OID_,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_Historical_Fire_Perimeters_ROI,FIRE_NO,VERSION_NO,FIRE_YEAR,FIRE_CAUSE,FIRELABEL,SIZE_HA,SOURCE,TRACK_DATE,LOAD_DATE,FIRE_DATE,METHOD,FCODE,SHAPE_1,OBJECTID_1,AREA_SQM_1,FEAT_LEN_1,Shape_Length,Shape_Area,Calculate_Size_Ha
753,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,1349,N10002,2016060601.000000000000000,2016,Person,2016-N10002,34.899999999999999,2016 ROLLOVER,20160606,20160627154502,20160402,Non-corrected ground GPS,JA70003000,0.000000000000000,1777160.000000000000000,349044.271799999987707,3086.099900000000162,3085.199136215191174,348834.305658110941295,34.883430565811096
754,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,1350,N10004,2016040501.000000000000000,2016,Person,2016-N10004,6.700000000000000,2016 ROLLOVER,20160405,20160824144658,20160405,Non-corrected ground GPS,JA70003000,0.000000000000000,1777161.000000000000000,67637.803799999994226,1362.792699999999968,1285.295625818019289,64087.761103519114840,6.408776110351912
755,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,1353,N10037,2016051301.000000000000000,2016,Person,2016-N10037,3.500000000000000,2016 ROLLOVER,20160513,20160530112246,20160513,Unknown,JA70003000,0.000000000000000,1777164.000000000000000,35059.005400000001828,957.319799999999987,957.037693805431331,35037.884401353592693,3.503788440135359
756,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,1354,N10143,2016080101.000000000000000,2016,Lightning,2016-N10143,6.400000000000000,2016 ROLLOVER,20160801,20160805141919,20160730,Non-corrected ground GPS,JA70003000,0.000000000000000,1777165.000000000000000,64644.309900000000198,1089.822899999999890,1040.524153361629033,58189.438472624249698,5.818943847262426
757,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,1363,N11332,2018071901.000000000000000,2018,Person,2018-N11332,6.600000000000000,2018 ROLLOVER,20180719,20180727135612,20180719,Non-corrected ground GPS,JA70003000,0.000000000000000,1777972.000000000000000,66984.253500000006170,1282.385399999999890,1238.483721413843568,60141.010970861170790,6.014101097086117
758,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,1393,N10023,2018042201.000000000000000,2018,Person,2018-N10023,1.800000000000000,2018 ROLLOVER,20180422,20180425121444,20180422,Non-corrected ground GPS,JA70003000,0.000000000000000,1777965.000000000000000,18150.217199999999139,633.146299999999997,632.996080379546925,18138.837694766443747,1.813883769476645
759,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,1397,N10162,2019050301.000000000000000,2019,Person,2019-N10162,1.200000000000000,2019 ROLLOVER,20190503,20190625095431,20190502,Non-corrected ground GPS,JA70003000,0.000000000000000,1778344.000000000000000,12499.039099999999962,616.288400000000024,616.012892085278509,12491.215758204943995,1.249121575820495
760,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,1406,N11005,2020081101.000000000000000,2020,Person,2020-N11005,2.900000000000000,2020 ROLLOVER,20200811,20200812115440,20200808070637,Non-corrected ground GPS,JA70003000,0.000000000000000,1778466.000000000000000,29378.150600000000850,1843.723700000000008,1843.074566455420381,29359.035610108276160,2.935903561010828
761,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,1407,N11283,2020102901.000000000000000,2020,Unknown,2020-N11283,4.900000000000000,2020 ROLLOVER,20201029,20201030100906,20200818124807,Hand sketch of any type,JA70003000,0.000000000000000,1778467.000000000000000,49159.978199999997742,859.420299999999997,859.254057723912524,49131.158426266963943,4.913115842626697
762,418,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,110344810.161200001835823,385464.121800000022631,110344810.000000000000000,385464.000000000000000,5125219.000000000000000,124,71,0.000000000000000,1921,Lightning,1921-71,1321.799999999999955,linens, ,20070517130621,19210729,digitised,JA70003000,0.000000000000000,1756790.000000000000000,13218932.589700000360608,21563.776499999999942,6292.484906063495146,598272.849299040739425,59.827284929904074
763,418,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,110344810.161200001835823,385464.121800000022631,110344810.000000000000000,385464.000000000000000,5125219.000000000000000,137,112a,0.000000000000000,1921,Lightning,1921-112a,786.500000000000000,linens, ,20070517130621,19210822,digitised,JA70003000,0.000000000000000,1756645.000000000000000,7865496.796600000001490,14745.263800000000629,15027.628123673845039,2661453.918882214464247,266.145391888221468
764,418,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,110344810.161200001835823,385464.121800000022631,110344810.000000000000000,385464.000000000000000,5125219.000000000000000,228,36,0.000000000000000,1924,Person,1924-36,70.299999999999997,linens, ,20070517130621,19240508,digitised,JA70003000,0.000000000000000,1758198.000000000000000,703903.371599999954924,3687.555600000000140,3177.939315127271129,360944.055731325177476,36.094405573132519
765,418,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,110344810.161200001835823,385464.121800000022631,110344810.000000000000000,385464.000000000000000,5125219.000000000000000,372,480,0.000000000000000,1931,Person,1931-480,2665.400000000000091,linens, ,20070517130602,19310726,digitised,JA70003000,0.000000000000000,1761112.000000000000000,26654606.011999998241663,22845.688699999998789,21147.074559233857144,3214937.760169676970690,321.493776016967729
766,418,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,110344810.161200001835823,385464.121800000022631,110344810.000000000000000,385464.000000000000000,5125219.000000000000000,383,419,0.000000000000000,1931,Person,1931-419,27442.700000000000728,linens, ,20070517130648,19310721,digitised,JA70003000,0.000000000000000,1761060.000000000000000,274427901.097999989986420,184225.014300000009825,20598.121179151494289,4484784.073281818069518,448.478407328181845
767,418,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,110344810.161200001835823,385464.121800000022631,110344810.000000000000000,385464.000000000000000,5125219.000000000000000,688,727,0.000000000000000,1940,Person,1940-727,380.199999999999989,linens, ,20070517130609,19400809,digitised,JA70003000,0.000000000000000,1764688.000000000000000,3802171.796800000127405,10090.370000000000800,6132.969085868062393,762082.969118437729776,76.208296911843775
768,418,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,110344810.161200001835823,385464.121800000022631,110344810.000000000000000,385464.000000000000000,5125219.000000000000000,705,148,0.000000000000000,1939,Lightning,1939-148,3.100000000000000,linens, ,20070517130602,19390714,digitised,JA70003000,0.000000000000000,1764149.000000000000000,31440.642800000001444,658.820200000000000,658.580457019585310,31423.568129583094560,3.142356812958309
769,418,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,110344810.161200001835823,385464.121800000022631,110344810.000000000000000,385464.000000000000000,5125219.000000000000000,1030,N10072,0.000000000000000,1986,Person,1986-N10072,550.100000000000023,LFDB, ,20070517130643,19860818,digitised,JA70003000,0.000000000000000,1771886.000000000000000,5501745.579199999570847,16028.879499999999098,6611.482419503589881,1292714.976466957479715,129.271497646695764
770,419,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,20924379.942600000649691,96855.680200000002515,20924380.000000000000000,96856.000000000000000,5117331.000000000000000,228,36,0.000000000000000,1924,Person,1924-36,70.299999999999997,linens, ,20070517130621,19240508,digitised,JA70003000,0.000000000000000,1758198.000000000000000,703903.371599999954924,3687.555600000000140,1140.592623426554383,26441.480392162407952,2.644148039216241
771,419,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,20924379.942600000649691,96855.680200000002515,20924380.000000000000000,96856.000000000000000,5117331.000000000000000,372,480,0.000000000000000,1931,Person,1931-480,2665.400000000000091,linens, ,20070517130602,19310726,digitised,JA70003000,0.000000000000000,1761112.000000000000000,26654606.011999998241663,22845.688699999998789,20475.648998941429454,3333450.172660864889622,333.345017266086529
772,419,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,20924379.942600000649691,96855.680200000002515,20924380.000000000000000,96856.000000000000000,5117331.000000000000000,383,419,0.000000000000000,1931,Person,1931-419,27442.700000000000728,linens, ,20070517130648,19310721,digitised,JA70003000,0.000000000000000,1761060.000000000000000,274427901.097999989986420,184225.014300000009825,11302.475678026628884,1691167.680173224071041,169.116768017322414
773,420,435.000000000000000,ICH,mk,4, ,NDT3,ICHmk4,ICH mk 4,Interior Cedar -- Hemlock,Moist Cool,Elk, ,Ecosystems with frequent stand-initiating events,286894266.179799973964691,553627.755099999951199,286894266.000000000000000,553628.000000000000000,5121525.000000000000000,130,104a,0.000000000000000,1921,Lightning,1921-104a,7785.699999999999818,linens, ,20070517130622,19210808,digitised,JA70003000,0.000000000000000,1756639.000000000000000,77857158.268700003623962,46099.044399999998859,4379.417690835796748,986279.950828216038644,98.627995082821613
774,420,435.000000000000000,ICH,mk,4, ,NDT3,ICHmk4,ICH mk 4,Interior Cedar -- Hemlock,Moist Cool,Elk, ,Ecosystems with frequent stand-initiating events,286894266.179799973964691,553627.755099999951199,286894266.000000000000000,553628.000000000000000,5121525.000000000000000,279,677,0.000000000000000,1926,Person,1926-677,309.100000000000023,linens, ,20070517130622,19260718,digitised,JA70003000,0.000000000000000,1759406.000000000000000,3091352.033100000116974,9521.415999999999258,4677.151120736911253,1348570.465184607077390,134.857046518460720
775,420,435.000000000000000,ICH,mk,4, ,NDT3,ICHmk4,ICH mk 4,Interior Cedar -- Hemlock,Moist Cool,Elk, ,Ecosystems with frequent stand-initiating events,286894266.179799973964691,553627.755099999951199,286894266.000000000000000,553628.000000000000000,5121525.000000000000000,383,419,0.000000000000000,1931,Person,1931-419,27442.700000000000728,linens, ,20070517130648,19310721,digitised,JA70003000,0.000000000000000,1761060.000000000000000,274427901.097999989986420,184225.014300000009825,28212.320425268731924,10467215.077943032607436,1046.721507794303307
776,420,435.000000000000000,ICH,mk,4, ,NDT3,ICHmk4,ICH mk 4,Interior Cedar -- Hemlock,Moist Cool,Elk, ,Ecosystems with frequent stand-initiating events,286894266.179799973964691,553627.755099999951199,286894266.000000000000000,553628.000000000000000,5121525.000000000000000,670,954,0.000000000000000,1940,Person,1940-954,2043.000000000000000,linens, ,20070517130609,19400825,digitised,JA70003000,0.000000000000000,1764742.000000000000000,20430937.832600001245737,21282.298800000000483,10030.699311783911980,4802202.045750029385090,480.220204575002981
777,420,435.000000000000000,ICH,mk,4, ,NDT3,ICHmk4,ICH mk 4,Interior Cedar -- Hemlock,Moist Cool,Elk, ,Ecosystems with frequent stand-initiating events,286894266.179799973964691,553627.755099999951199,286894266.000000000000000,553628.000000000000000,5121525.000000000000000,848,N00168,0.000000000000000,1960,Lightning,1960-N00168,4269.500000000000000,mylars, ,20070517130635,19600713,digitised,JA70003000,0.000000000000000,1768049.000000000000000,42695093.927699998021126,45630.511700000002747,1018.264594195345808,46504.256380687729688,4.650425638068773
778,420,435.000000000000000,ICH,mk,4, ,NDT3,ICHmk4,ICH mk 4,Interior Cedar -- Hemlock,Moist Cool,Elk, ,Ecosystems with frequent stand-initiating events,286894266.179799973964691,553627.755099999951199,286894266.000000000000000,553628.000000000000000,5121525.000000000000000,1308,N10277,2014081301.000000000000000,2014,Lightning,2014-N10277,676.500000000000000,OZIX,20140813144037,20140813144037,20140730,GPS-TRACK,JA70003000,0.000000000000000,1776517.000000000000000,6765924.796600000001490,11271.668299999999363,8732.363953285794196,619507.085533610195853,61.950708553361025
779,421,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,7581196.438900000415742,70904.662800000005518,7581196.000000000000000,70905.000000000000000,5117710.000000000000000,372,480,0.000000000000000,1931,Person,1931-480,2665.400000000000091,linens, ,20070517130602,19310726,digitised,JA70003000,0.000000000000000,1761112.000000000000000,26654606.011999998241663,22845.688699999998789,10958.931124258586351,979084.281862306641415,97.908428186230665
780,421,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,7581196.438900000415742,70904.662800000005518,7581196.000000000000000,70905.000000000000000,5117710.000000000000000,383,419,0.000000000000000,1931,Person,1931-419,27442.700000000000728,linens, ,20070517130648,19310721,digitised,JA70003000,0.000000000000000,1761060.000000000000000,274427901.097999989986420,184225.014300000009825,381.685828964093844,5622.766014203462873,0.562276601420346
781,422,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,152267439.163199990987778,428124.198499999998603,152267439.000000000000000,428124.000000000000000,5120742.000000000000000,383,419,0.000000000000000,1931,Person,1931-419,27442.700000000000728,linens, ,20070517130648,19310721,digitised,JA70003000,0.000000000000000,1761060.000000000000000,274427901.097999989986420,184225.014300000009825,3108.250277671381809,76740.885464793929714,7.674088546479394
782,422,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,152267439.163199990987778,428124.198499999998603,152267439.000000000000000,428124.000000000000000,5120742.000000000000000,670,954,0.000000000000000,1940,Person,1940-954,2043.000000000000000,linens, ,20070517130609,19400825,digitised,JA70003000,0.000000000000000,1764742.000000000000000,20430937.832600001245737,21282.298800000000483,20523.048811953227414,2864678.390092597343028,286.467839009259762
783,422,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,152267439.163199990987778,428124.198499999998603,152267439.000000000000000,428124.000000000000000,5120742.000000000000000,690,79,0.000000000000000,1940,Lightning,1940-79,139.000000000000000,linens, ,20070517130609,19400619,digitised,JA70003000,0.000000000000000,1764704.000000000000000,1390557.893200000049546,5127.639799999999923,4404.853038786583966,831742.019312619580887,83.174201931261962
784,422,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,152267439.163199990987778,428124.198499999998603,152267439.000000000000000,428124.000000000000000,5120742.000000000000000,848,N00168,0.000000000000000,1960,Lightning,1960-N00168,4269.500000000000000,mylars, ,20070517130635,19600713,digitised,JA70003000,0.000000000000000,1768049.000000000000000,42695093.927699998021126,45630.511700000002747,3206.801103237370626,313464.823035048611928,31.346482303504864
785,422,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,152267439.163199990987778,428124.198499999998603,152267439.000000000000000,428124.000000000000000,5120742.000000000000000,939,N40348,0.000000000000000,1971,Lightning,1971-N40348,1004.600000000000023,mylars, ,20070517130630,19710810,digitised,JA70003000,0.000000000000000,1769819.000000000000000,10046962.421099999919534,18964.699899999999616,3470.687679499271781,573353.235984846600331,57.335323598484663
786,422,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,152267439.163199990987778,428124.198499999998603,152267439.000000000000000,428124.000000000000000,5120742.000000000000000,987,N10080,0.000000000000000,1985,Lightning,1985-N10080,287.399999999999977,LFDB, ,20070517130644,19850705,digitised,JA70003000,0.000000000000000,1771686.000000000000000,2874787.632999999914318,8600.446599999999307,3433.606424284372679,550236.920827237889171,55.023692082723791
787,422,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,152267439.163199990987778,428124.198499999998603,152267439.000000000000000,428124.000000000000000,5120742.000000000000000,1107,N10332,0.000000000000000,2007,Lightning,2007-N10332,65.900000000000006,LANDSAT5,20070815,20090422153957,20070718,digitizied,JA70003000,0.000000000000000,1774127.000000000000000,659261.747699999948964,4790.648199999999633,3013.711344769512834,375180.364461372431833,37.518036446137245
788,422,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,152267439.163199990987778,428124.198499999998603,152267439.000000000000000,428124.000000000000000,5120742.000000000000000,1308,N10277,2014081301.000000000000000,2014,Lightning,2014-N10277,676.500000000000000,OZIX,20140813144037,20140813144037,20140730,GPS-TRACK,JA70003000,0.000000000000000,1776517.000000000000000,6765924.796600000001490,11271.668299999999363,14689.097745052855316,4335967.154464565217495,433.596715446456528
789,424,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,4420651.450500000268221,34843.376799999998184,4420651.000000000000000,34843.000000000000000,5121013.000000000000000,830,N00245,0.000000000000000,1953,Lightning,1953-N00245,70.599999999999994,mylars, ,20070517130638,19530819,digitised,JA70003000,0.000000000000000,1766906.000000000000000,706905.674899999983609,3354.736100000000079,1721.079556164884480,30761.247880092832929,3.076124788009283
790,425,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,7220528.723799999803305,25991.866900000000896,7220529.000000000000000,25992.000000000000000,5120739.000000000000000,830,N00245,0.000000000000000,1953,Lightning,1953-N00245,70.599999999999994,mylars, ,20070517130638,19530819,digitised,JA70003000,0.000000000000000,1766906.000000000000000,706905.674899999983609,3354.736100000000079,3770.954998377655556,578556.447132656467147,57.855644713265647
791,426,435.000000000000000,ICH,dm, , ,NDT3,ICHdm,ICH dm,Interior Cedar -- Hemlock,Dry Mild, , ,Ecosystems with frequent stand-initiating events,1967494.225000000093132,10429.975599999999758,1967494.000000000000000,10430.000000000000000,5121445.000000000000000,830,N00245,0.000000000000000,1953,Lightning,1953-N00245,70.599999999999994,mylars, ,20070517130638,19530819,digitised,JA70003000,0.000000000000000,1766906.000000000000000,706905.674899999983609,3354.736100000000079,2529.645329315392701,97226.287590753738186,9.722628759075373
792,428,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,4756864.114299999549985,24692.005199999999604,4756864.000000000000000,24692.000000000000000,5117333.000000000000000,1207,N10233,2011081501.000000000000000,2011,Lightning,2011-N10233,1.000000000000000,OZIX,20110815202747,20110815142954,20110802,GPS-TRACK,JA70003000,0.000000000000000,1775628.000000000000000,10161.909600000000864,627.777900000000045,501.719672915043816,5559.521380127564953,0.555952138012757
793,429,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,5236642.092899999581277,47391.596400000002177,5236642.000000000000000,47392.000000000000000,5117714.000000000000000,1053,N20284,0.000000000000000,2000,Lightning,2000-N20284,18.000000000000000,Buffered_Point, ,20070517130647,20000723,buffered_point,JA70003000,0.000000000000000,1773334.000000000000000,180930.438499999989290,1562.481399999999894,952.658803034747621,44266.883053335332079,4.426688305333533
794,434,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,129880258.929399996995926,293530.141599999973550,129880259.000000000000000,293530.000000000000000,5117312.000000000000000,395,648,0.000000000000000,1931,Person,1931-648,10745.299999999999272,linens, ,20070517130602,19310812,digitised,JA70003000,0.000000000000000,1761232.000000000000000,107453937.244000002741814,66187.860300000000279,57034.039791162133042,12972450.807996105402708,1297.245080799610605
795,434,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,129880258.929399996995926,293530.141599999973550,129880259.000000000000000,293530.000000000000000,5117312.000000000000000,534,253,0.000000000000000,1936,Lightning,1936-253,468.199999999999989,linens, ,20070517130602,19360714,digitised,JA70003000,0.000000000000000,1762955.000000000000000,4682305.080500000156462,8565.297500000000582,11737.384468675210883,2419608.685213559307158,241.960868521355934
796,434,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,129880258.929399996995926,293530.141599999973550,129880259.000000000000000,293530.000000000000000,5117312.000000000000000,539,410,0.000000000000000,1936,Lightning,1936-410,9866.200000000000728,linens, ,20070517130648,19360806,digitised,JA70003000,0.000000000000000,1763072.000000000000000,98662884.609300002455711,51596.867799999999988,20398.423091313808982,6435010.776724300347269,643.501077672430029
797,434,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,129880258.929399996995926,293530.141599999973550,129880259.000000000000000,293530.000000000000000,5117312.000000000000000,540,411,0.000000000000000,1936,Lightning,1936-411,6933.399999999999636,linens, ,20070517130602,19360806,digitised,JA70003000,0.000000000000000,1763073.000000000000000,69334618.041600003838539,40580.370900000001711,14794.148086630453690,1582865.892317528370768,158.286589231752856
798,434,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,129880258.929399996995926,293530.141599999973550,129880259.000000000000000,293530.000000000000000,5117312.000000000000000,541,411,0.000000000000000,1936,Lightning,1936-411,150.599999999999994,linens, ,20070517130602,19360806,digitised,JA70003000,0.000000000000000,1763074.000000000000000,1506942.247299999929965,4754.933399999999892,5648.584862562987837,1238844.592798954807222,123.884459279895481
799,434,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,129880258.929399996995926,293530.141599999973550,129880259.000000000000000,293530.000000000000000,5117312.000000000000000,542,411,0.000000000000000,1936,Lightning,1936-411,41.799999999999997,linens, ,20070517130602,19360806,digitised,JA70003000,0.000000000000000,1763075.000000000000000,418738.893800000019837,2617.727199999999812,2675.075269895870861,410301.661600152321626,41.030166160015234
800,434,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,129880258.929399996995926,293530.141599999973550,129880259.000000000000000,293530.000000000000000,5117312.000000000000000,543,411,0.000000000000000,1936,Lightning,1936-411,27.399999999999999,linens, ,20070517130602,19360806,digitised,JA70003000,0.000000000000000,1763076.000000000000000,274102.636100000003353,2152.689499999999953,2151.843347382289267,273978.304242732527200,27.397830424273256
801,434,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,129880258.929399996995926,293530.141599999973550,129880259.000000000000000,293530.000000000000000,5117312.000000000000000,545,411,0.000000000000000,1936,Lightning,1936-411,33.399999999999999,linens, ,20070517130602,19360806,digitised,JA70003000,0.000000000000000,1763078.000000000000000,334889.953800000017509,2241.091600000000199,1711.393083740139218,171351.085499548877124,17.135108549954889
802,434,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,129880258.929399996995926,293530.141599999973550,129880259.000000000000000,293530.000000000000000,5117312.000000000000000,546,411,0.000000000000000,1936,Lightning,1936-411,6236.300000000000182,linens, ,20070517130602,19360806,digitised,JA70003000,0.000000000000000,1763079.000000000000000,62363341.939099997282028,38837.433400000001711,3844.292055956860622,14156.394018990589757,1.415639401899059
803,434,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,129880258.929399996995926,293530.141599999973550,129880259.000000000000000,293530.000000000000000,5117312.000000000000000,549,411,0.000000000000000,1936,Lightning,1936-411,69.400000000000006,linens, ,20070517130602,19360806,digitised,JA70003000,0.000000000000000,1763081.000000000000000,694278.346200000029057,3444.317199999999957,3441.378452058839684,693949.915692955255508,69.394991569295527
