OID_,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,Shape_Length,Shape_Area,Calculate_Area_Ha
139,680,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,36729597.739900000393391,241467.244799999985844,36729598.000000000000000,241467.000000000000000,5117761.000000000000000,6,warm,ESSFdkwwarm,47992.795117671645130,450764.882924344972707,45.076488292434497
140,681,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,20063146.002700001001358,146164.895699999993667,20063146.000000000000000,146165.000000000000000,5117759.000000000000000,4,cool,ESSFdkwcool,165810.935440073662903,8612060.399009866639972,861.206039900986752
141,681,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,20063146.002700001001358,146164.895699999993667,20063146.000000000000000,146165.000000000000000,5117759.000000000000000,5,cool,ESSFdkwcool,43.021988553757076,23.264701906629860,0.002326470190663
142,681,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,20063146.002700001001358,146164.895699999993667,20063146.000000000000000,146165.000000000000000,5117759.000000000000000,6,warm,ESSFdkwwarm,49021.176489344034053,586621.454118981375359,58.662145411898138
143,682,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,69368773.163499996066093,134404.682499999995343,69368773.000000000000000,134405.000000000000000,5121526.000000000000000,3,cool,ICHmk5cool,101704.703477873626980,10288297.419626433402300,1028.829741962643311
144,682,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,69368773.163499996066093,134404.682499999995343,69368773.000000000000000,134405.000000000000000,5121526.000000000000000,4,cool,ICHmk5cool,208085.674909858615138,35972653.071758083999157,3597.265307175808630
145,682,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,69368773.163499996066093,134404.682499999995343,69368773.000000000000000,134405.000000000000000,5121526.000000000000000,5,cool,ICHmk5cool,5551.169516637194647,82234.192066753603285,8.223419206675361
146,682,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,69368773.163499996066093,134404.682499999995343,69368773.000000000000000,134405.000000000000000,5121526.000000000000000,6,warm,ICHmk5warm,201810.966610144445440,11608886.279126031324267,1160.888627912603170
147,682,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,69368773.163499996066093,134404.682499999995343,69368773.000000000000000,134405.000000000000000,5121526.000000000000000,7,warm,ICHmk5warm,11343.917404533965964,1079170.774333939421922,107.917077433393942
148,683,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,10232501.349999999627471,128199.945999999996275,10232501.000000000000000,128200.000000000000000,5117533.000000000000000,4,cool,ESSFdkpcool,26523.624679424912756,594539.739060026244260,59.453973906002631
149,684,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,3351334.627199999988079,15560.973599999999351,3351335.000000000000000,15561.000000000000000,5117370.000000000000000,3,cool,ESSFdk2cool,15604.040540563724790,185219.757099831680534,18.521975709983170
150,684,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,3351334.627199999988079,15560.973599999999351,3351335.000000000000000,15561.000000000000000,5117370.000000000000000,4,cool,ESSFdk2cool,4189.876567059915942,42577.153887109969219,4.257715388710997
151,684,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,3351334.627199999988079,15560.973599999999351,3351335.000000000000000,15561.000000000000000,5117370.000000000000000,5,cool,ESSFdk2cool,2570.516599672501798,44456.591604058172379,4.445659160405818
152,684,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,3351334.627199999988079,15560.973599999999351,3351335.000000000000000,15561.000000000000000,5117370.000000000000000,6,warm,ESSFdk2warm,29133.835022327089973,1148458.044634990394115,114.845804463499050
153,685,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,705000.000000000000000,5800.000000000000000,705000.000000000000000,5800.000000000000000,5117753.000000000000000,3,cool,ESSFdkwcool,1387.560199787481451,27775.548121913980140,2.777554812191398
154,685,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,705000.000000000000000,5800.000000000000000,705000.000000000000000,5800.000000000000000,5117753.000000000000000,5,cool,ESSFdkwcool,1468.702351846425927,26063.846561637856212,2.606384656163786
155,685,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,705000.000000000000000,5800.000000000000000,705000.000000000000000,5800.000000000000000,5117753.000000000000000,6,warm,ESSFdkwwarm,8649.935001637730238,320197.687972686369903,32.019768797268640
156,686,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,347500.000000000000000,4300.000000000000000,347500.000000000000000,4300.000000000000000,5117522.000000000000000,4,cool,ESSFdkpcool,1125.912105472873463,11636.143651821212188,1.163614365182121
157,688,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1595000.000000000000000,12000.000000000000000,1595000.000000000000000,12000.000000000000000,5117526.000000000000000,4,cool,ESSFdkpcool,11623.912530990337473,328992.814263385487720,32.899281426338547
158,689,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1365000.000000000000000,15100.000000000000000,1365000.000000000000000,15100.000000000000000,5117529.000000000000000,4,cool,ESSFdkpcool,8328.235375436619506,188095.078361441846937,18.809507836144185
159,691,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,175000.000000000000000,2800.000000000000000,175000.000000000000000,2800.000000000000000,5117534.000000000000000,4,cool,ESSFdkpcool,2211.746101226781320,47927.548822414755705,4.792754882241476
160,692,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,112500.000000000000000,2400.000000000000000,112500.000000000000000,2400.000000000000000,5117535.000000000000000,4,cool,ESSFdkpcool,1718.913877275749428,18786.475619168992125,1.878647561916899
161,693,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,75469854.490999996662140,572106.051399999996647,75469854.000000000000000,572106.000000000000000,5117774.000000000000000,3,cool,ESSFdkwcool,1449.808886341263133,43675.009302218291850,4.367500930221829
162,693,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,75469854.490999996662140,572106.051399999996647,75469854.000000000000000,572106.000000000000000,5117774.000000000000000,4,cool,ESSFdkwcool,697053.633185289683752,37170830.117924466729164,3717.083011792446996
163,693,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,75469854.490999996662140,572106.051399999996647,75469854.000000000000000,572106.000000000000000,5117774.000000000000000,5,cool,ESSFdkwcool,593.985753306971333,3923.723461873815268,0.392372346187382
164,693,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,75469854.490999996662140,572106.051399999996647,75469854.000000000000000,572106.000000000000000,5117774.000000000000000,6,warm,ESSFdkwwarm,25454.796742826947593,253709.158159472746775,25.370915815947274
165,693,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,75469854.490999996662140,572106.051399999996647,75469854.000000000000000,572106.000000000000000,5117774.000000000000000,7,warm,ESSFdkwwarm,143548.687760698026977,1319793.017542409244925,131.979301754240936
166,694,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3012500.000000000000000,40600.000000000000000,3012500.000000000000000,40600.000000000000000,5117541.000000000000000,4,cool,ESSFdkpcool,6385.233201987136454,121479.694355009967694,12.147969435500997
167,695,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,290000.000000000000000,3100.000000000000000,290000.000000000000000,3100.000000000000000,5117537.000000000000000,3,cool,ESSFdkpcool,1247.399985558685103,12324.751823453574616,1.232475182345357
168,695,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,290000.000000000000000,3100.000000000000000,290000.000000000000000,3100.000000000000000,5117537.000000000000000,4,cool,ESSFdkpcool,2350.524925168782829,57399.420638957948540,5.739942063895795
169,697,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,30612491.694200001657009,312599.237900000007357,30612492.000000000000000,312599.000000000000000,5117572.000000000000000,4,cool,ESSFdkpcool,118902.941691332933260,2629975.711098439525813,262.997571109843989
170,700,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,405000.000000000000000,5400.000000000000000,405000.000000000000000,5400.000000000000000,5122245.000000000000000,4,cool,IMAuncool,50.512733764783498,153.253054155747265,0.015325305415575
171,702,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,5547716.152099999599159,54611.904000000002270,5547716.000000000000000,54612.000000000000000,5117553.000000000000000,4,cool,ESSFdkpcool,29648.814689954942878,822778.105935886735097,82.277810593588683
172,707,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,4750000.000000000000000,24100.000000000000000,4750000.000000000000000,24100.000000000000000,5122274.000000000000000,4,cool,IMAuncool,88.570557052955024,406.183188957646337,0.040618318895765
173,709,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,8998438.749800000339746,20004.248599999998987,8998439.000000000000000,20004.000000000000000,5121528.000000000000000,4,cool,ICHmk5cool,45583.294388471731509,4031604.999873083084822,403.160499987308356
174,709,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,8998438.749800000339746,20004.248599999998987,8998439.000000000000000,20004.000000000000000,5121528.000000000000000,5,cool,ICHmk5cool,7016.602378805030639,201705.031989927112591,20.170503198992712
175,709,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,8998438.749800000339746,20004.248599999998987,8998439.000000000000000,20004.000000000000000,5121528.000000000000000,7,warm,ICHmk5warm,55703.261922593941563,4470491.577753099612892,447.049157775309993
176,711,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,700000.000000000000000,6300.000000000000000,700000.000000000000000,6300.000000000000000,5117557.000000000000000,4,cool,ESSFdkpcool,9905.720910373316656,348259.035752420197241,34.825903575242023
177,712,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,665000.000000000000000,5800.000000000000000,665000.000000000000000,5800.000000000000000,5117560.000000000000000,4,cool,ESSFdkpcool,7633.726829967284175,264090.407664933358319,26.409040766493337
178,742,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,234726229.163300007581711,729901.944999999948777,234726229.000000000000000,729902.000000000000000,5117381.000000000000000,3,cool,ESSFdk2cool,368.388490668959037,1041.349475857739208,0.104134947585774
179,742,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,234726229.163300007581711,729901.944999999948777,234726229.000000000000000,729902.000000000000000,5117381.000000000000000,7,warm,ESSFdk2warm,533.602539247022833,2799.565463086572890,0.279956546308657
180,748,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,8472500.000000000000000,33700.000000000000000,8472500.000000000000000,33700.000000000000000,5122522.000000000000000,3,cool,IMAuncool,407.561830289100499,4845.505954177153399,0.484550595417715
181,748,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,8472500.000000000000000,33700.000000000000000,8472500.000000000000000,33700.000000000000000,5122522.000000000000000,7,warm,IMAunwarm,288.309031708640362,1698.076912863940379,0.169807691286394
182,754,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1820000.000000000000000,11300.000000000000000,1820000.000000000000000,11300.000000000000000,5122505.000000000000000,3,cool,IMAuncool,163.964341543236003,881.504000888713449,0.088150400088871
183,755,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1735000.000000000000000,10000.000000000000000,1735000.000000000000000,10000.000000000000000,5122441.000000000000000,3,cool,IMAuncool,464.219376058635305,3061.349797678454706,0.306134979767845
184,778,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,17049994.584600001573563,163099.651199999992969,17049995.000000000000000,163100.000000000000000,5117565.000000000000000,4,cool,ESSFdkpcool,151691.158891475992277,11341345.174284566193819,1134.134517428456775
185,778,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,17049994.584600001573563,163099.651199999992969,17049995.000000000000000,163100.000000000000000,5117565.000000000000000,7,warm,ESSFdkpwarm,6993.627580057397608,111710.998921728285495,11.171099892172830
186,779,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5450003.625000000000000,20999.855100000000675,5450004.000000000000000,21000.000000000000000,5122283.000000000000000,4,cool,IMAuncool,18163.355086127550749,3462917.161418325733393,346.291716141832580
187,783,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2227501.825000000186265,12699.927100000000792,2227502.000000000000000,12700.000000000000000,5122272.000000000000000,4,cool,IMAuncool,12713.770826703965213,2196217.170629648957402,219.621717062964905
188,783,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2227501.825000000186265,12699.927100000000792,2227502.000000000000000,12700.000000000000000,5122272.000000000000000,7,warm,IMAunwarm,1280.915215522186372,30326.635314334660507,3.032663531433466
189,785,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,16746762.544700000435114,70366.628599999996368,16746763.000000000000000,70367.000000000000000,5122139.000000000000000,4,cool,IMAuncool,526.864408255483454,4117.539423089626325,0.411753942308963
190,787,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1160000.000000000000000,6200.000000000000000,1160000.000000000000000,6200.000000000000000,5117758.000000000000000,4,cool,ESSFdkwcool,7845.109361409086887,1017071.872783324564807,101.707187278332455
191,787,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1160000.000000000000000,6200.000000000000000,1160000.000000000000000,6200.000000000000000,5117758.000000000000000,6,warm,ESSFdkwwarm,5347.883624439832602,70234.701467906386824,7.023470146790639
192,789,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,267500.000000000000000,2500.000000000000000,267500.000000000000000,2500.000000000000000,5122258.000000000000000,4,cool,IMAuncool,3505.873502598888081,168419.956703063013265,16.841995670306304
193,789,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,267500.000000000000000,2500.000000000000000,267500.000000000000000,2500.000000000000000,5122258.000000000000000,5,cool,IMAuncool,99.936291473354601,624.203267305569852,0.062420326730557
194,789,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,267500.000000000000000,2500.000000000000000,267500.000000000000000,2500.000000000000000,5122258.000000000000000,7,warm,IMAunwarm,2431.501633890713947,98341.817765406231047,9.834181776540623
195,790,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2309999.985700000077486,16699.942800000000716,2310000.000000000000000,16700.000000000000000,5122253.000000000000000,4,cool,IMAuncool,18652.738647786238289,1800231.973397494992241,180.023197339749515
196,790,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2309999.985700000077486,16699.942800000000716,2310000.000000000000000,16700.000000000000000,5122253.000000000000000,7,warm,IMAunwarm,6280.163151220760483,143361.362793437176151,14.336136279343718
197,791,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,390000.000000000000000,5400.000000000000000,390000.000000000000000,5400.000000000000000,5117556.000000000000000,4,cool,ESSFdkpcool,4133.469746585776193,83524.113578734803014,8.352411357873480
198,792,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,162500.000000000000000,2300.000000000000000,162500.000000000000000,2300.000000000000000,5117558.000000000000000,4,cool,ESSFdkpcool,2299.178557176349841,162436.799507679650560,16.243679950767966
199,793,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3897500.000000000000000,43200.000000000000000,3897500.000000000000000,43200.000000000000000,5117527.000000000000000,4,cool,ESSFdkpcool,25017.683524202711851,675168.610762621043250,67.516861076262103
200,794,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,22610259.641899999231100,61068.622400000000198,22610260.000000000000000,61069.000000000000000,5122146.000000000000000,4,cool,IMAuncool,574.649492866592027,4329.571431963556279,0.432957143196356
201,795,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1382500.000000000000000,8900.000000000000000,1382500.000000000000000,8900.000000000000000,5122298.000000000000000,4,cool,IMAuncool,4266.113618660000611,132354.673305112635717,13.235467330511264
202,795,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1382500.000000000000000,8900.000000000000000,1382500.000000000000000,8900.000000000000000,5122298.000000000000000,7,warm,IMAunwarm,2704.221515582600659,26286.889794363170950,2.628688979436317
203,796,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1140000.000000000000000,8900.000000000000000,1140000.000000000000000,8900.000000000000000,5122159.000000000000000,4,cool,IMAuncool,54.958763090207043,84.486687036160546,0.008448668703616
204,807,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5081988.707600000314415,24396.124599999999191,5081989.000000000000000,24396.000000000000000,5122158.000000000000000,4,cool,IMAuncool,467.772838829253999,4250.002410292298009,0.425000241029230
205,809,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,110000.000000000000000,1700.000000000000000,110000.000000000000000,1700.000000000000000,5117524.000000000000000,4,cool,ESSFdkpcool,1254.870354809067749,19941.526049610831251,1.994152604961083
206,837,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,38427617.110399998724461,412982.057499999995343,38427617.000000000000000,412982.000000000000000,5117546.000000000000000,4,cool,ESSFdkpcool,24041.053012692336779,919048.623600914841518,91.904862360091485
207,837,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,38427617.110399998724461,412982.057499999995343,38427617.000000000000000,412982.000000000000000,5117546.000000000000000,6,warm,ESSFdkpwarm,24.737731841444116,25.130720694242505,0.002513072069424
208,909,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,21986191.701999999582767,241294.058799999998882,21986192.000000000000000,241294.000000000000000,5117510.000000000000000,2,cool,ESSFdkpcool,75575.518255009606946,4070039.854874957352877,407.003985487495754
209,909,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,21986191.701999999582767,241294.058799999998882,21986192.000000000000000,241294.000000000000000,5117510.000000000000000,4,cool,ESSFdkpcool,46905.986186310088669,1028586.528675736044534,102.858652867573610
210,909,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,21986191.701999999582767,241294.058799999998882,21986192.000000000000000,241294.000000000000000,5117510.000000000000000,6,warm,ESSFdkpwarm,3077.111856680449819,24053.246966541060829,2.405324696654106
211,910,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,805000.000000000000000,7300.000000000000000,805000.000000000000000,7300.000000000000000,5117495.000000000000000,2,cool,ESSFdkpcool,6846.693924245700146,231838.567429971531965,23.183856742997154
212,911,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,127500.000000000000000,2400.000000000000000,127500.000000000000000,2400.000000000000000,5122083.000000000000000,2,cool,IMAuncool,484.256838550885448,9509.524219249011367,0.950952421924901
213,912,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,585000.000000000000000,4500.000000000000000,585000.000000000000000,4500.000000000000000,5117732.000000000000000,5,cool,ESSFdkwcool,1485.305849639095641,3571.372645361200739,0.357137264536120
