OID_,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,Shape_Length,Shape_Area,Calculate_Area_Ha
155,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,172500.000000000000000,2600.000000000000000,172500.000000000000000,2600.000000000000000,5122064.000000000000000,2598.987085240839406,172372.401648089697119,17.237240164808970
156,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,10057708.804999999701977,76117.993499999996857,10057709.000000000000000,76118.000000000000000,5121037.000000000000000,60685.895172821088636,6311089.316126438789070,631.108931612643914
157,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,13531593.418600000441074,37574.019800000001851,13531593.000000000000000,37574.000000000000000,5120747.000000000000000,38442.284850925265346,12855952.907286534085870,1285.595290728653481
158,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,27900302.698100000619888,66471.177800000004936,27900303.000000000000000,66471.000000000000000,5125221.000000000000000,72389.641742859588703,27644915.181627843528986,2764.491518162784359
159,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,616390452.055400013923645,1258031.085399999981746,616390453.000000000000000,1258031.000000000000000,5118175.000000000000000,634587.098039107862860,340735422.014823257923126,34073.542201482327073
160,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,165104033.835900008678436,1011632.095199999981560,165104034.000000000000000,1011632.000000000000000,5118273.000000000000000,80207.777237902861089,18304413.443813383579254,1830.441344381338467
161,435.000000000000000,ESSF,mmp, , ,NDT5,ESSFmmp,ESSFmmp,Engelmann Spruce -- Subalpine Fir,Moist Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,143858564.610500007867813,809531.307299999985844,143858565.000000000000000,809531.000000000000000,5118211.000000000000000,92384.362909632487572,8443263.916087472811341,844.326391608747372
162,435.000000000000000,ESSF,mmp, , ,NDT5,ESSFmmp,ESSFmmp,Engelmann Spruce -- Subalpine Fir,Moist Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,14047500.000000000000000,32000.000000000000000,14047500.000000000000000,32000.000000000000000,5118198.000000000000000,28169.605115211816155,7537232.737768554128706,753.723273776855422
163,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,35195000.093800000846386,147699.810200000007171,35195000.000000000000000,147700.000000000000000,5122649.000000000000000,26057.365644012486882,750393.286408758140169,75.039328640875823
164,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,107865082.180099993944168,117483.600600000005215,107865082.000000000000000,117484.000000000000000,5117385.000000000000000,157153.942124156921636,93874362.251726388931274,9387.436225172639752
165,435.000000000000000,ESSF,mmp, , ,NDT5,ESSFmmp,ESSFmmp,Engelmann Spruce -- Subalpine Fir,Moist Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,29051310.428800001740456,156730.897399999987101,29051310.000000000000000,156731.000000000000000,5118193.000000000000000,152746.630754438549047,14842621.713889582082629,1484.262171388958222
166,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,28335736.563499998301268,152344.247700000007171,28335737.000000000000000,152344.000000000000000,5117794.000000000000000,134211.327776124584489,24266222.711804762482643,2426.622271180476218
167,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,28915043.120499998331070,163387.468200000002980,28915043.000000000000000,163387.000000000000000,5117622.000000000000000,171568.498827390256338,15974488.968679850921035,1597.448896867985241
168,435.000000000000000,ESSF,wcp, , ,NDT5,ESSFwcp,ESSFwcp,Engelmann Spruce -- Subalpine Fir,Wet Cold Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3975216.716299999970943,14896.056099999999788,3975217.000000000000000,14896.000000000000000,5119902.000000000000000,650.947265020273221,1.054198205541250,0.000105419820554
169,435.000000000000000,ESSF,mmp, , ,NDT5,ESSFmmp,ESSFmmp,Engelmann Spruce -- Subalpine Fir,Moist Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,607500.000000000000000,4500.000000000000000,607500.000000000000000,4500.000000000000000,5118188.000000000000000,4496.107289465341637,607014.126719000865705,60.701412671900087
170,435.000000000000000,ESSF,mmp, , ,NDT5,ESSFmmp,ESSFmmp,Engelmann Spruce -- Subalpine Fir,Moist Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,172500.000000000000000,2600.000000000000000,172500.000000000000000,2600.000000000000000,5118186.000000000000000,2600.232743949854012,172362.074626943329349,17.236207462694335
171,435.000000000000000,ESSF,wcp, , ,NDT5,ESSFwcp,ESSFwcp,Engelmann Spruce -- Subalpine Fir,Wet Cold Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,141767478.137600004673004,809699.462500000023283,141767478.000000000000000,809699.000000000000000,5119900.000000000000000,4306.215298827597508,5.129213344997650,0.000512921334500
172,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,380384833.249199986457825,264552.210800000000745,380384833.000000000000000,264552.000000000000000,5125158.000000000000000,164192.639037916873349,47896198.647992052137852,4789.619864799205061
173,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,33354902.449599999934435,35101.019699999997101,33354902.000000000000000,35101.000000000000000,5117384.000000000000000,43273.016841433447553,31798507.578726522624493,3179.850757872652594
174,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,42587238.133400000631809,255701.138799999986077,42587238.000000000000000,255701.000000000000000,5117607.000000000000000,170101.377539640001487,8126478.172317475080490,812.647817231747581
175,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,40150066.439099997282028,220329.664400000008754,40150066.000000000000000,220330.000000000000000,5117790.000000000000000,296853.169517615868244,27534680.337931860238314,2753.468033793186351
176,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,1323448.544660210376605,191551730.360599040985107,19155.173036059906735
177,435.000000000000000,ESSF,wcp, , ,NDT5,ESSFwcp,ESSFwcp,Engelmann Spruce -- Subalpine Fir,Wet Cold Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,30680796.413300000131130,187250.702400000009220,30680796.000000000000000,187251.000000000000000,5119850.000000000000000,783.344567177237082,0.912110034973309,0.000091211003497
178,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,6026875.213200000114739,14778.150400000000445,6026875.000000000000000,14778.000000000000000,5125157.000000000000000,26416.565499646494573,5482558.631401299498975,548.255863140130032
179,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,47763761.189999997615814,319633.169799999974202,47763761.000000000000000,319633.000000000000000,5117785.000000000000000,390509.747846010432113,22277896.623430501669645,2227.789662343050168
180,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,4195174.374300000257790,22944.453799999999319,4195174.000000000000000,22944.000000000000000,5117593.000000000000000,13917.495854825392598,219382.481977660587290,21.938248197766061
181,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,402500.000000000000000,3600.000000000000000,402500.000000000000000,3600.000000000000000,5117595.000000000000000,4909.533251231630857,154717.901957887108438,15.471790195788712
182,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,44620275.435300000011921,317685.216100000019651,44620275.000000000000000,317685.000000000000000,5117598.000000000000000,80028.098015706171282,1967953.097542855888605,196.795309754285597
183,435.000000000000000,ESSF,mmp, , ,NDT5,ESSFmmp,ESSFmmp,Engelmann Spruce -- Subalpine Fir,Moist Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,13642146.041999999433756,95569.704800000006799,13642146.000000000000000,95570.000000000000000,5118184.000000000000000,9800.704932390073736,223328.735711625486147,22.332873571162551
184,435.000000000000000,ESSF,mmp, , ,NDT5,ESSFmmp,ESSFmmp,Engelmann Spruce -- Subalpine Fir,Moist Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,12229511.655099999159575,84099.044899999993504,12229512.000000000000000,84099.000000000000000,5118181.000000000000000,24996.847470901993802,849186.845137217431329,84.918684513721743
185,435.000000000000000,ESSF,mmp, , ,NDT5,ESSFmmp,ESSFmmp,Engelmann Spruce -- Subalpine Fir,Moist Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,2899276.102299999911338,27359.040400000001682,2899276.000000000000000,27359.000000000000000,5118182.000000000000000,1478.035090987808644,24111.852219783380860,2.411185221978338
186,435.000000000000000,ESSF,mmp, , ,NDT5,ESSFmmp,ESSFmmp,Engelmann Spruce -- Subalpine Fir,Moist Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1911536.242599999997765,17514.538199999999051,1911536.000000000000000,17515.000000000000000,5118183.000000000000000,2457.425811887266264,49650.034101367353287,4.965003410136736
187,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,6283584.283300000242889,48775.352700000003097,6283584.000000000000000,48775.000000000000000,5117567.000000000000000,34273.436598154432431,1151921.944709915434942,115.192194470991552
188,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,4963770.978600000031292,48406.832300000001851,4963771.000000000000000,48407.000000000000000,5117770.000000000000000,58215.218448829255067,2361132.263727052137256,236.113226372705213
189,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,12437913.885800000280142,104631.362099999998463,12437914.000000000000000,104631.000000000000000,5117769.000000000000000,95608.584847224294208,5190485.513109413906932,519.048551310941434
190,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,22087050.680399999022484,161152.515299999999115,22087051.000000000000000,161153.000000000000000,5117588.000000000000000,94276.861918504029745,3086811.287278835661709,308.681128727883561
191,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,176210875.329299986362457,1016983.535900000017136,176210875.000000000000000,1016984.000000000000000,5118262.000000000000000,1051424.845960485748947,135136774.077536225318909,13513.677407753622902
192,435.000000000000000,ESSF,mmp, , ,NDT5,ESSFmmp,ESSFmmp,Engelmann Spruce -- Subalpine Fir,Moist Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,88408599.081400007009506,560840.655900000012480,88408599.000000000000000,560841.000000000000000,5118189.000000000000000,487715.273048210772686,33331631.974497620016336,3333.163197449762265
193,435.000000000000000,ESSF,mmp, , ,NDT5,ESSFmmp,ESSFmmp,Engelmann Spruce -- Subalpine Fir,Moist Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,84450993.579799994826317,534300.689200000022538,84450994.000000000000000,534301.000000000000000,5118185.000000000000000,295113.682900574000087,14489798.019283464178443,1448.979801928346433
194,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,88586101.762500002980232,533000.695900000049733,88586102.000000000000000,533001.000000000000000,5120917.000000000000000,251851.098584727791604,19585824.741474855691195,1958.582474147485755
195,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,1470000.000000000000000,7900.000000000000000,1470000.000000000000000,7900.000000000000000,5121018.000000000000000,7846.972983848378135,1466481.156042861519381,146.648115604286147
196,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,26712057.114799998700619,197756.493199999997159,26712057.000000000000000,197756.000000000000000,5120919.000000000000000,76473.150619735301007,8683678.216039597988129,868.367821603959896
197,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,14667499.983400000259280,57999.928899999998976,14667500.000000000000000,58000.000000000000000,5120898.000000000000000,104498.057121179954265,9906135.851425960659981,990.613585142596094
198,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3180000.000000000000000,13700.000000000000000,3180000.000000000000000,13700.000000000000000,5120877.000000000000000,22078.702016400817229,1640992.862225770251825,164.099286222577035
199,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,567500.000000000000000,4800.000000000000000,567500.000000000000000,4800.000000000000000,5120883.000000000000000,4871.950709606374403,525650.511129907565191,52.565051112990758
200,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1372495.500000000000000,7599.820200000000114,1372496.000000000000000,7600.000000000000000,5122629.000000000000000,2625.546091002206140,66631.170449204131728,6.663117044920414
201,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,160000.000000000000000,2200.000000000000000,160000.000000000000000,2200.000000000000000,5122568.000000000000000,995.424749243061228,10023.344203084843684,1.002334420308485
202,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1942866.537999999942258,9983.555899999999383,1942867.000000000000000,9984.000000000000000,5122564.000000000000000,5384.828103725392793,179451.063804515346419,17.945106380451534
203,435.000000000000000,IDF,dm,2, ,NDT4,IDFdm2,IDF dm 2,Interior Douglas-fir,Dry Mild,Kootenay, ,Ecosystems with frequent stand-maintaining fires,2154694911.042200088500977,1438185.760100000072271,2154694910.000000000000000,1438186.000000000000000,5121855.000000000000000,8.466825157023921,0.030866470595504,0.000003086647060
204,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,8.466825157023921,0.030866470595504,0.000003086647060
