OID_,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,Shape_Length,Shape_Area,Calculate_Area_Ha
39,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,13749072.998999999836087,85949.424499999993714,13749073.000000000000000,85949.000000000000000,5117621.000000000000000,64479.280505568436638,5002579.681951142847538,500.257968195114302
40,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,6239679.586699999868870,55057.976799999996729,6239680.000000000000000,55058.000000000000000,5117620.000000000000000,9179.819924187886500,421066.967597125447355,42.106696759712548
41,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,210000.000000000000000,2600.000000000000000,210000.000000000000000,2600.000000000000000,5117618.000000000000000,3012.253432175487433,192958.960719162190799,19.295896071916221
42,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,142500.000000000000000,2100.000000000000000,142500.000000000000000,2100.000000000000000,5117619.000000000000000,2040.175752051001382,136248.044140337471617,13.624804414033747
43,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,7865002.375000000000000,44199.904999999998836,7865002.000000000000000,44200.000000000000000,5122514.000000000000000,99.673458208092541,163.387110322520357,0.016338711032252
44,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,315000.000000000000000,2800.000000000000000,315000.000000000000000,2800.000000000000000,5117792.000000000000000,2929.591974425885837,192382.406801833654754,19.238240680183367
45,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,125000.000000000000000,2200.000000000000000,125000.000000000000000,2200.000000000000000,5122527.000000000000000,584.940756649740138,10041.386846506889924,1.004138684650689
46,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,11105235.319700000807643,29760.181199999999080,11105235.000000000000000,29760.000000000000000,5117380.000000000000000,33641.445465669210535,10942901.264432180672884,1094.290126443218014
47,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,10222692.857499999925494,28089.589599999999336,10222693.000000000000000,28090.000000000000000,5121530.000000000000000,37023.851244172401493,9815160.403997853398323,981.516040399785425
48,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,43406614.459799997508526,303055.660700000007637,43406614.000000000000000,303056.000000000000000,5117782.000000000000000,379145.718054552678950,23834989.861762750893831,2383.498986176275139
49,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,26012499.680199999362230,205199.706100000010338,26012500.000000000000000,205200.000000000000000,5117596.000000000000000,91216.223934908470255,2910896.441461710259318,291.089644146171054
50,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1107500.000000000000000,6400.000000000000000,1107500.000000000000000,6400.000000000000000,5117777.000000000000000,8317.789443940346246,1019658.898022487177514,101.965889802248725
51,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,760000.000000000000000,6100.000000000000000,760000.000000000000000,6100.000000000000000,5117581.000000000000000,1557.820313720829972,55029.761237346698181,5.502976123734670
52,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,2862500.000000000000000,14800.000000000000000,2862500.000000000000000,14800.000000000000000,5117589.000000000000000,23433.292677635712607,1435929.560031133238226,143.592956003113329
53,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,125000.000000000000000,2000.000000000000000,125000.000000000000000,2000.000000000000000,5117590.000000000000000,1998.986408710597971,124925.633137847617036,12.492563313784762
54,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,31823112.599599998444319,91657.781000000002678,31823113.000000000000000,91658.000000000000000,5122532.000000000000000,945.958408132958880,13843.775440011444516,1.384377544001145
55,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,28184059.037700001150370,56756.615200000000186,28184059.000000000000000,56757.000000000000000,5121532.000000000000000,102287.169384701162926,25841524.108914904296398,2584.152410891490490
56,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,417500.000000000000000,3600.000000000000000,417500.000000000000000,3600.000000000000000,5117570.000000000000000,715.837608288245974,10474.934710401374105,1.047493471040138
57,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,36404101.777199998497963,236136.408100000000559,36404102.000000000000000,236136.000000000000000,5117784.000000000000000,310091.017786235897802,18871456.313614178448915,1887.145631361417827
58,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,7542500.000000000000000,59200.000000000000000,7542500.000000000000000,59200.000000000000000,5117584.000000000000000,31159.450965545256622,1210097.049287843750790,121.009704928784387
59,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,36362467.278599999845028,266133.728200000012293,36362467.000000000000000,266134.000000000000000,5117599.000000000000000,89843.346913155735820,3106538.695458658505231,310.653869545865859
60,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,3531899.235400000121444,11873.669599999999264,3531899.000000000000000,11874.000000000000000,5121529.000000000000000,14282.242818714623354,3449043.062091127038002,344.904306209112747
61,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,202500546.169699996709824,1166769.736199999926612,202500546.000000000000000,1166770.000000000000000,5117783.000000000000000,636660.004271900514141,60986764.066836409270763,6098.676406683641289
62,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,6685000.000000000000000,41700.000000000000000,6685000.000000000000000,41700.000000000000000,5117779.000000000000000,38525.323177922895411,3792887.860267900861800,379.288786026790092
63,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,82236447.972800001502037,711101.630099999951199,82236448.000000000000000,711102.000000000000000,5117585.000000000000000,139078.830941085383529,5518100.009153919294477,551.810000915391925
64,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,30823461.449099998921156,64899.514400000000023,30823461.000000000000000,64900.000000000000000,5121527.000000000000000,916.937749648080967,10986.752158445990062,1.098675215844599
65,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,70234038.329500004649162,225773.177900000009686,70234038.000000000000000,225773.000000000000000,5117375.000000000000000,432688.195076192729175,56987639.348352894186974,5698.763934835289547
66,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,36729597.739900000393391,241467.244799999985844,36729598.000000000000000,241467.000000000000000,5117761.000000000000000,278753.642472528677899,18674787.609714988619089,1867.478760971499014
67,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,20063146.002700001001358,146164.895699999993667,20063146.000000000000000,146165.000000000000000,5117759.000000000000000,164239.654243829107145,9198705.142895037308335,919.870514289503831
68,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,69368773.163499996066093,134404.682499999995343,69368773.000000000000000,134405.000000000000000,5121526.000000000000000,158688.696727418893715,59031241.447513073682785,5903.124144751307540
69,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,10232501.349999999627471,128199.945999999996275,10232501.000000000000000,128200.000000000000000,5117533.000000000000000,26523.625350268463080,594539.767920655431226,59.453976792065546
