OID_,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,Shape_Length,Shape_Area
173,674,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,325000.000000000000000,3300.000000000000000,325000.000000000000000,3300.000000000000000,5117540.000000000000000,3,cool,ESSFdkpcool,3298.373914096439421,324756.775321451714262
174,675,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,932500.000000000000000,6200.000000000000000,932500.000000000000000,6200.000000000000000,5122247.000000000000000,3,cool,IMAuncool,17046.355182067338319,596653.769093373790383
175,675,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,932500.000000000000000,6200.000000000000000,932500.000000000000000,6200.000000000000000,5122247.000000000000000,5,cool,IMAuncool,1049.686906774875524,11873.020616103216526
176,675,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,932500.000000000000000,6200.000000000000000,932500.000000000000000,6200.000000000000000,5122247.000000000000000,7,warm,IMAunwarm,13887.476345919578307,323300.497648084186949
177,676,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1887500.000000000000000,12300.000000000000000,1887500.000000000000000,12300.000000000000000,5122257.000000000000000,3,cool,IMAuncool,28642.489691082661011,1532562.330571498256177
178,676,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1887500.000000000000000,12300.000000000000000,1887500.000000000000000,12300.000000000000000,5122257.000000000000000,5,cool,IMAuncool,95.523302888225530,566.427728524948179
179,676,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1887500.000000000000000,12300.000000000000000,1887500.000000000000000,12300.000000000000000,5122257.000000000000000,7,warm,IMAunwarm,17993.414285513470531,353024.571543191384990
180,677,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1485000.000000000000000,8500.000000000000000,1485000.000000000000000,8500.000000000000000,5117548.000000000000000,3,cool,ESSFdkpcool,8496.703823935287801,1483957.180325585883111
181,713,435.000000000000000,ESSF,wcw, , ,NDT1,ESSFwcw,ESSFwcw,Engelmann Spruce -- Subalpine Fir,Wet Cold Woodland, , ,Ecosystems with rare stand-initiating events,174078047.663800001144409,1139507.916600000113249,174078048.000000000000000,1139508.000000000000000,5120432.000000000000000,3,cool,ESSFwcwcool,998.946474372829812,1.404512947208451
182,713,435.000000000000000,ESSF,wcw, , ,NDT1,ESSFwcw,ESSFwcw,Engelmann Spruce -- Subalpine Fir,Wet Cold Woodland, , ,Ecosystems with rare stand-initiating events,174078047.663800001144409,1139507.916600000113249,174078048.000000000000000,1139508.000000000000000,5120432.000000000000000,5,cool,ESSFwcwcool,132.704425104444084,0.110257879893794
183,713,435.000000000000000,ESSF,wcw, , ,NDT1,ESSFwcw,ESSFwcw,Engelmann Spruce -- Subalpine Fir,Wet Cold Woodland, , ,Ecosystems with rare stand-initiating events,174078047.663800001144409,1139507.916600000113249,174078048.000000000000000,1139508.000000000000000,5120432.000000000000000,7,warm,ESSFwcwwarm,273.756395194911192,0.428391476256401
184,714,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,37340483.702399998903275,92975.044099999999162,37340484.000000000000000,92975.000000000000000,5122472.000000000000000,3,cool,IMAuncool,37042.015302961990528,6934294.215768177993596
185,714,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,37340483.702399998903275,92975.044099999999162,37340484.000000000000000,92975.000000000000000,5122472.000000000000000,5,cool,IMAuncool,36.956850662240598,0.831955296905844
186,715,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5262500.000000000000000,25200.000000000000000,5262500.000000000000000,25200.000000000000000,5122488.000000000000000,3,cool,IMAuncool,27945.787158572806220,5119660.240960942581296
187,715,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5262500.000000000000000,25200.000000000000000,5262500.000000000000000,25200.000000000000000,5122488.000000000000000,7,warm,IMAunwarm,2755.468386720115632,138630.695593793847365
188,716,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,117500.000000000000000,1800.000000000000000,117500.000000000000000,1800.000000000000000,5122529.000000000000000,3,cool,IMAuncool,1799.070328809501916,117406.020176050864393
189,717,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,126509337.366699993610382,250563.901699999987613,126509337.000000000000000,250564.000000000000000,5122454.000000000000000,3,cool,IMAuncool,200819.389461351383943,64888681.919316343963146
190,717,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,126509337.366699993610382,250563.901699999987613,126509337.000000000000000,250564.000000000000000,5122454.000000000000000,5,cool,IMAuncool,4361.421183159887732,19501.275231656920369
191,717,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,126509337.366699993610382,250563.901699999987613,126509337.000000000000000,250564.000000000000000,5122454.000000000000000,7,warm,IMAunwarm,64887.012836205612984,1282494.702560038538650
192,718,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,197500.000000000000000,2400.000000000000000,197500.000000000000000,2400.000000000000000,5122449.000000000000000,3,cool,IMAuncool,2398.680304239494035,197342.034878720733104
193,719,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,157500.000000000000000,2100.000000000000000,157500.000000000000000,2100.000000000000000,5122525.000000000000000,3,cool,IMAuncool,2099.058545800254251,157374.145708848111099
194,720,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,102500.000000000000000,2100.000000000000000,102500.000000000000000,2100.000000000000000,5122462.000000000000000,3,cool,IMAuncool,2098.703611376268782,102418.073885206176783
195,721,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1542500.000000000000000,14000.000000000000000,1542500.000000000000000,14000.000000000000000,5122446.000000000000000,3,cool,IMAuncool,13988.973937882919927,1541267.891914188629016
196,722,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5967499.933100000023842,35199.993999999998778,5967500.000000000000000,35200.000000000000000,5122512.000000000000000,3,cool,IMAuncool,35485.748933060662239,5937619.718565881252289
197,722,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5967499.933100000023842,35199.993999999998778,5967500.000000000000000,35200.000000000000000,5122512.000000000000000,7,warm,IMAunwarm,2098.875545459803106,25124.336409230269055
198,723,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,47104999.774999998509884,148299.688599999994040,47105000.000000000000000,148300.000000000000000,5122498.000000000000000,3,cool,IMAuncool,240806.204027987580048,43821133.868718452751637
199,723,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,47104999.774999998509884,148299.688599999994040,47105000.000000000000000,148300.000000000000000,5122498.000000000000000,5,cool,IMAuncool,7749.452818474041123,108744.659802540307282
200,723,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,47104999.774999998509884,148299.688599999994040,47105000.000000000000000,148300.000000000000000,5122498.000000000000000,7,warm,IMAunwarm,114776.793229979899479,3127854.248476585373282
201,724,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,357500.000000000000000,4400.000000000000000,357500.000000000000000,4400.000000000000000,5122490.000000000000000,3,cool,IMAuncool,4417.026316371940993,356824.681381191301625
202,724,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,357500.000000000000000,4400.000000000000000,357500.000000000000000,4400.000000000000000,5122490.000000000000000,7,warm,IMAunwarm,174.914857281722476,390.801991370107885
203,725,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,47500.000000000000000,1200.000000000000000,47500.000000000000000,1200.000000000000000,5122420.000000000000000,3,cool,IMAuncool,1592.975641039060065,38052.684582171597867
204,725,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,47500.000000000000000,1200.000000000000000,47500.000000000000000,1200.000000000000000,5122420.000000000000000,7,warm,IMAunwarm,616.299726827501900,9409.692529518672018
205,726,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,20873933.431200001388788,113806.471399999994901,20873933.000000000000000,113806.000000000000000,5118260.000000000000000,3,cool,ESSFmmwcool,115377.353634586426779,20795155.435992751270533
206,726,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,20873933.431200001388788,113806.471399999994901,20873933.000000000000000,113806.000000000000000,5118260.000000000000000,5,cool,ESSFmmwcool,56.127456959870472,74.662638716537487
207,726,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,20873933.431200001388788,113806.471399999994901,20873933.000000000000000,113806.000000000000000,5118260.000000000000000,7,warm,ESSFmmwwarm,6255.062346121375413,62242.255677213681338
208,727,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2655000.027999999932945,12999.900400000000445,2655000.000000000000000,13000.000000000000000,5122429.000000000000000,3,cool,IMAuncool,30334.238252402341459,2219178.459173896349967
209,727,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2655000.027999999932945,12999.900400000000445,2655000.000000000000000,13000.000000000000000,5122429.000000000000000,7,warm,IMAunwarm,19720.526152709600865,433721.578140298835933
210,728,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,33695553.502099998295307,52541.667699999998149,33695554.000000000000000,52542.000000000000000,5118167.000000000000000,3,cool,ESSFmm3cool,72573.598035487550078,33134561.294502537697554
211,728,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,33695553.502099998295307,52541.667699999998149,33695554.000000000000000,52542.000000000000000,5118167.000000000000000,5,cool,ESSFmm3cool,100.080211851520815,625.999093606985184
212,728,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,33695553.502099998295307,52541.667699999998149,33695554.000000000000000,52542.000000000000000,5118167.000000000000000,7,warm,ESSFmm3warm,20151.967382948500017,533770.369907637475990
213,729,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,940000.249900000053458,10199.907800000000861,940000.000000000000000,10200.000000000000000,5122417.000000000000000,3,cool,IMAuncool,15910.997493629616656,765717.029703672160394
214,729,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,940000.249900000053458,10199.907800000000861,940000.000000000000000,10200.000000000000000,5122417.000000000000000,5,cool,IMAuncool,350.063844857607592,6250.333958702144628
215,729,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,940000.249900000053458,10199.907800000000861,940000.000000000000000,10200.000000000000000,5122417.000000000000000,7,warm,IMAunwarm,8559.060233009913645,167288.561532653606264
216,730,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,3903121.219399999827147,15363.145399999999427,3903121.000000000000000,15363.000000000000000,5122352.000000000000000,3,cool,IMAuncool,21078.871233425725222,2495505.664226738736033
217,730,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,3903121.219399999827147,15363.145399999999427,3903121.000000000000000,15363.000000000000000,5122352.000000000000000,5,cool,IMAuncool,2318.734621238267209,13128.356501025788020
218,730,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,3903121.219399999827147,15363.145399999999427,3903121.000000000000000,15363.000000000000000,5122352.000000000000000,7,warm,IMAunwarm,11915.300488614706410,142122.712622547900537
219,731,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,100000.000000000000000,2400.000000000000000,100000.000000000000000,2400.000000000000000,5122464.000000000000000,3,cool,IMAuncool,2612.777226842849814,49620.508054575271672
220,731,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,100000.000000000000000,2400.000000000000000,100000.000000000000000,2400.000000000000000,5122464.000000000000000,5,cool,IMAuncool,395.325902758618213,2282.533473524356396
221,731,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,100000.000000000000000,2400.000000000000000,100000.000000000000000,2400.000000000000000,5122464.000000000000000,7,warm,IMAunwarm,2268.276054133673370,48018.521677046308469
222,732,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,90663324.988199993968010,148070.347700000012992,90663325.000000000000000,148070.000000000000000,5121533.000000000000000,3,cool,ICHmk5cool,234712.147547384345671,42631973.348938345909119
223,732,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,90663324.988199993968010,148070.347700000012992,90663325.000000000000000,148070.000000000000000,5121533.000000000000000,5,cool,ICHmk5cool,4601.499108974799128,48561.733998901931045
224,732,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,90663324.988199993968010,148070.347700000012992,90663325.000000000000000,148070.000000000000000,5121533.000000000000000,7,warm,ICHmk5warm,165811.671484659105772,7811827.483725518919528
225,733,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,4810512.183400000445545,31743.184199999999691,4810512.000000000000000,31743.000000000000000,5122382.000000000000000,3,cool,IMAuncool,64114.057139401600580,3578744.767426138743758
226,733,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,4810512.183400000445545,31743.184199999999691,4810512.000000000000000,31743.000000000000000,5122382.000000000000000,5,cool,IMAuncool,1445.968072186989730,14260.264855832458124
227,733,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,4810512.183400000445545,31743.184199999999691,4810512.000000000000000,31743.000000000000000,5122382.000000000000000,7,warm,IMAunwarm,44328.011850358729134,811133.856441705487669
228,734,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,43974999.993500001728535,155599.989100000006147,43975000.000000000000000,155600.000000000000000,5122445.000000000000000,3,cool,IMAuncool,510784.886895968404133,33808722.536364808678627
229,734,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,43974999.993500001728535,155599.989100000006147,43975000.000000000000000,155600.000000000000000,5122445.000000000000000,5,cool,IMAuncool,21840.819367211093777,241724.803547965013422
230,734,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,43974999.993500001728535,155599.989100000006147,43975000.000000000000000,155600.000000000000000,5122445.000000000000000,7,warm,IMAunwarm,432819.885604294249788,9890399.325292699038982
231,735,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5691756.843500000424683,29089.402500000000146,5691757.000000000000000,29089.000000000000000,5122362.000000000000000,3,cool,IMAuncool,43539.403848310743342,2983244.512945567723364
232,735,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5691756.843500000424683,29089.402500000000146,5691757.000000000000000,29089.000000000000000,5122362.000000000000000,5,cool,IMAuncool,3038.505897339803141,25718.085039464691363
233,735,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5691756.843500000424683,29089.402500000000146,5691757.000000000000000,29089.000000000000000,5122362.000000000000000,7,warm,IMAunwarm,32367.966570309476083,658396.130881649558432
234,736,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,8747118.336400000378489,46446.843200000002980,8747118.000000000000000,46447.000000000000000,5118259.000000000000000,3,cool,ESSFmmwcool,49666.456467887895997,8594545.496088454499841
235,736,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,8747118.336400000378489,46446.843200000002980,8747118.000000000000000,46447.000000000000000,5118259.000000000000000,7,warm,ESSFmmwwarm,8233.264383364348760,145750.854575330857188
236,737,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,7681656.077200000174344,23388.987499999999272,7681656.000000000000000,23389.000000000000000,5118166.000000000000000,3,cool,ESSFmm3cool,36032.934963739666273,7201857.957394643686712
237,737,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,7681656.077200000174344,23388.987499999999272,7681656.000000000000000,23389.000000000000000,5118166.000000000000000,7,warm,ESSFmm3warm,17552.188792985194596,473808.873390677385032
238,738,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,6275307.137699999846518,31458.341599999999744,6275307.000000000000000,31458.000000000000000,5118258.000000000000000,3,cool,ESSFmmwcool,31434.782207498017669,6255666.105074050836265
239,738,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,6275307.137699999846518,31458.341599999999744,6275307.000000000000000,31458.000000000000000,5118258.000000000000000,7,warm,ESSFmmwwarm,821.431283758001996,14775.240110317839935
240,739,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,48671321.762599997222424,112226.883700000005774,48671322.000000000000000,112227.000000000000000,5122346.000000000000000,3,cool,IMAuncool,404008.756557636370417,39630625.997978955507278
241,739,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,48671321.762599997222424,112226.883700000005774,48671322.000000000000000,112227.000000000000000,5122346.000000000000000,5,cool,IMAuncool,17599.085243059758795,239981.929822629841510
242,739,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,48671321.762599997222424,112226.883700000005774,48671322.000000000000000,112227.000000000000000,5122346.000000000000000,7,warm,IMAunwarm,332490.278925944119692,7504059.270933602936566
243,740,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,3636447.825900000054389,10441.133599999999205,3636448.000000000000000,10441.000000000000000,5118165.000000000000000,3,cool,ESSFmm3cool,10624.086853802033147,3605008.420887373853475
244,740,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,3636447.825900000054389,10441.133599999999205,3636448.000000000000000,10441.000000000000000,5118165.000000000000000,7,warm,ESSFmm3warm,1261.631719081838582,28622.899934124365245
245,741,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,5,cool,IDFxkcool,5529.184183674831729,145425.475809278694214
246,741,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,6,warm,IDFxkwarm,400.004125112126019,4999.190912083920921
247,741,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,7,warm,IDFxkwarm,7483.227875419994234,175960.777617885905784
248,746,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,18330335.348200000822544,48191.177900000002410,18330335.000000000000000,48191.000000000000000,5125153.000000000000000,5,cool,MSdkcool,65887.206929443345871,17738640.472897108644247
249,746,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,18330335.348200000822544,48191.177900000002410,18330335.000000000000000,48191.000000000000000,5125153.000000000000000,6,warm,MSdkwarm,32868.607969044140191,390553.208883145882282
250,746,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,18330335.348200000822544,48191.177900000002410,18330335.000000000000000,48191.000000000000000,5125153.000000000000000,7,warm,MSdkwarm,25740.497661159075506,188895.734395251784008
251,747,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,13859348.751199999824166,31640.906900000001770,13859349.000000000000000,31641.000000000000000,5117372.000000000000000,5,cool,ESSFdk2cool,70391.397049230057746,1666134.555004572728649
252,747,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,13859348.751199999824166,31640.906900000001770,13859349.000000000000000,31641.000000000000000,5117372.000000000000000,6,warm,ESSFdk2warm,66444.639599629692384,12183972.159806417301297
253,760,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,39890853.925899997353554,124740.167799999995623,39890854.000000000000000,124740.000000000000000,5117369.000000000000000,3,cool,ESSFdk2cool,288567.368757720745634,12572214.095820346847177
