OID_,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,Shape_Length,Shape_Area
392,367,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15019996.910099999979138,73799.732199999998556,15019997.000000000000000,73800.000000000000000,5117695.000000000000000,5,cool,ESSFdkwcool,7001.921232412114477,82930.983252690522932
393,367,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15019996.910099999979138,73799.732199999998556,15019997.000000000000000,73800.000000000000000,5117695.000000000000000,6,warm,ESSFdkwwarm,168400.156483891070820,6262222.364006149582565
394,368,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,4815003.089900000020862,27099.732199999998556,4815003.000000000000000,27100.000000000000000,5117410.000000000000000,2,cool,ESSFdkpcool,27533.778470163953898,4755914.567264787852764
395,368,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,4815003.089900000020862,27099.732199999998556,4815003.000000000000000,27100.000000000000000,5117410.000000000000000,6,warm,ESSFdkpwarm,12661.326379830890801,58650.918492226948729
396,369,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,332500.000000000000000,3800.000000000000000,332500.000000000000000,3800.000000000000000,5117409.000000000000000,2,cool,ESSFdkpcool,3777.313636290416071,316276.383201048360206
397,369,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,332500.000000000000000,3800.000000000000000,332500.000000000000000,3800.000000000000000,5117409.000000000000000,6,warm,ESSFdkpwarm,3670.867950739557273,16185.613265940844940
398,370,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,1624838.059499999973923,6853.494800000000396,1624838.000000000000000,6853.000000000000000,5120738.000000000000000,2,cool,ESSFwm1cool,19796.989749610882427,1261014.095948188100010
399,370,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,1624838.059499999973923,6853.494800000000396,1624838.000000000000000,6853.000000000000000,5120738.000000000000000,5,cool,ESSFwm1cool,1475.145055239495605,15817.055829698552770
400,370,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,1624838.059499999973923,6853.494800000000396,1624838.000000000000000,6853.000000000000000,5120738.000000000000000,6,warm,ESSFwm1warm,19898.867913358866645,347769.909200801805127
401,371,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,133466789.911699995398521,387124.020000000018626,133466790.000000000000000,387124.000000000000000,5120740.000000000000000,2,cool,ESSFwm1cool,1079126.050013981759548,104491684.309167012572289
402,371,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,133466789.911699995398521,387124.020000000018626,133466790.000000000000000,387124.000000000000000,5120740.000000000000000,5,cool,ESSFwm1cool,82734.752532159793191,1064090.832671145908535
403,371,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,133466789.911699995398521,387124.020000000018626,133466790.000000000000000,387124.000000000000000,5120740.000000000000000,6,warm,ESSFwm1warm,994100.500061617582105,27879011.934234067797661
404,372,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,126060560.073899999260902,261330.059000000008382,126060560.000000000000000,261330.000000000000000,5125209.000000000000000,2,cool,MSdwcool,257980.193340772646479,25419693.616791609674692
405,372,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,126060560.073899999260902,261330.059000000008382,126060560.000000000000000,261330.000000000000000,5125209.000000000000000,5,cool,MSdwcool,1699.828044773954616,13910.332825684592535
406,372,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,126060560.073899999260902,261330.059000000008382,126060560.000000000000000,261330.000000000000000,5125209.000000000000000,6,warm,MSdwwarm,178672.373818878637394,3120301.168302081990987
407,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,2,cool,ESSFdk1cool,4736431.640686447732151,1115130485.798411846160889
408,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,5,cool,ESSFdk1cool,37413.527163683313120,373513.743981030129362
409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,3319197.268171989824623,60778011.300503008067608
410,374,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,46912202.809299997985363,259610.194799999997485,46912203.000000000000000,259610.000000000000000,5117713.000000000000000,2,cool,ESSFdkwcool,451775.065966888272669,38182921.123915582895279
411,374,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,46912202.809299997985363,259610.194799999997485,46912203.000000000000000,259610.000000000000000,5117713.000000000000000,5,cool,ESSFdkwcool,17468.114118642562971,222873.064662760240026
412,374,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,46912202.809299997985363,259610.194799999997485,46912203.000000000000000,259610.000000000000000,5117713.000000000000000,6,warm,ESSFdkwwarm,273773.668891217152122,8482421.516590638086200
413,375,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,13000156.640300000086427,66865.970100000005914,13000157.000000000000000,66866.000000000000000,5117697.000000000000000,2,cool,ESSFdkwcool,160372.427539843774866,8477234.898080851882696
414,375,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,13000156.640300000086427,66865.970100000005914,13000157.000000000000000,66866.000000000000000,5117697.000000000000000,5,cool,ESSFdkwcool,4549.845026133172723,77493.195453714739415
415,375,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,13000156.640300000086427,66865.970100000005914,13000157.000000000000000,66866.000000000000000,5117697.000000000000000,6,warm,ESSFdkwwarm,124917.694889067555778,4444469.353447192348540
416,376,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,400228288.746999979019165,502350.728599999973085,400228289.000000000000000,502351.000000000000000,5125214.000000000000000,2,cool,MSdwcool,2106611.447619791608304,369014229.847300231456757
417,376,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,400228288.746999979019165,502350.728599999973085,400228289.000000000000000,502351.000000000000000,5125214.000000000000000,5,cool,MSdwcool,41898.235723545520159,503375.791689879784826
418,376,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,400228288.746999979019165,502350.728599999973085,400228289.000000000000000,502351.000000000000000,5125214.000000000000000,6,warm,MSdwwarm,1699903.932934735203162,30677407.121342346072197
419,377,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,6825000.000000000000000,29000.000000000000000,6825000.000000000000000,29000.000000000000000,5117687.000000000000000,2,cool,ESSFdkwcool,55021.051994797875523,5610532.036901575513184
420,377,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,6825000.000000000000000,29000.000000000000000,6825000.000000000000000,29000.000000000000000,5117687.000000000000000,5,cool,ESSFdkwcool,2441.962729692093490,34896.377271193538036
421,377,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,6825000.000000000000000,29000.000000000000000,6825000.000000000000000,29000.000000000000000,5117687.000000000000000,6,warm,ESSFdkwwarm,38530.185298340249574,1179093.201482508098707
422,378,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,5549987.187900000251830,27454.970099999998638,5549987.000000000000000,27455.000000000000000,5117415.000000000000000,2,cool,ESSFdkpcool,27689.795854923693696,5528036.672586346045136
423,378,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,5549987.187900000251830,27454.970099999998638,5549987.000000000000000,27455.000000000000000,5117415.000000000000000,6,warm,ESSFdkpwarm,8280.564568161291390,21587.398951375384058
424,379,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,3135000.011200000066310,15799.930000000000291,3135000.000000000000000,15800.000000000000000,5117679.000000000000000,2,cool,ESSFdkwcool,23706.793037307281338,2750382.777246601879597
425,379,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,3135000.011200000066310,15799.930000000000291,3135000.000000000000000,15800.000000000000000,5117679.000000000000000,5,cool,ESSFdkwcool,751.983261853249928,10115.124933610779408
426,379,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,3135000.011200000066310,15799.930000000000291,3135000.000000000000000,15800.000000000000000,5117679.000000000000000,6,warm,ESSFdkwwarm,14297.377965061343275,374296.420179654902313
427,380,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,149223.587999999988824,2079.609399999999823,149224.000000000000000,2080.000000000000000,5117420.000000000000000,2,cool,ESSFdkpcool,2185.600535223912175,145757.562092368782032
428,381,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1832095.123099999967963,11599.781100000000151,1832095.000000000000000,11600.000000000000000,5117419.000000000000000,2,cool,ESSFdkpcool,12060.273992831587748,1817789.647538264980540
429,381,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1832095.123099999967963,11599.781100000000151,1832095.000000000000000,11600.000000000000000,5117419.000000000000000,6,warm,ESSFdkpwarm,1164.034644557876618,2152.275123148523107
430,382,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,149448.528099999995902,2283.403699999999844,149449.000000000000000,2283.000000000000000,5117418.000000000000000,2,cool,ESSFdkpcool,2373.807682352231495,147668.507364731514826
431,383,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1822500.000000000000000,13100.000000000000000,1822500.000000000000000,13100.000000000000000,5117683.000000000000000,2,cool,ESSFdkwcool,20696.581363204310037,1630236.206890648230910
432,383,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1822500.000000000000000,13100.000000000000000,1822500.000000000000000,13100.000000000000000,5117683.000000000000000,6,warm,ESSFdkwwarm,9800.522435140228481,192222.265794143837411
433,384,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,468136.595399999991059,6134.556800000000294,468137.000000000000000,6135.000000000000000,5117417.000000000000000,2,cool,ESSFdkpcool,6458.644319800699122,461497.859978648426477
434,385,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,618672.612199999974109,5604.914999999999964,618673.000000000000000,5605.000000000000000,5117675.000000000000000,2,cool,ESSFdkwcool,9100.936477315593947,477628.468873254372738
435,385,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,618672.612199999974109,5604.914999999999964,618673.000000000000000,5605.000000000000000,5117675.000000000000000,5,cool,ESSFdkwcool,419.789121456744340,5240.013583496627689
436,385,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,618672.612199999974109,5604.914999999999964,618673.000000000000000,5605.000000000000000,5117675.000000000000000,6,warm,ESSFdkwwarm,5809.356854951936839,135791.157412416912848
437,386,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1022348.810500000021420,6573.032699999999750,1022349.000000000000000,6573.000000000000000,5117656.000000000000000,2,cool,ESSFdkwcool,15824.377144467847756,817056.937824351130985
438,386,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1022348.810500000021420,6573.032699999999750,1022349.000000000000000,6573.000000000000000,5117656.000000000000000,6,warm,ESSFdkwwarm,11162.193951396931880,202832.110133306792704
439,387,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1745434.652199999894947,15996.655699999999342,1745435.000000000000000,15997.000000000000000,5117416.000000000000000,2,cool,ESSFdkpcool,16842.549727985096979,1726271.294354433193803
440,387,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1745434.652199999894947,15996.655699999999342,1745435.000000000000000,15997.000000000000000,5117416.000000000000000,6,warm,ESSFdkpwarm,154.186339867150139,278.922126702280877
441,388,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,5344838.768299999646842,22217.873500000001513,5344839.000000000000000,22218.000000000000000,5117693.000000000000000,2,cool,ESSFdkwcool,34303.416578884098271,5059445.283564815297723
442,388,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,5344838.768299999646842,22217.873500000001513,5344839.000000000000000,22218.000000000000000,5117693.000000000000000,5,cool,ESSFdkwcool,544.163613383166535,3460.979498597615020
443,388,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,5344838.768299999646842,22217.873500000001513,5344839.000000000000000,22218.000000000000000,5117693.000000000000000,6,warm,ESSFdkwwarm,16191.069338252471425,270703.280735423148144
444,389,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,567044.601299999980256,5242.288800000000265,567045.000000000000000,5242.000000000000000,5117412.000000000000000,2,cool,ESSFdkpcool,5565.090340895638292,559169.268421471468173
445,389,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,567044.601299999980256,5242.288800000000265,567045.000000000000000,5242.000000000000000,5117412.000000000000000,6,warm,ESSFdkpwarm,58.043340065739855,100.966704308078562
446,390,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,2647650.538399999961257,22222.392400000000634,2647651.000000000000000,22222.000000000000000,5117407.000000000000000,2,cool,ESSFdkpcool,23185.962187921119039,2627200.761600518599153
447,391,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,1287500.625900000100955,10499.866900000000896,1287501.000000000000000,10500.000000000000000,5120986.000000000000000,2,cool,ESSFwmwcool,17975.952598380281415,845075.921537457150407
448,391,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,1287500.625900000100955,10499.866900000000896,1287501.000000000000000,10500.000000000000000,5120986.000000000000000,5,cool,ESSFwmwcool,199.968203946847552,1249.601700277924238
449,391,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,1287500.625900000100955,10499.866900000000896,1287501.000000000000000,10500.000000000000000,5120986.000000000000000,6,warm,ESSFwmwwarm,13381.830015102674224,440762.329623148893006
450,392,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,189484007.387800008058548,399823.768299999996088,189484007.000000000000000,399824.000000000000000,5117317.000000000000000,2,cool,ESSFdk1cool,12282.025879902106681,1680029.566617536125705
451,392,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,189484007.387800008058548,399823.768299999996088,189484007.000000000000000,399824.000000000000000,5117317.000000000000000,6,warm,ESSFdk1warm,5731.390485662409446,76847.007832221977878
452,393,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,38203348.309900000691414,116404.406700000006822,38203348.000000000000000,116404.000000000000000,5121011.000000000000000,2,cool,ESSFwmwcool,286006.065955819853116,28018579.952111165970564
453,393,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,38203348.309900000691414,116404.406700000006822,38203348.000000000000000,116404.000000000000000,5121011.000000000000000,5,cool,ESSFwmwcool,30431.424199409517314,601341.219686219934374
454,393,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,38203348.309900000691414,116404.406700000006822,38203348.000000000000000,116404.000000000000000,5121011.000000000000000,6,warm,ESSFwmwwarm,260512.800742517079925,9574177.243314335122705
455,394,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,14178486.770999999716878,70230.506699999998091,14178487.000000000000000,70231.000000000000000,5117320.000000000000000,2,cool,ESSFdk1cool,153313.107948461110936,12159098.800129886716604
456,394,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,14178486.770999999716878,70230.506699999998091,14178487.000000000000000,70231.000000000000000,5117320.000000000000000,5,cool,ESSFdk1cool,2827.706813223720928,30628.092128857068019
457,394,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,14178486.770999999716878,70230.506699999998091,14178487.000000000000000,70231.000000000000000,5117320.000000000000000,6,warm,ESSFdk1warm,106882.773337110644206,1984846.074812379432842
458,395,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,7237500.000000000000000,43900.000000000000000,7237500.000000000000000,43900.000000000000000,5117694.000000000000000,2,cool,ESSFdkwcool,74327.627975222349050,6265080.297129827551544
459,395,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,7237500.000000000000000,43900.000000000000000,7237500.000000000000000,43900.000000000000000,5117694.000000000000000,5,cool,ESSFdkwcool,3579.300402659693191,41524.864931063908443
460,395,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,7237500.000000000000000,43900.000000000000000,7237500.000000000000000,43900.000000000000000,5117694.000000000000000,6,warm,ESSFdkwwarm,42093.868109119823202,928891.901790560921654
461,396,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1427500.000000000000000,12100.000000000000000,1427500.000000000000000,12100.000000000000000,5117406.000000000000000,2,cool,ESSFdkpcool,12106.491955423976833,1426724.066686157369986
462,396,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1427500.000000000000000,12100.000000000000000,1427500.000000000000000,12100.000000000000000,5117406.000000000000000,6,warm,ESSFdkpwarm,212.190048508211277,379.770734316154460
463,398,435.000000000000000,ICH,mk,4, ,NDT3,ICHmk4,ICH mk 4,Interior Cedar -- Hemlock,Moist Cool,Elk, ,Ecosystems with frequent stand-initiating events,15613903.427999999374151,28701.471099999998842,15613903.000000000000000,28701.000000000000000,5121519.000000000000000,2,cool,ICHmk4cool,90830.440912618738366,5399399.892900654114783
464,398,435.000000000000000,ICH,mk,4, ,NDT3,ICHmk4,ICH mk 4,Interior Cedar -- Hemlock,Moist Cool,Elk, ,Ecosystems with frequent stand-initiating events,15613903.427999999374151,28701.471099999998842,15613903.000000000000000,28701.000000000000000,5121519.000000000000000,5,cool,ICHmk4cool,8908.371746338474622,173240.082665941416053
465,398,435.000000000000000,ICH,mk,4, ,NDT3,ICHmk4,ICH mk 4,Interior Cedar -- Hemlock,Moist Cool,Elk, ,Ecosystems with frequent stand-initiating events,15613903.427999999374151,28701.471099999998842,15613903.000000000000000,28701.000000000000000,5121519.000000000000000,6,warm,ICHmk4warm,90383.682410681169131,5253261.395187965594232
466,399,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,8667831.827400000765920,44212.305399999997462,8667832.000000000000000,44212.000000000000000,5120989.000000000000000,2,cool,ESSFwmwcool,95787.835006899593282,5462422.441800666041672
467,399,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,8667831.827400000765920,44212.305399999997462,8667832.000000000000000,44212.000000000000000,5120989.000000000000000,5,cool,ESSFwmwcool,12108.882889518181400,220142.081449071672978
468,399,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,8667831.827400000765920,44212.305399999997462,8667832.000000000000000,44212.000000000000000,5120989.000000000000000,6,warm,ESSFwmwwarm,91015.092176309102797,2983406.042230053339154
