OID_,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,Shape_Length,Shape_Area,Calculate_Area_Ha
316,346,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,6798617.907300000078976,20161.833699999999226,6798618.000000000000000,20162.000000000000000,5117313.000000000000000,6,warm,ESSFdk1warm,20916.304333288415364,357780.223936692695133,35.778022393669268
317,347,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,775892.323699999949895,5948.363400000000183,775892.000000000000000,5948.000000000000000,5117400.000000000000000,2,cool,ESSFdkpcool,6047.783783466866225,310084.454753057972994,31.008445475305798
318,347,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,775892.323699999949895,5948.363400000000183,775892.000000000000000,5948.000000000000000,5117400.000000000000000,6,warm,ESSFdkpwarm,47.906106500124373,62.234956942338442,0.006223495694234
319,348,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,634370.098800000036135,5403.534700000000157,634370.000000000000000,5404.000000000000000,5125207.000000000000000,2,cool,MSdwcool,11393.749217816952296,441995.645627282094210,44.199564562728213
320,348,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,634370.098800000036135,5403.534700000000157,634370.000000000000000,5404.000000000000000,5125207.000000000000000,5,cool,MSdwcool,200.028630052873183,1250.355617200334109,0.125035561720033
321,348,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,634370.098800000036135,5403.534700000000157,634370.000000000000000,5404.000000000000000,5125207.000000000000000,6,warm,MSdwwarm,6636.742905283413165,135408.086279334791470,13.540808627933480
322,349,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3824909.698900000192225,18033.725900000001275,3824910.000000000000000,18034.000000000000000,5117395.000000000000000,2,cool,ESSFdkpcool,4235.800276712738196,119169.906251872685971,11.916990625187269
323,349,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3824909.698900000192225,18033.725900000001275,3824910.000000000000000,18034.000000000000000,5117395.000000000000000,6,warm,ESSFdkpwarm,192.036692450687212,355.081834725346482,0.035508183472535
324,350,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1307953.147600000025705,7835.578900000000431,1307953.000000000000000,7836.000000000000000,5117398.000000000000000,2,cool,ESSFdkpcool,8592.190998623593259,638384.639510781737044,63.838463951078175
325,350,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1307953.147600000025705,7835.578900000000431,1307953.000000000000000,7836.000000000000000,5117398.000000000000000,6,warm,ESSFdkpwarm,52.107789489884283,89.001419043339666,0.008900141904334
326,351,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,847209.010899999993853,9751.522300000000541,847209.000000000000000,9752.000000000000000,5117659.000000000000000,2,cool,ESSFdkwcool,5187.267506671835690,194863.638490583427483,19.486363849058343
327,351,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,847209.010899999993853,9751.522300000000541,847209.000000000000000,9752.000000000000000,5117659.000000000000000,5,cool,ESSFdkwcool,1512.927290933259883,19416.683873069425317,1.941668387306943
328,351,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,847209.010899999993853,9751.522300000000541,847209.000000000000000,9752.000000000000000,5117659.000000000000000,6,warm,ESSFdkwwarm,3637.943830890208119,86244.422354332375107,8.624442235433238
329,352,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,9446576.012800000607967,51163.329599999997299,9446576.000000000000000,51163.000000000000000,5117657.000000000000000,2,cool,ESSFdkwcool,103179.213293538239668,4809137.913396615535021,480.913791339661600
330,352,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,9446576.012800000607967,51163.329599999997299,9446576.000000000000000,51163.000000000000000,5117657.000000000000000,5,cool,ESSFdkwcool,6332.029157293796743,63687.605091137927957,6.368760509113793
331,352,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,9446576.012800000607967,51163.329599999997299,9446576.000000000000000,51163.000000000000000,5117657.000000000000000,6,warm,ESSFdkwwarm,80542.724951123964274,2475582.715741931926459,247.558271574193213
332,354,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,18442499.855599999427795,93499.620500000004540,18442500.000000000000000,93500.000000000000000,5117669.000000000000000,2,cool,ESSFdkwcool,87244.155834041812341,2971612.942383241374046,297.161294238324160
333,354,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,18442499.855599999427795,93499.620500000004540,18442500.000000000000000,93500.000000000000000,5117669.000000000000000,5,cool,ESSFdkwcool,3199.771363909494539,33929.609181279884069,3.392960918127989
334,354,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,18442499.855599999427795,93499.620500000004540,18442500.000000000000000,93500.000000000000000,5117669.000000000000000,6,warm,ESSFdkwwarm,57148.295516864134697,1479864.087761699222028,147.986408776169924
335,355,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,8745000.000000000000000,40400.000000000000000,8745000.000000000000000,40400.000000000000000,5117663.000000000000000,2,cool,ESSFdkwcool,76530.290525226111640,2920325.005770495161414,292.032500577049518
336,355,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,8745000.000000000000000,40400.000000000000000,8745000.000000000000000,40400.000000000000000,5117663.000000000000000,5,cool,ESSFdkwcool,10661.261131870705867,125358.391243015692453,12.535839124301569
337,355,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,8745000.000000000000000,40400.000000000000000,8745000.000000000000000,40400.000000000000000,5117663.000000000000000,6,warm,ESSFdkwwarm,81565.883075979625573,2406548.974268967285752,240.654897426896753
338,357,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1145000.000000000000000,9900.000000000000000,1145000.000000000000000,9900.000000000000000,5117667.000000000000000,2,cool,ESSFdkwcool,14009.625628782456261,172089.748071215697564,17.208974807121571
339,357,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1145000.000000000000000,9900.000000000000000,1145000.000000000000000,9900.000000000000000,5117667.000000000000000,5,cool,ESSFdkwcool,5227.814780532623445,62337.204952351137763,6.233720495235114
340,357,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1145000.000000000000000,9900.000000000000000,1145000.000000000000000,9900.000000000000000,5117667.000000000000000,6,warm,ESSFdkwwarm,16358.229334317451503,481901.314856845070608,48.190131485684510
341,358,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1180000.000000000000000,6200.000000000000000,1180000.000000000000000,6200.000000000000000,5117670.000000000000000,2,cool,ESSFdkwcool,8666.612842358541457,126043.457521535237902,12.604345752153524
342,358,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1180000.000000000000000,6200.000000000000000,1180000.000000000000000,6200.000000000000000,5117670.000000000000000,5,cool,ESSFdkwcool,6541.027509816814927,200732.254987255146261,20.073225498725517
343,358,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1180000.000000000000000,6200.000000000000000,1180000.000000000000000,6200.000000000000000,5117670.000000000000000,6,warm,ESSFdkwwarm,15742.092418915739472,853106.486150704906322,85.310648615070491
344,359,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,2095000.000000000000000,14200.000000000000000,2095000.000000000000000,14200.000000000000000,5117673.000000000000000,2,cool,ESSFdkwcool,18775.615724763392791,323093.582895389525220,32.309358289538956
345,359,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,2095000.000000000000000,14200.000000000000000,2095000.000000000000000,14200.000000000000000,5117673.000000000000000,5,cool,ESSFdkwcool,1881.531983341969635,13776.275027750514710,1.377627502775052
346,359,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,2095000.000000000000000,14200.000000000000000,2095000.000000000000000,14200.000000000000000,5117673.000000000000000,6,warm,ESSFdkwwarm,22338.339199928206654,564910.968351483927108,56.491096835148397
347,360,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,29934289.058800000697374,154798.829399999987800,29934289.000000000000000,154799.000000000000000,5117690.000000000000000,2,cool,ESSFdkwcool,159260.408155925309984,4094336.603026417549700,409.433660302641783
348,360,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,29934289.058800000697374,154798.829399999987800,29934289.000000000000000,154799.000000000000000,5117690.000000000000000,5,cool,ESSFdkwcool,16182.418319642081769,263687.123253876401577,26.368712325387641
349,360,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,29934289.058800000697374,154798.829399999987800,29934289.000000000000000,154799.000000000000000,5117690.000000000000000,6,warm,ESSFdkwwarm,154632.324344012973597,6538228.529873789288104,653.822852987378951
350,361,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,2292500.000000000000000,18200.000000000000000,2292500.000000000000000,18200.000000000000000,5117401.000000000000000,2,cool,ESSFdkpcool,3998.640116402888907,106278.294717901357217,10.627829471790136
351,361,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,2292500.000000000000000,18200.000000000000000,2292500.000000000000000,18200.000000000000000,5117401.000000000000000,6,warm,ESSFdkpwarm,140.706598740015636,199.694130622130245,0.019969413062213
352,362,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,5387155.056699999608099,25367.107100000001083,5387155.000000000000000,25367.000000000000000,5117403.000000000000000,2,cool,ESSFdkpcool,4154.396328101895961,186066.423981666273903,18.606642398166628
353,363,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,19890238.645899999886751,119208.287400000001071,19890239.000000000000000,119208.000000000000000,5120982.000000000000000,2,cool,ESSFwmwcool,161626.982154897734290,4709035.572426989674568,470.903557242698980
354,363,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,19890238.645899999886751,119208.287400000001071,19890239.000000000000000,119208.000000000000000,5120982.000000000000000,5,cool,ESSFwmwcool,22166.286215206928318,271971.371933658316266,27.197137193365833
355,363,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,19890238.645899999886751,119208.287400000001071,19890239.000000000000000,119208.000000000000000,5120982.000000000000000,6,warm,ESSFwmwwarm,158780.740171387791634,5588804.757786006666720,558.880475778600726
356,364,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,7688900.021599999628961,34546.048300000002200,7688900.000000000000000,34546.000000000000000,5120815.000000000000000,2,cool,ESSFwmpcool,18659.501725710844767,1305434.279922872548923,130.543427992287263
357,364,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,7688900.021599999628961,34546.048300000002200,7688900.000000000000000,34546.000000000000000,5120815.000000000000000,6,warm,ESSFwmpwarm,1287.882990483116600,2078.678825515343306,0.207867882551534
358,366,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1512636.651599999982864,12429.735800000000381,1512637.000000000000000,12430.000000000000000,5120804.000000000000000,2,cool,ESSFwmpcool,7025.551538003704081,315679.530555082252249,31.567953055508227
359,366,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1512636.651599999982864,12429.735800000000381,1512637.000000000000000,12430.000000000000000,5120804.000000000000000,6,warm,ESSFwmpwarm,1180.511128088633086,1818.075069200010830,0.181807506920001
360,367,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15019996.910099999979138,73799.732199999998556,15019997.000000000000000,73800.000000000000000,5117695.000000000000000,2,cool,ESSFdkwcool,170364.368676040001446,6278428.047026174142957,627.842804702617400
361,367,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15019996.910099999979138,73799.732199999998556,15019997.000000000000000,73800.000000000000000,5117695.000000000000000,5,cool,ESSFdkwcool,5877.277109255581308,67881.279427442626911,6.788127942744263
362,367,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15019996.910099999979138,73799.732199999998556,15019997.000000000000000,73800.000000000000000,5117695.000000000000000,6,warm,ESSFdkwwarm,148372.774677137786057,5574268.170459652319551,557.426817045965208
363,368,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,4815003.089900000020862,27099.732199999998556,4815003.000000000000000,27100.000000000000000,5117410.000000000000000,2,cool,ESSFdkpcool,38924.802186243119650,2763579.432096661999822,276.357943209666189
364,368,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,4815003.089900000020862,27099.732199999998556,4815003.000000000000000,27100.000000000000000,5117410.000000000000000,6,warm,ESSFdkpwarm,11872.844164078718677,54999.675173951465695,5.499967517395147
365,369,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,332500.000000000000000,3800.000000000000000,332500.000000000000000,3800.000000000000000,5117409.000000000000000,2,cool,ESSFdkpcool,3777.313636292163210,316276.383502385346219,31.627638350238538
366,369,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,332500.000000000000000,3800.000000000000000,332500.000000000000000,3800.000000000000000,5117409.000000000000000,6,warm,ESSFdkpwarm,3670.867950742232097,16185.612010688344526,1.618561201068835
367,370,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,1624838.059499999973923,6853.494800000000396,1624838.000000000000000,6853.000000000000000,5120738.000000000000000,2,cool,ESSFwm1cool,19796.989749617478083,1261014.099104319466278,126.101409910431954
368,370,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,1624838.059499999973923,6853.494800000000396,1624838.000000000000000,6853.000000000000000,5120738.000000000000000,5,cool,ESSFwm1cool,1475.145055239582462,15817.066954305029867,1.581706695430503
369,370,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,1624838.059499999973923,6853.494800000000396,1624838.000000000000000,6853.000000000000000,5120738.000000000000000,6,warm,ESSFwm1warm,19898.867913366037101,347769.902553721331060,34.776990255372134
370,371,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,133466789.911699995398521,387124.020000000018626,133466790.000000000000000,387124.000000000000000,5120740.000000000000000,2,cool,ESSFwm1cool,1062448.510658652056009,100703416.801334306597710,10070.341680133431510
371,371,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,133466789.911699995398521,387124.020000000018626,133466790.000000000000000,387124.000000000000000,5120740.000000000000000,5,cool,ESSFwm1cool,79692.579274765157606,1018220.379074553144164,101.822037907455325
372,371,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,133466789.911699995398521,387124.020000000018626,133466790.000000000000000,387124.000000000000000,5120740.000000000000000,6,warm,ESSFwm1warm,953605.362448206287809,26238342.892942659556866,2623.834289294266000
373,372,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,126060560.073899999260902,261330.059000000008382,126060560.000000000000000,261330.000000000000000,5125209.000000000000000,2,cool,MSdwcool,272094.194321201706771,22796768.660178970545530,2279.676866017897282
374,372,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,126060560.073899999260902,261330.059000000008382,126060560.000000000000000,261330.000000000000000,5125209.000000000000000,5,cool,MSdwcool,1232.696901641389559,6714.101221205293768,0.671410122120529
375,372,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,126060560.073899999260902,261330.059000000008382,126060560.000000000000000,261330.000000000000000,5125209.000000000000000,6,warm,MSdwwarm,151604.942102853237884,2226975.060421205591410,222.697506042120580
376,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,2,cool,ESSFdk1cool,4876350.372807724401355,968811246.020499944686890,96881.124602049996611
377,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,5,cool,ESSFdk1cool,24971.517866658246930,209265.239395283162594,20.926523939528316
378,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,2550402.748097804840654,35345714.396945916116238,3534.571439694591845
379,374,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,46912202.809299997985363,259610.194799999997485,46912203.000000000000000,259610.000000000000000,5117713.000000000000000,2,cool,ESSFdkwcool,257917.796626797236968,9519240.237921938300133,951.924023792193907
380,374,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,46912202.809299997985363,259610.194799999997485,46912203.000000000000000,259610.000000000000000,5117713.000000000000000,5,cool,ESSFdkwcool,12348.635352726681958,144167.993351574899862,14.416799335157490
381,374,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,46912202.809299997985363,259610.194799999997485,46912203.000000000000000,259610.000000000000000,5117713.000000000000000,6,warm,ESSFdkwwarm,190002.355540960445069,6286479.809112720191479,628.647980911272043
382,375,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,13000156.640300000086427,66865.970100000005914,13000157.000000000000000,66866.000000000000000,5117697.000000000000000,2,cool,ESSFdkwcool,140818.663752189808292,4544525.976240240037441,454.452597624024008
383,375,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,13000156.640300000086427,66865.970100000005914,13000157.000000000000000,66866.000000000000000,5117697.000000000000000,5,cool,ESSFdkwcool,3776.918030655036091,51630.817718072707066,5.163081771807271
384,375,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,13000156.640300000086427,66865.970100000005914,13000157.000000000000000,66866.000000000000000,5117697.000000000000000,6,warm,ESSFdkwwarm,105996.628796943361522,3833569.663815493229777,383.356966381549341
385,376,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,400228288.746999979019165,502350.728599999973085,400228289.000000000000000,502351.000000000000000,5125214.000000000000000,2,cool,MSdwcool,2487125.856709649786353,349572546.662954568862915,34957.254666295455536
386,376,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,400228288.746999979019165,502350.728599999973085,400228289.000000000000000,502351.000000000000000,5125214.000000000000000,5,cool,MSdwcool,39340.156392917713674,453716.277458376483992,45.371627745837650
387,376,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,400228288.746999979019165,502350.728599999973085,400228289.000000000000000,502351.000000000000000,5125214.000000000000000,6,warm,MSdwwarm,1655267.656763901701197,28425685.640705473721027,2842.568564070547382
388,377,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,6825000.000000000000000,29000.000000000000000,6825000.000000000000000,29000.000000000000000,5117687.000000000000000,2,cool,ESSFdkwcool,40763.333579703663418,1964013.848402942763641,196.401384840294298
389,377,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,6825000.000000000000000,29000.000000000000000,6825000.000000000000000,29000.000000000000000,5117687.000000000000000,5,cool,ESSFdkwcool,2010.853321042787229,24473.099579908601299,2.447309957990860
