OID_,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,Shape_Length,Shape_Area,Calculate_Area_Ha
257,878,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,25666824.754500001668930,65697.390799999993760,25666825.000000000000000,65697.000000000000000,5117364.000000000000000,1,cool,ESSFdk2cool,128925.865558597375639,5022433.529243981465697,502.243352924398152
258,878,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,25666824.754500001668930,65697.390799999993760,25666825.000000000000000,65697.000000000000000,5117364.000000000000000,3,cool,ESSFdk2cool,40454.165129651169991,1241256.522169784177095,124.125652216978423
259,878,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,25666824.754500001668930,65697.390799999993760,25666825.000000000000000,65697.000000000000000,5117364.000000000000000,5,cool,ESSFdk2cool,5945.159243856181092,76547.942391422504443,7.654794239142251
260,878,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,25666824.754500001668930,65697.390799999993760,25666825.000000000000000,65697.000000000000000,5117364.000000000000000,6,warm,ESSFdk2warm,117923.151414934953209,6479623.709058312699199,647.962370905831335
261,879,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,30086296.693100001662970,89838.371400000003632,30086297.000000000000000,89838.000000000000000,5117368.000000000000000,1,cool,ESSFdk2cool,15939.450718175692600,262275.161965202074498,26.227516196520209
262,879,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,30086296.693100001662970,89838.371400000003632,30086297.000000000000000,89838.000000000000000,5117368.000000000000000,3,cool,ESSFdk2cool,178667.449300559179392,7216628.408361483365297,721.662840836148348
263,879,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,30086296.693100001662970,89838.371400000003632,30086297.000000000000000,89838.000000000000000,5117368.000000000000000,5,cool,ESSFdk2cool,14103.590226833339329,326918.472044096852187,32.691847204409690
264,879,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,30086296.693100001662970,89838.371400000003632,30086297.000000000000000,89838.000000000000000,5117368.000000000000000,6,warm,ESSFdk2warm,183670.318020407838048,15297663.373894751071930,1529.766337389475211
265,880,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,63486769.928300000727177,412457.427599999995437,63486770.000000000000000,412457.000000000000000,5117750.000000000000000,1,cool,ESSFdkwcool,6651.529189203719397,762498.122778023360297,76.249812277802334
266,880,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,63486769.928300000727177,412457.427599999995437,63486770.000000000000000,412457.000000000000000,5117750.000000000000000,3,cool,ESSFdkwcool,425903.670490899239667,42288122.215810701251030,4228.812221581069934
267,880,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,63486769.928300000727177,412457.427599999995437,63486770.000000000000000,412457.000000000000000,5117750.000000000000000,5,cool,ESSFdkwcool,579.363610537503860,2868.627969304304315,0.286862796930430
268,880,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,63486769.928300000727177,412457.427599999995437,63486770.000000000000000,412457.000000000000000,5117750.000000000000000,6,warm,ESSFdkwwarm,135580.229888118221425,2071797.340766041073948,207.179734076604120
269,881,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,22224340.971099998801947,134368.251500000013039,22224341.000000000000000,134368.000000000000000,5117513.000000000000000,1,cool,ESSFdkpcool,3375.394314401369684,175324.446564469515579,17.532444656446952
270,881,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,22224340.971099998801947,134368.251500000013039,22224341.000000000000000,134368.000000000000000,5117513.000000000000000,3,cool,ESSFdkpcool,101757.425756686498062,11427766.219609336927533,1142.776621960933653
271,881,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,22224340.971099998801947,134368.251500000013039,22224341.000000000000000,134368.000000000000000,5117513.000000000000000,6,warm,ESSFdkpwarm,2073.823728328890866,8765.520739714849697,0.876552073971485
272,882,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,655000.000000000000000,6300.000000000000000,655000.000000000000000,6300.000000000000000,5122091.000000000000000,3,cool,IMAuncool,3717.145925727285885,152243.438021374109667,15.224343802137412
273,882,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,655000.000000000000000,6300.000000000000000,655000.000000000000000,6300.000000000000000,5122091.000000000000000,6,warm,IMAunwarm,73.122586405179618,280.822429054171664,0.028082242905417
274,883,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,23473555.540199998766184,47100.857700000000477,23473556.000000000000000,47101.000000000000000,5117351.000000000000000,3,cool,ESSFdk1cool,73679.905750642676139,3062950.929955834522843,306.295092995583445
275,883,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,23473555.540199998766184,47100.857700000000477,23473556.000000000000000,47101.000000000000000,5117351.000000000000000,5,cool,ESSFdk1cool,1405.044394041823580,14674.596253343102944,1.467459625334310
276,883,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,23473555.540199998766184,47100.857700000000477,23473556.000000000000000,47101.000000000000000,5117351.000000000000000,6,warm,ESSFdk1warm,55183.058596858005330,6362978.377930788323283,636.297837793078884
277,884,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,417500.000000000000000,4500.000000000000000,417500.000000000000000,4500.000000000000000,5122094.000000000000000,3,cool,IMAuncool,4053.440212508507557,316833.685495192883536,31.683368549519290
278,884,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,417500.000000000000000,4500.000000000000000,417500.000000000000000,4500.000000000000000,5122094.000000000000000,6,warm,IMAunwarm,237.614666063273177,591.495418556548088,0.059149541855655
279,885,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,23675314.934700001031160,65338.644200000002456,23675315.000000000000000,65339.000000000000000,5120748.000000000000000,3,cool,ESSFwm2cool,146021.626279400923522,8156838.103456179611385,815.683810345617985
280,885,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,23675314.934700001031160,65338.644200000002456,23675315.000000000000000,65339.000000000000000,5120748.000000000000000,5,cool,ESSFwm2cool,12182.418783482598883,233462.479978825664148,23.346247997882568
281,885,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,23675314.934700001031160,65338.644200000002456,23675315.000000000000000,65339.000000000000000,5120748.000000000000000,6,warm,ESSFwm2warm,154350.524287368985824,14477109.512099536135793,1447.710951209953691
282,886,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,302500.000000000000000,4200.000000000000000,302500.000000000000000,4200.000000000000000,5122095.000000000000000,3,cool,IMAuncool,2274.415118150555372,51390.571082534952438,5.139057108253495
283,886,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,302500.000000000000000,4200.000000000000000,302500.000000000000000,4200.000000000000000,5122095.000000000000000,6,warm,IMAunwarm,470.075293976084367,1725.640949778479126,0.172564094977848
284,887,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,107500.000000000000000,1700.000000000000000,107500.000000000000000,1700.000000000000000,5117501.000000000000000,3,cool,ESSFdkpcool,1643.704021509641507,105175.573138727500918,10.517557313872750
285,890,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,312500.000000000000000,4000.000000000000000,312500.000000000000000,4000.000000000000000,5122108.000000000000000,3,cool,IMAuncool,495.324071109122769,7887.948509570316673,0.788794850957032
286,893,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1192500.000000000000000,9900.000000000000000,1192500.000000000000000,9900.000000000000000,5122117.000000000000000,3,cool,IMAuncool,9868.075698172169723,1026926.454504303750582,102.692645450430376
287,893,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1192500.000000000000000,9900.000000000000000,1192500.000000000000000,9900.000000000000000,5122117.000000000000000,6,warm,IMAunwarm,572.905667363441239,1501.571372886163772,0.150157137288616
288,894,435.000000000000000,ESSF,wh,2, ,NDT2,ESSFwh2,ESSFwh 2,Engelmann Spruce -- Subalpine Fir,Wet Hot,St Mary, ,Ecosystems with infrequent stand-initiating events,4000454.015899999998510,12148.321700000000419,4000454.000000000000000,12148.000000000000000,5120590.000000000000000,3,cool,ESSFwh2cool,21306.023708301876468,2325789.540302332025021,232.578954030233206
289,894,435.000000000000000,ESSF,wh,2, ,NDT2,ESSFwh2,ESSFwh 2,Engelmann Spruce -- Subalpine Fir,Wet Hot,St Mary, ,Ecosystems with infrequent stand-initiating events,4000454.015899999998510,12148.321700000000419,4000454.000000000000000,12148.000000000000000,5120590.000000000000000,5,cool,ESSFwh2cool,5528.289167307969365,96105.164587409657543,9.610516458740966
290,894,435.000000000000000,ESSF,wh,2, ,NDT2,ESSFwh2,ESSFwh 2,Engelmann Spruce -- Subalpine Fir,Wet Hot,St Mary, ,Ecosystems with infrequent stand-initiating events,4000454.015899999998510,12148.321700000000419,4000454.000000000000000,12148.000000000000000,5120590.000000000000000,6,warm,ESSFwh2warm,28086.478556233338168,1575543.030237210681662,157.554303023721076
291,895,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,22637502.418299999088049,106299.768299999996088,22637502.000000000000000,106300.000000000000000,5122162.000000000000000,3,cool,IMAuncool,1425.030568806516158,13287.734163372273542,1.328773416337227
292,895,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,22637502.418299999088049,106299.768299999996088,22637502.000000000000000,106300.000000000000000,5122162.000000000000000,6,warm,IMAunwarm,421.515092678173517,1041.659232010428241,0.104165923201043
293,896,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,212494.952699999994365,2999.740400000000136,212495.000000000000000,3000.000000000000000,5122119.000000000000000,3,cool,IMAuncool,2998.668856195149147,212337.189849753049202,21.233718984975305
294,898,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,390000.000000000000000,4400.000000000000000,390000.000000000000000,4400.000000000000000,5122126.000000000000000,3,cool,IMAuncool,4066.437720801251544,367935.388851031544618,36.793538885103153
295,899,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,3330646.498900000005960,14097.018000000000029,3330646.000000000000000,14097.000000000000000,5120749.000000000000000,3,cool,ESSFwm2cool,20974.511170108897204,626988.895883588818833,62.698889588358888
296,899,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,3330646.498900000005960,14097.018000000000029,3330646.000000000000000,14097.000000000000000,5120749.000000000000000,5,cool,ESSFwm2cool,700.245537076596406,10625.454949232751460,1.062545494923275
297,899,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,3330646.498900000005960,14097.018000000000029,3330646.000000000000000,14097.000000000000000,5120749.000000000000000,6,warm,ESSFwm2warm,17934.039273254686123,1224724.030531337950379,122.472403053133803
298,901,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,472500.000000000000000,4000.000000000000000,472500.000000000000000,4000.000000000000000,5117743.000000000000000,6,warm,ESSFdkwwarm,3998.703119009968304,472173.744292664167006,47.217374429266421
299,906,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,210000.000000000000000,2500.000000000000000,210000.000000000000000,2500.000000000000000,5122149.000000000000000,3,cool,IMAuncool,2498.887773187271250,209844.700672728562495,20.984470067272856
300,907,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1955000.000000000000000,12200.000000000000000,1955000.000000000000000,12200.000000000000000,5122163.000000000000000,3,cool,IMAuncool,1463.799515608218826,30436.258531805731764,3.043625853180573
301,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,3,cool,IDFdk5cool,167023.300666049501160,1918782.332254699431360,191.878233225469955
302,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,5,cool,IDFdk5cool,335388.279753188544419,5082668.442322804592550,508.266844232280505
303,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,6,warm,IDFdk5warm,19185.104114002049755,402772.658242870355025,40.277265824287035
304,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,7,warm,IDFdk5warm,546866.610664790845476,68295165.123296692967415,6829.516512329669240
305,949,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,94352485.506500005722046,268176.584800000011455,94352486.000000000000000,268177.000000000000000,5122554.000000000000000,3,cool,IMAuncool,80262.807131999128615,2388352.840560539625585,238.835284056053979
306,949,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,94352485.506500005722046,268176.584800000011455,94352486.000000000000000,268177.000000000000000,5122554.000000000000000,5,cool,IMAuncool,992.994087567755059,2825.929188745285956,0.282592918874529
307,949,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,94352485.506500005722046,268176.584800000011455,94352486.000000000000000,268177.000000000000000,5122554.000000000000000,7,warm,IMAunwarm,13168.277008154545911,291247.811155490053352,29.124781115549006
308,954,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,8728456.522299999371171,35965.579299999997602,8728457.000000000000000,35966.000000000000000,5122558.000000000000000,3,cool,IMAuncool,15421.715934405610824,434252.939054811489768,43.425293905481148
309,954,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,8728456.522299999371171,35965.579299999997602,8728457.000000000000000,35966.000000000000000,5122558.000000000000000,7,warm,IMAunwarm,4800.809745746420049,71233.694894902859232,7.123369489490286
310,955,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,4382500.000000000000000,24000.000000000000000,4382500.000000000000000,24000.000000000000000,5122556.000000000000000,3,cool,IMAuncool,9476.136954278919802,211218.736151171760866,21.121873615117178
311,955,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,4382500.000000000000000,24000.000000000000000,4382500.000000000000000,24000.000000000000000,5122556.000000000000000,5,cool,IMAuncool,36.464604304465887,49.994802726843709,0.004999480272684
312,955,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,4382500.000000000000000,24000.000000000000000,4382500.000000000000000,24000.000000000000000,5122556.000000000000000,7,warm,IMAunwarm,3418.249065865092234,63896.603653623329592,6.389660365362333
313,958,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2714999.350000000093132,17499.973000000001775,2714999.000000000000000,17500.000000000000000,5122547.000000000000000,3,cool,IMAuncool,262.597685298136639,871.267852685683579,0.087126785268568
314,963,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,8408624.025200000032783,36780.733999999996740,8408624.000000000000000,36781.000000000000000,5122032.000000000000000,1,cool,IMAuncool,13065.465575054242436,474750.849598074448295,47.475084959807447
315,964,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,4070021.889599999878556,27262.218199999999342,4070022.000000000000000,27262.000000000000000,5117479.000000000000000,1,cool,ESSFdkpcool,31351.631206819645740,1770847.657185423886403,177.084765718542400
316,964,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,4070021.889599999878556,27262.218199999999342,4070022.000000000000000,27262.000000000000000,5117479.000000000000000,6,warm,ESSFdkpwarm,1643.902029425524915,20488.288488214064273,2.048828848821406
317,965,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,70129956.193200007081032,169912.370400000014342,70129956.000000000000000,169912.000000000000000,5117366.000000000000000,1,cool,ESSFdk2cool,390397.781762030499522,21443918.535122208297253,2144.391853512221132
318,965,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,70129956.193200007081032,169912.370400000014342,70129956.000000000000000,169912.000000000000000,5117366.000000000000000,3,cool,ESSFdk2cool,84998.264342698399560,2575699.596987530123442,257.569959698753053
319,965,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,70129956.193200007081032,169912.370400000014342,70129956.000000000000000,169912.000000000000000,5117366.000000000000000,5,cool,ESSFdk2cool,53813.150067306138226,891711.489433266804554,89.171148943326685
320,965,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,70129956.193200007081032,169912.370400000014342,70129956.000000000000000,169912.000000000000000,5117366.000000000000000,6,warm,ESSFdk2warm,474726.744174100982491,42683557.641291372478008,4268.355764129137242
321,966,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1232500.000000000000000,9400.000000000000000,1232500.000000000000000,9400.000000000000000,5122042.000000000000000,1,cool,IMAuncool,1307.353968968845720,15301.823661004476890,1.530182366100448
322,966,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1232500.000000000000000,9400.000000000000000,1232500.000000000000000,9400.000000000000000,5122042.000000000000000,6,warm,IMAunwarm,474.357816527205216,5152.258925007265134,0.515225892500727
323,967,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1308876.467299999902025,8333.882400000000416,1308876.000000000000000,8334.000000000000000,5122040.000000000000000,1,cool,IMAuncool,1751.155763357726983,42001.803673927563068,4.200180367392757
324,967,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1308876.467299999902025,8333.882400000000416,1308876.000000000000000,8334.000000000000000,5122040.000000000000000,6,warm,IMAunwarm,144.652366285269750,333.642265997563470,0.033364226599756
325,968,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,106533737.944900006055832,555797.302200000034645,106533738.000000000000000,555797.000000000000000,5117508.000000000000000,1,cool,ESSFdkpcool,378925.276120251335669,26065025.855696655809879,2606.502585569665825
326,968,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,106533737.944900006055832,555797.302200000034645,106533738.000000000000000,555797.000000000000000,5117508.000000000000000,3,cool,ESSFdkpcool,79329.807716818657354,3502714.770499321632087,350.271477049932173
327,968,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,106533737.944900006055832,555797.302200000034645,106533738.000000000000000,555797.000000000000000,5117508.000000000000000,5,cool,ESSFdkpcool,1638.595965883797135,26910.308257092565327,2.691030825709257
328,968,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,106533737.944900006055832,555797.302200000034645,106533738.000000000000000,555797.000000000000000,5117508.000000000000000,6,warm,ESSFdkpwarm,51918.241553297200880,928746.784962229663506,92.874678496222970
329,970,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,24639999.855500001460314,132399.797499999986030,24640000.000000000000000,132400.000000000000000,5122098.000000000000000,1,cool,IMAuncool,269.722075493254977,1505.326753483327138,0.150532675348333
330,970,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,24639999.855500001460314,132399.797499999986030,24640000.000000000000000,132400.000000000000000,5122098.000000000000000,6,warm,IMAunwarm,240.981990367504807,785.443118127575303,0.078544311812758
331,971,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,11451971.052899999544024,41991.593099999998230,11451971.000000000000000,41992.000000000000000,5120746.000000000000000,1,cool,ESSFwm2cool,86323.990664806799032,3596374.441681405995041,359.637444168140632
332,971,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,11451971.052899999544024,41991.593099999998230,11451971.000000000000000,41992.000000000000000,5120746.000000000000000,5,cool,ESSFwm2cool,3300.084408368208187,49961.078192149798269,4.996107819214980
