OID_,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,Shape_Length,Shape_Area
160,684,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,3351334.627199999988079,15560.973599999999351,3351335.000000000000000,15561.000000000000000,5117370.000000000000000,6,warm,ESSFdk2warm,7713.280273180371296,791326.252392620546743
161,701,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,7430000.000000000000000,46900.000000000000000,7430000.000000000000000,46900.000000000000000,5117765.000000000000000,3,cool,ESSFdkwcool,53455.529565417702543,6738090.923481474630535
162,701,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,7430000.000000000000000,46900.000000000000000,7430000.000000000000000,46900.000000000000000,5117765.000000000000000,5,cool,ESSFdkwcool,661.797316646708168,7349.828707970586038
163,701,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,7430000.000000000000000,46900.000000000000000,7430000.000000000000000,46900.000000000000000,5117765.000000000000000,7,warm,ESSFdkwwarm,33104.177812009686022,680186.836840705364011
164,703,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1090000.000000000000000,8100.000000000000000,1090000.000000000000000,8100.000000000000000,5117544.000000000000000,3,cool,ESSFdkpcool,8096.857873146600468,1089358.934767758008093
165,732,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,90663324.988199993968010,148070.347700000012992,90663325.000000000000000,148070.000000000000000,5121533.000000000000000,3,cool,ICHmk5cool,155287.430704836471705,35072245.887477308511734
166,732,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,90663324.988199993968010,148070.347700000012992,90663325.000000000000000,148070.000000000000000,5121533.000000000000000,5,cool,ICHmk5cool,8895.164207926160088,185557.403271549410420
167,732,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,90663324.988199993968010,148070.347700000012992,90663325.000000000000000,148070.000000000000000,5121533.000000000000000,7,warm,ICHmk5warm,110283.744908480555750,4844571.739123445004225
168,741,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,3,cool,IDFxkcool,1187978.990037425886840,138960034.347064852714539
169,741,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,5,cool,IDFxkcool,817677.361648476100527,23100721.518897064030170
170,741,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,6,warm,IDFxkwarm,236923.451194687891984,19323802.872776392847300
171,741,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,7,warm,IDFxkwarm,1905451.587033775402233,199034415.751138806343079
172,742,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,234726229.163300007581711,729901.944999999948777,234726229.000000000000000,729902.000000000000000,5117381.000000000000000,3,cool,ESSFdk2cool,1576217.990231510717422,56760374.937439031898975
173,742,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,234726229.163300007581711,729901.944999999948777,234726229.000000000000000,729902.000000000000000,5117381.000000000000000,5,cool,ESSFdk2cool,367973.241714984120335,10117795.632252573966980
174,742,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,234726229.163300007581711,729901.944999999948777,234726229.000000000000000,729902.000000000000000,5117381.000000000000000,6,warm,ESSFdk2warm,297615.229233712423593,35789865.905631609261036
175,742,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,234726229.163300007581711,729901.944999999948777,234726229.000000000000000,729902.000000000000000,5117381.000000000000000,7,warm,ESSFdk2warm,1613165.525023672264069,131907467.733713075518608
176,743,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,27692495.500000000000000,210899.820199999987381,27692496.000000000000000,210900.000000000000000,5117778.000000000000000,3,cool,ESSFdkwcool,226711.216656658187276,20992778.614645820111036
177,743,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,27692495.500000000000000,210899.820199999987381,27692496.000000000000000,210900.000000000000000,5117778.000000000000000,5,cool,ESSFdkwcool,26210.955633121146093,637704.877348116249777
178,743,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,27692495.500000000000000,210899.820199999987381,27692496.000000000000000,210900.000000000000000,5117778.000000000000000,7,warm,ESSFdkwwarm,180627.125644075917080,6044123.019647466018796
179,745,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,11309275.951600000262260,100730.259300000005169,11309276.000000000000000,100730.000000000000000,5117583.000000000000000,3,cool,ESSFdkpcool,115251.141379018983571,10298269.531717849895358
180,745,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,11309275.951600000262260,100730.259300000005169,11309276.000000000000000,100730.000000000000000,5117583.000000000000000,5,cool,ESSFdkpcool,499.890613539221306,5532.727189428305792
181,745,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,11309275.951600000262260,100730.259300000005169,11309276.000000000000000,100730.000000000000000,5117583.000000000000000,7,warm,ESSFdkpwarm,33129.650458943127887,998195.410001702024601
182,749,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,3690000.000000000000000,24700.000000000000000,3690000.000000000000000,24700.000000000000000,5117775.000000000000000,3,cool,ESSFdkwcool,26242.901244299482642,3408246.886238085571676
183,749,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,3690000.000000000000000,24700.000000000000000,3690000.000000000000000,24700.000000000000000,5117775.000000000000000,5,cool,ESSFdkwcool,165.689701643858967,1676.047204555595954
184,749,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,3690000.000000000000000,24700.000000000000000,3690000.000000000000000,24700.000000000000000,5117775.000000000000000,7,warm,ESSFdkwwarm,17652.829411585447815,277692.786587810667697
185,751,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,912500.000000000000000,8900.000000000000000,912500.000000000000000,8900.000000000000000,5117573.000000000000000,3,cool,ESSFdkpcool,8896.605168022704675,911910.173448902438395
186,757,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,885000.000000000000000,6200.000000000000000,885000.000000000000000,6200.000000000000000,5122337.000000000000000,3,cool,IMAuncool,6196.734265555024649,884437.449008247116581
187,758,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,317500.000000000000000,3300.000000000000000,317500.000000000000000,3300.000000000000000,5117569.000000000000000,3,cool,ESSFdkpcool,3298.564529323760780,317298.111043448152486
188,759,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,212500.000000000000000,2600.000000000000000,212500.000000000000000,2600.000000000000000,5122326.000000000000000,3,cool,IMAuncool,2599.177382929056876,212365.505668873374816
189,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,3,cool,MSdkcool,1561852.717879594303668,402160220.052737355232239
190,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,5,cool,MSdkcool,573330.456650960375555,22903176.742841422557831
191,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,6,warm,MSdkwarm,133667.255677100154571,2026669.967287310631946
192,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,7,warm,MSdkwarm,1879515.607878759736195,78124900.401241853833199
193,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,3,cool,IDFdk5cool,1175627.072042054962367,298406154.238119840621948
194,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,5,cool,IDFdk5cool,1448801.377490150276572,33882086.398059159517288
195,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,6,warm,IDFdk5warm,44600.731573499484512,4870419.965514546260238
196,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,7,warm,IDFdk5warm,2629788.827527293004096,321808753.136330008506775
197,952,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,93677721.758499994874001,140646.673600000009174,93677722.000000000000000,140647.000000000000000,5121534.000000000000000,3,cool,ICHmk5cool,451438.572286164795514,46457357.528796307742596
198,952,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,93677721.758499994874001,140646.673600000009174,93677722.000000000000000,140647.000000000000000,5121534.000000000000000,5,cool,ICHmk5cool,95220.532286386413034,2803955.809401269536465
199,952,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,93677721.758499994874001,140646.673600000009174,93677722.000000000000000,140647.000000000000000,5121534.000000000000000,7,warm,ICHmk5warm,561539.539630256127566,44344294.352459557354450
200,959,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,465000.250000000000000,4900.000000000000000,465000.000000000000000,4900.000000000000000,5122549.000000000000000,3,cool,IMAuncool,1573.617893773393234,55006.049629050721705
201,960,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,325000.000000000000000,3400.000000000000000,325000.000000000000000,3400.000000000000000,5122551.000000000000000,3,cool,IMAuncool,798.472361053698478,15192.134963374144718
202,961,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,312500.000000000000000,3300.000000000000000,312500.000000000000000,3300.000000000000000,5122555.000000000000000,3,cool,IMAuncool,2635.033892122404268,122403.967594335321337
203,1007,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,2750.858200000000124,321.901400000000024,2751.000000000000000,322.000000000000000,5121848.000000000000000,5,cool,IDFdk5cool,71.928960156472385,186.649228762196771
204,1007,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,2750.858200000000124,321.901400000000024,2751.000000000000000,322.000000000000000,5121848.000000000000000,7,warm,IDFdk5warm,307.634555689668275,2562.430392748872691
205,1011,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,127500.000000000000000,1800.000000000000000,127500.000000000000000,1800.000000000000000,5122244.000000000000000,3,cool,IMAuncool,1799.444956138967427,127421.388607787594083
206,1012,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,860000.000000000000000,7700.000000000000000,860000.000000000000000,7700.000000000000000,5122240.000000000000000,3,cool,IMAuncool,7697.142580184675353,859470.858454301604070
207,1013,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,477500.000000000000000,5700.000000000000000,477500.000000000000000,5700.000000000000000,5122225.000000000000000,3,cool,IMAuncool,5697.863705926341936,477206.564107684942428
208,1014,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,405000.000000000000000,4800.000000000000000,405000.000000000000000,4800.000000000000000,5122214.000000000000000,3,cool,IMAuncool,4798.655542969447197,404750.769317350175697
209,1015,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,13170706.015399999916553,30334.542300000000978,13170706.000000000000000,30335.000000000000000,5125220.000000000000000,3,cool,MSdwcool,54883.926919858400652,12252896.058660337701440
210,1015,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,13170706.015399999916553,30334.542300000000978,13170706.000000000000000,30335.000000000000000,5125220.000000000000000,5,cool,MSdwcool,1571.900111936213989,37690.462311258197587
211,1015,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,13170706.015399999916553,30334.542300000000978,13170706.000000000000000,30335.000000000000000,5125220.000000000000000,6,warm,MSdwwarm,49639.351596525470086,872077.806787494686432
212,1017,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,3927049.997700000181794,17559.908899999998539,3927050.000000000000000,17560.000000000000000,5117356.000000000000000,3,cool,ESSFdk1cool,36589.578732983398368,1222660.797529797768220
213,1017,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,3927049.997700000181794,17559.908899999998539,3927050.000000000000000,17560.000000000000000,5117356.000000000000000,5,cool,ESSFdk1cool,3466.541497838719351,106349.092688249205821
214,1017,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,3927049.997700000181794,17559.908899999998539,3927050.000000000000000,17560.000000000000000,5117356.000000000000000,6,warm,ESSFdk1warm,38404.528767957519449,2595663.637932830024511
215,1018,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1053037.689999999944121,8132.824200000000019,1053038.000000000000000,8133.000000000000000,5117752.000000000000000,3,cool,ESSFdkwcool,6697.866461550517670,252523.595198119786801
216,1018,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1053037.689999999944121,8132.824200000000019,1053038.000000000000000,8133.000000000000000,5117752.000000000000000,5,cool,ESSFdkwcool,1372.080971231760032,26909.520457078535401
217,1018,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1053037.689999999944121,8132.824200000000019,1053038.000000000000000,8133.000000000000000,5117752.000000000000000,6,warm,ESSFdkwwarm,12105.776643654806321,772968.203869635006413
218,1019,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,7953750.000000000000000,13100.357099999999264,7953750.000000000000000,13100.000000000000000,5125218.000000000000000,5,cool,MSdwcool,31951.424656761817459,6441694.836217211559415
219,1019,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,7953750.000000000000000,13100.357099999999264,7953750.000000000000000,13100.000000000000000,5125218.000000000000000,6,warm,MSdwwarm,31026.421166577903932,633007.713567122234963
220,1022,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,3730229.623600000049919,11631.772699999999531,3730230.000000000000000,11632.000000000000000,5117355.000000000000000,3,cool,ESSFdk1cool,5306.380481717214934,16583.786631846414821
221,1022,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,3730229.623600000049919,11631.772699999999531,3730230.000000000000000,11632.000000000000000,5117355.000000000000000,5,cool,ESSFdk1cool,1118.500921382423940,21452.783004340482876
222,1022,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,3730229.623600000049919,11631.772699999999531,3730230.000000000000000,11632.000000000000000,5117355.000000000000000,6,warm,ESSFdk1warm,8758.951495405775859,2422025.815167028922588
223,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,3,cool,ESSFdk2cool,6725.405841394566778,234605.419501201336971
224,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,5,cool,ESSFdk2cool,5752.469441658001415,135688.855498555523809
225,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,7,warm,ESSFdk2warm,19076.399775625533948,2040189.784869524883106
226,1063,435.000000000000000,ICH,mw,1, ,NDT2,ICHmw1,ICH mw 1,Interior Cedar -- Hemlock,Moist Warm,Kinbasket, ,Ecosystems with infrequent stand-initiating events,1305683540.716599941253662,1003777.015600000042468,1305683541.000000000000000,1003777.000000000000000,5121548.000000000000000,3,cool,ICHmw1cool,28271.116698773963435,10008097.922408495098352
227,1063,435.000000000000000,ICH,mw,1, ,NDT2,ICHmw1,ICH mw 1,Interior Cedar -- Hemlock,Moist Warm,Kinbasket, ,Ecosystems with infrequent stand-initiating events,1305683540.716599941253662,1003777.015600000042468,1305683541.000000000000000,1003777.000000000000000,5121548.000000000000000,7,warm,ICHmw1warm,11045.558168662279058,454622.152134527976159
228,1064,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,616390452.055400013923645,1258031.085399999981746,616390453.000000000000000,1258031.000000000000000,5118175.000000000000000,3,cool,ESSFmm3cool,17482.425408238243108,6008880.156897105276585
229,1064,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,616390452.055400013923645,1258031.085399999981746,616390453.000000000000000,1258031.000000000000000,5118175.000000000000000,7,warm,ESSFmm3warm,3501.252401845211352,296308.221593443071470
230,1065,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,165104033.835900008678436,1011632.095199999981560,165104034.000000000000000,1011632.000000000000000,5118273.000000000000000,3,cool,ESSFmmwcool,17826.510772182478831,3170577.838511332869530
231,1065,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,165104033.835900008678436,1011632.095199999981560,165104034.000000000000000,1011632.000000000000000,5118273.000000000000000,7,warm,ESSFmmwwarm,2150.163854196186094,59853.710010412149131
232,1066,435.000000000000000,ESSF,mmp, , ,NDT5,ESSFmmp,ESSFmmp,Engelmann Spruce -- Subalpine Fir,Moist Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,143858564.610500007867813,809531.307299999985844,143858565.000000000000000,809531.000000000000000,5118211.000000000000000,3,cool,ESSFmmpcool,23118.527271333889075,1596554.645000157877803
233,1066,435.000000000000000,ESSF,mmp, , ,NDT5,ESSFmmp,ESSFmmp,Engelmann Spruce -- Subalpine Fir,Moist Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,143858564.610500007867813,809531.307299999985844,143858565.000000000000000,809531.000000000000000,5118211.000000000000000,7,warm,ESSFmmpwarm,11437.518955923165777,1200025.319865287281573
234,1069,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,107865082.180099993944168,117483.600600000005215,107865082.000000000000000,117484.000000000000000,5117385.000000000000000,3,cool,ESSFdk2cool,14313.637833319662604,1923682.184034494915977
235,1069,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,107865082.180099993944168,117483.600600000005215,107865082.000000000000000,117484.000000000000000,5117385.000000000000000,5,cool,ESSFdk2cool,682.455044333019032,11106.341493273377637
236,1069,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,107865082.180099993944168,117483.600600000005215,107865082.000000000000000,117484.000000000000000,5117385.000000000000000,7,warm,ESSFdk2warm,30426.233151874774194,10995243.917305413633585
237,1071,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,28335736.563499998301268,152344.247700000007171,28335737.000000000000000,152344.000000000000000,5117794.000000000000000,3,cool,ESSFdkwcool,18670.222238389909762,1085719.116770077962428
238,1071,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,28335736.563499998301268,152344.247700000007171,28335737.000000000000000,152344.000000000000000,5117794.000000000000000,7,warm,ESSFdkwwarm,24876.583740097430564,2472366.602197146508843
