OID_,FID_BEC_PEM_Kootenay_South,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,FID_HFP_Kootenay_South,FIRE_NO,VERSION_NO,FIRE_YEAR,FIRE_CAUSE,FIRELABEL,SIZE_HA,SOURCE,TRACK_DATE,LOAD_DATE,FIRE_DATE,METHOD,FCODE,SHAPE_1,OBJECTID_12,AREA_SQM_1,FEAT_LEN_1,Shape_Length,Shape_Area,Calculate_Size_Ha
48,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,51,180,0.000000000000000,1922,Lightning,1922-180,1411.099999999999909,linens, ,20070517130621,19220827,digitised,JA70003000,0.000000000000000,1757028.000000000000000,14111287.746400000527501,20034.347099999999045,55558.735155252572440,2745587.453324189409614,274.558745332418937
49,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,87,155,0.000000000000000,1924,Lightning,1924-155,1241.099999999999909,linens, ,20070517130621,19240711,digitised,JA70003000,0.000000000000000,1757978.000000000000000,12411555.170299999415874,14548.557600000000093,11986.545946787287903,349215.147796976903919,34.921514779697695
50,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,98,103,0.000000000000000,1923,Lightning,1923-103,259.800000000000011,linens, ,20070517130621,19230904,digitised,JA70003000,0.000000000000000,1757587.000000000000000,2598044.484100000001490,9324.942199999999502,945.865689134965464,38510.700517795608903,3.851070051779561
51,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,121,1053,0.000000000000000,1929,Lightning,1929-1053,2199.000000000000000,linens, ,20070517130621,19290829,digitised,JA70003000,0.000000000000000,1759916.000000000000000,21990784.614000000059605,24863.289600000000064,160482.937536205106881,9784279.645867304876447,978.427964586730582
52,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,123,1055,0.000000000000000,1929,Lightning,1929-1055,838.299999999999955,linens, ,20070517130621,19290829,digitised,JA70003000,0.000000000000000,1759917.000000000000000,8383456.898199999704957,17592.682499999998981,30708.795517093665694,1513432.206850113812834,151.343220685011374
53,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,156,352,0.000000000000000,1929,Person,1929-352,907.000000000000000,linens, ,20070517130621,19290719,digitised,JA70003000,0.000000000000000,1760020.000000000000000,9070933.798699999228120,23081.655399999999645,27220.738858587657887,1840994.259837744757533,184.099425983774495
54,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,157,580,0.000000000000000,1929,Lightning,1929-580,817.000000000000000,linens, ,20070517130621,19290807,digitised,JA70003000,0.000000000000000,1760120.000000000000000,8170949.528599999845028,13958.315300000000207,56795.564930224143609,3845549.069081876892596,384.554906908187718
55,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,159,586,0.000000000000000,1929,Lightning,1929-586,2765.199999999999818,linens, ,20070517130621,19290807,digitised,JA70003000,0.000000000000000,1760121.000000000000000,27652066.440900001674891,23756.994699999999284,69557.250839128595544,4706402.594768168404698,470.640259476816880
56,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,161,731,0.000000000000000,1929,Lightning,1929-731,1508.000000000000000,linens, ,20070517130649,19290815,digitised,JA70003000,0.000000000000000,1760188.000000000000000,15080778.578099999576807,15615.733200000000579,53685.195783991446660,3955162.368616930674762,395.516236861693073
57,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,234,163,0.000000000000000,1932,Lightning,1932-163,295.600000000000023,linens, ,20070517130602,19320803,digitised,JA70003000,0.000000000000000,1761443.000000000000000,2956167.213500000070781,8559.702999999999520,7490.486667862795002,616147.990626766113564,61.614799062676617
58,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,251,101,0.000000000000000,1933,Lightning,1933-101,2340.400000000000091,linens, ,20070517130602,19330718,digitised,JA70003000,0.000000000000000,1761755.000000000000000,23404973.197999998927116,28245.742999999998574,24197.298308128749341,1352462.344876727787778,135.246234487672780
59,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,254,419,0.000000000000000,1936,Lightning,1936-419,907.100000000000023,linens, ,20070517130602,19360808,digitised,JA70003000,0.000000000000000,1763088.000000000000000,9071787.480799999088049,18676.663700000000972,58133.971522791754978,3470142.790561009664088,347.014279056100975
60,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,258,338a,0.000000000000000,1936,Lightning,1936-338a,1697.700000000000045,linens, ,20070517130602,19360623,digitised,JA70003000,0.000000000000000,1763032.000000000000000,16977756.373799998313189,29555.054599999999482,79152.514811658882536,3507329.920347390696406,350.732992034739084
61,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,259,234,0.000000000000000,1936,Person,1936-234,10.300000000000001,linens, ,20070517130602,20070516,digitised,JA70003000,0.000000000000000,1762932.000000000000000,103192.964000000007218,1186.114600000000110,1529.967418137771119,96402.443689150764840,9.640244368915077
62,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,303,384,0.000000000000000,1934,Person,1934-384,22181.700000000000728,linens, ,20070517130648,19340808,digitised,JA70003000,0.000000000000000,1762406.000000000000000,221817210.437299996614456,104978.266199999998207,155800.731787333905231,13390372.058411847800016,1339.037205841184914
63,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,308,540,0.000000000000000,1938,Lightning,1938-540,32.899999999999999,linens, ,20070517130602,19380319,digitised,JA70003000,0.000000000000000,1763946.000000000000000,329924.922800000000279,2629.290899999999965,5291.112286157979725,249302.926205141237006,24.930292620514123
64,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,325,63,0.000000000000000,1940,Lightning,1940-63,22610.000000000000000,linens, ,20070517130648,19400621,digitised,JA70003000,0.000000000000000,1764651.000000000000000,226100590.340099990367889,73628.098599999997532,250797.993545671954053,37337868.557137422263622,3733.786855713742625
65,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,337,704,0.000000000000000,1940,Lightning,1940-704,3206.099999999999909,linens, ,20070517130609,19400808,digitised,JA70003000,0.000000000000000,1764680.000000000000000,32061818.571299999952316,27868.150900000000547,62471.292523426898697,2693441.049321150407195,269.344104932115044
66,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,348,509,0.000000000000000,1939,Lightning,1939-509,379.899999999999977,linens, ,20070517130602,19390827,digitised,JA70003000,0.000000000000000,1764350.000000000000000,3799119.138799999840558,9883.001700000000710,12580.210632081558288,845695.673988935304806,84.569567398893540
67,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,360,503,0.000000000000000,1944,Lightning,1944-503,147.900000000000006,linens, ,20070517130607,19440904,digitised,JA70003000,0.000000000000000,1765373.000000000000000,1479819.782200000016019,4857.284099999999853,8474.779016009315455,421040.562994566047564,42.104056299456609
68,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,361,297,0.000000000000000,1945,Lightning,1945-297,1774.599999999999909,linens, ,20070517130606,19450807,digitised,JA70003000,0.000000000000000,1765540.000000000000000,17746577.378800000995398,18800.702900000000227,15986.948456296386212,707692.053953838651069,70.769205395383864
69,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,378,351,0.000000000000000,1947,Lightning,1947-351,35.200000000000003,linens, ,20070517130604,19470814,digitised,JA70003000,0.000000000000000,1766081.000000000000000,352159.026899999997113,2455.605900000000020,1662.268982887890616,27858.841939725225529,2.785884193972523
70,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,385,197,0.000000000000000,1947,Person,1947-197,3.400000000000000,linens, ,20070517130604,19470618,digitised,JA70003000,0.000000000000000,1766031.000000000000000,34990.235099999998056,872.061400000000049,955.466803570951924,32845.909224234965222,3.284590922423497
71,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,392,377,0.000000000000000,1946,Lightning,1946-377,23.600000000000001,linens, ,20070517130605,19460813,digitised,JA70003000,0.000000000000000,1765849.000000000000000,236928.694599999987986,2451.086099999999988,2970.111592826833657,167443.696840535092633,16.744369684053510
72,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,393,515,0.000000000000000,1945,Lightning,1945-515,105.200000000000003,linens, ,20070517130606,20070516,digitised,JA70003000,0.000000000000000,1765634.000000000000000,1052892.928199999965727,5302.884299999999712,11904.165366398750848,710107.100369401043281,71.010710036940111
73,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,394,520,0.000000000000000,1945,Lightning,1945-520,50.100000000000001,linens, ,20070517130606,19450829,digitised,JA70003000,0.000000000000000,1765635.000000000000000,501032.314399999973830,3661.434200000000146,2196.979440479271034,88647.253493778960546,8.864725349377897
74,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,421,N00158,0.000000000000000,1960,Lightning,1960-N00158,4163.000000000000000,mylars, ,20070517130635,19600713,digitised,JA70003000,0.000000000000000,1768044.000000000000000,41630188.863300003111362,30464.700899999999820,24843.761204726528376,1368792.543208414223045,136.879254320841426
75,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,440,N00361,0.000000000000000,1966,Person,1966-N00361,148.900000000000006,mylars, ,20070517130632,19660824,digitised,JA70003000,0.000000000000000,1768897.000000000000000,1489847.877099999925122,5141.578400000000329,3168.818699140683293,215963.556139782886021,21.596355613978290
76,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,491,N70105,0.000000000000000,1987,Person,1987-N70105,27.199999999999999,inventory, ,20070517130642,19870930,digitised,JA70003000,0.000000000000000,1772070.000000000000000,272916.944200000027195,3465.566100000000006,3029.398599141504747,21020.739174186142918,2.102073917418614
77,7,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,1,cool,ESSFwm4cool,492,N70105,0.000000000000000,1987,Person,1987-N70105,6.000000000000000,inventory, ,20070517130642,19870930,digitised,JA70003000,0.000000000000000,1772071.000000000000000,60188.046799999996438,1141.930900000000065,1353.527149901364737,42244.767201203023433,4.224476720120302
