OID_,FID_BEC_PEM_Purcell,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,FID_HFP_Purcell,FIRE_NO,VERSION_NO,FIRE_YEAR,FIRE_CAUSE,FIRELABEL,SIZE_HA,SOURCE,TRACK_DATE,LOAD_DATE,FIRE_DATE,METHOD,FCODE,SHAPE_1,OBJECTID_12,AREA_SQM_1,FEAT_LEN_1,Shape_Length,Shape_Area,Calculate_Size_Ha
247,129,661,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,124013514.821999996900558,732746.121500000008382,124013515.000000000000000,732746.000000000000000,5117766.000000000000000,5,cool,ESSFdkwcool,23,120,0.000000000000000,1933,Lightning,1933-120,9333.899999999999636,linens, ,20070517130600,19330716,digitised,JA70003000,0.000000000000000,1761782.000000000000000,93339015.578500002622604,52036.662100000001374,732.842951631640290,6205.025860393298899,0.620502586039330
248,129,661,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,124013514.821999996900558,732746.121500000008382,124013515.000000000000000,732746.000000000000000,5117766.000000000000000,5,cool,ESSFdkwcool,32,454,0.000000000000000,1934,Lightning,1934-454,12614.399999999999636,linens, ,20070517130647,19340814,digitised,JA70003000,0.000000000000000,1762474.000000000000000,126144545.877100005745888,88320.283899999994901,374.974059959993440,2184.554943873550656,0.218455494387355
249,130,661,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,124013514.821999996900558,732746.121500000008382,124013515.000000000000000,732746.000000000000000,5117766.000000000000000,6,warm,ESSFdkwwarm,1,59,0.000000000000000,1919,Lightning,1919-59,3183.800000000000182,linens, ,20070517130618,19190725,digitised,JA70003000,0.000000000000000,1756230.000000000000000,31838062.531700000166893,32479.383499999999913,8347.256419131570510,372618.466286894516088,37.261846628689455
250,130,661,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,124013514.821999996900558,732746.121500000008382,124013515.000000000000000,732746.000000000000000,5117766.000000000000000,6,warm,ESSFdkwwarm,4,60,0.000000000000000,1920,Lightning,1920-60,5458.500000000000000,linens, ,20070517130648,19200816,digitised,JA70003000,0.000000000000000,1756559.000000000000000,54585500.497400000691414,34720.287300000003597,12615.712894799675269,166283.860988371277926,16.628386098837129
251,130,661,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,124013514.821999996900558,732746.121500000008382,124013515.000000000000000,732746.000000000000000,5117766.000000000000000,6,warm,ESSFdkwwarm,19,883,0.000000000000000,1931,Lightning,1931-883,1147.799999999999955,linens, ,20070517130602,19310826,digitised,JA70003000,0.000000000000000,1761337.000000000000000,11478370.787799999117851,19742.137800000000425,7304.744566820710133,263096.527764088299591,26.309652776408832
252,130,661,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,124013514.821999996900558,732746.121500000008382,124013515.000000000000000,732746.000000000000000,5117766.000000000000000,6,warm,ESSFdkwwarm,32,454,0.000000000000000,1934,Lightning,1934-454,12614.399999999999636,linens, ,20070517130647,19340814,digitised,JA70003000,0.000000000000000,1762474.000000000000000,126144545.877100005745888,88320.283899999994901,36947.595013013800781,574927.558961237315089,57.492755896123732
253,130,661,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,124013514.821999996900558,732746.121500000008382,124013515.000000000000000,732746.000000000000000,5117766.000000000000000,6,warm,ESSFdkwwarm,39,793,0.000000000000000,1940,Lightning,1940-793,2161.900000000000091,linens, ,20070517130609,19400805,digitised,JA70003000,0.000000000000000,1764705.000000000000000,21619322.087600000202656,19307.614300000001094,1489.362994064999157,10572.411657585929788,1.057241165758593
254,131,661,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,124013514.821999996900558,732746.121500000008382,124013515.000000000000000,732746.000000000000000,5117766.000000000000000,7,warm,ESSFdkwwarm,4,60,0.000000000000000,1920,Lightning,1920-60,5458.500000000000000,linens, ,20070517130648,19200816,digitised,JA70003000,0.000000000000000,1756559.000000000000000,54585500.497400000691414,34720.287300000003597,15502.056928533180326,673318.102730360347778,67.331810273036041
255,131,661,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,124013514.821999996900558,732746.121500000008382,124013515.000000000000000,732746.000000000000000,5117766.000000000000000,7,warm,ESSFdkwwarm,23,120,0.000000000000000,1933,Lightning,1933-120,9333.899999999999636,linens, ,20070517130600,19330716,digitised,JA70003000,0.000000000000000,1761782.000000000000000,93339015.578500002622604,52036.662100000001374,42417.195740661285527,930868.419471135130152,93.086841947113513
256,131,661,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,124013514.821999996900558,732746.121500000008382,124013515.000000000000000,732746.000000000000000,5117766.000000000000000,7,warm,ESSFdkwwarm,26,120,0.000000000000000,1933,Lightning,1933-120,18.399999999999999,linens, ,20070517130600,19330716,digitised,JA70003000,0.000000000000000,1761785.000000000000000,184012.916200000006938,1794.083800000000110,1299.965481655698795,7261.481803745822617,0.726148180374582
257,132,662,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,99264382.820899993181229,640718.297499999986030,99264383.000000000000000,640718.000000000000000,5117551.000000000000000,3,cool,ESSFdkpcool,4,60,0.000000000000000,1920,Lightning,1920-60,5458.500000000000000,linens, ,20070517130648,19200816,digitised,JA70003000,0.000000000000000,1756559.000000000000000,54585500.497400000691414,34720.287300000003597,65700.341380609228509,8500405.464738110080361,850.040546473811105
258,132,662,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,99264382.820899993181229,640718.297499999986030,99264383.000000000000000,640718.000000000000000,5117551.000000000000000,3,cool,ESSFdkpcool,19,883,0.000000000000000,1931,Lightning,1931-883,1147.799999999999955,linens, ,20070517130602,19310826,digitised,JA70003000,0.000000000000000,1761337.000000000000000,11478370.787799999117851,19742.137800000000425,8170.267522797143101,845569.627839539665729,84.556962783953978
259,132,662,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,99264382.820899993181229,640718.297499999986030,99264383.000000000000000,640718.000000000000000,5117551.000000000000000,3,cool,ESSFdkpcool,23,120,0.000000000000000,1933,Lightning,1933-120,9333.899999999999636,linens, ,20070517130600,19330716,digitised,JA70003000,0.000000000000000,1761782.000000000000000,93339015.578500002622604,52036.662100000001374,23743.163390260375309,2541362.530093511566520,254.136253009351179
260,132,662,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,99264382.820899993181229,640718.297499999986030,99264383.000000000000000,640718.000000000000000,5117551.000000000000000,3,cool,ESSFdkpcool,32,454,0.000000000000000,1934,Lightning,1934-454,12614.399999999999636,linens, ,20070517130647,19340814,digitised,JA70003000,0.000000000000000,1762474.000000000000000,126144545.877100005745888,88320.283899999994901,33371.356255841215898,2625772.849163661245257,262.577284916366125
261,132,662,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,99264382.820899993181229,640718.297499999986030,99264383.000000000000000,640718.000000000000000,5117551.000000000000000,3,cool,ESSFdkpcool,39,793,0.000000000000000,1940,Lightning,1940-793,2161.900000000000091,linens, ,20070517130609,19400805,digitised,JA70003000,0.000000000000000,1764705.000000000000000,21619322.087600000202656,19307.614300000001094,2281.824717592407524,129483.189807805509190,12.948318980780552
262,132,662,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,99264382.820899993181229,640718.297499999986030,99264383.000000000000000,640718.000000000000000,5117551.000000000000000,3,cool,ESSFdkpcool,77,N20069,0.000000000000000,1994,Lightning,1994-N20069,66.299999999999997,Buffered_Point, ,20070517130646,19940806,buffered_point,JA70003000,0.000000000000000,1772857.000000000000000,663934.384799999999814,2999.634700000000066,4479.154175213068811,246224.629255847306922,24.622462925584731
263,133,662,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,99264382.820899993181229,640718.297499999986030,99264383.000000000000000,640718.000000000000000,5117551.000000000000000,5,cool,ESSFdkpcool,4,60,0.000000000000000,1920,Lightning,1920-60,5458.500000000000000,linens, ,20070517130648,19200816,digitised,JA70003000,0.000000000000000,1756559.000000000000000,54585500.497400000691414,34720.287300000003597,100.139520945406474,399.811812666829780,0.039981181266683
264,133,662,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,99264382.820899993181229,640718.297499999986030,99264383.000000000000000,640718.000000000000000,5117551.000000000000000,5,cool,ESSFdkpcool,32,454,0.000000000000000,1934,Lightning,1934-454,12614.399999999999636,linens, ,20070517130647,19340814,digitised,JA70003000,0.000000000000000,1762474.000000000000000,126144545.877100005745888,88320.283899999994901,64.912904921872141,179.444833761086358,0.017944483376109
265,134,662,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,99264382.820899993181229,640718.297499999986030,99264383.000000000000000,640718.000000000000000,5117551.000000000000000,6,warm,ESSFdkpwarm,4,60,0.000000000000000,1920,Lightning,1920-60,5458.500000000000000,linens, ,20070517130648,19200816,digitised,JA70003000,0.000000000000000,1756559.000000000000000,54585500.497400000691414,34720.287300000003597,6800.549922135654924,64474.851725510918186,6.447485172551092
266,134,662,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,99264382.820899993181229,640718.297499999986030,99264383.000000000000000,640718.000000000000000,5117551.000000000000000,6,warm,ESSFdkpwarm,19,883,0.000000000000000,1931,Lightning,1931-883,1147.799999999999955,linens, ,20070517130602,19310826,digitised,JA70003000,0.000000000000000,1761337.000000000000000,11478370.787799999117851,19742.137800000000425,416.441981389700857,1867.490788858003725,0.186749078885800
267,134,662,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,99264382.820899993181229,640718.297499999986030,99264383.000000000000000,640718.000000000000000,5117551.000000000000000,6,warm,ESSFdkpwarm,32,454,0.000000000000000,1934,Lightning,1934-454,12614.399999999999636,linens, ,20070517130647,19340814,digitised,JA70003000,0.000000000000000,1762474.000000000000000,126144545.877100005745888,88320.283899999994901,5770.466834299196307,86708.226272233005147,8.670822627223300
268,134,662,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,99264382.820899993181229,640718.297499999986030,99264383.000000000000000,640718.000000000000000,5117551.000000000000000,6,warm,ESSFdkpwarm,39,793,0.000000000000000,1940,Lightning,1940-793,2161.900000000000091,linens, ,20070517130609,19400805,digitised,JA70003000,0.000000000000000,1764705.000000000000000,21619322.087600000202656,19307.614300000001094,258.399424175721492,1920.167519588072764,0.192016751958807
269,134,662,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,99264382.820899993181229,640718.297499999986030,99264383.000000000000000,640718.000000000000000,5117551.000000000000000,6,warm,ESSFdkpwarm,77,N20069,0.000000000000000,1994,Lightning,1994-N20069,66.299999999999997,Buffered_Point, ,20070517130646,19940806,buffered_point,JA70003000,0.000000000000000,1772857.000000000000000,663934.384799999999814,2999.634700000000066,1541.168631008592001,15512.164080440570615,1.551216408044057
270,136,663,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,158389152.311399996280670,394057.664300000004005,158389152.000000000000000,394058.000000000000000,5117376.000000000000000,3,cool,ESSFdk2cool,1,59,0.000000000000000,1919,Lightning,1919-59,3183.800000000000182,linens, ,20070517130618,19190725,digitised,JA70003000,0.000000000000000,1756230.000000000000000,31838062.531700000166893,32479.383499999999913,11458.673780002030981,79392.808277181029553,7.939280827718103
271,136,663,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,158389152.311399996280670,394057.664300000004005,158389152.000000000000000,394058.000000000000000,5117376.000000000000000,3,cool,ESSFdk2cool,2,72,0.000000000000000,1920,Person,1920-72,148.400000000000006,linens, ,20070517130618,19200827,digitised,JA70003000,0.000000000000000,1756586.000000000000000,1484641.325799999991432,4565.836100000000442,1349.589579043719596,3749.221379614203670,0.374922137961420
272,136,663,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,158389152.311399996280670,394057.664300000004005,158389152.000000000000000,394058.000000000000000,5117376.000000000000000,3,cool,ESSFdk2cool,3,60,0.000000000000000,1920,Lightning,1920-60,339.899999999999977,linens, ,20070517130618,19200816,digitised,JA70003000,0.000000000000000,1756558.000000000000000,3399744.578999999910593,8498.445400000000518,1390.521166348780298,3612.147697670814978,0.361214769767082
273,136,663,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,158389152.311399996280670,394057.664300000004005,158389152.000000000000000,394058.000000000000000,5117376.000000000000000,3,cool,ESSFdk2cool,4,60,0.000000000000000,1920,Lightning,1920-60,5458.500000000000000,linens, ,20070517130648,19200816,digitised,JA70003000,0.000000000000000,1756559.000000000000000,54585500.497400000691414,34720.287300000003597,127056.693719196089660,4087884.712072596419603,408.788471207259647
274,136,663,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,158389152.311399996280670,394057.664300000004005,158389152.000000000000000,394058.000000000000000,5117376.000000000000000,3,cool,ESSFdk2cool,11,134,0.000000000000000,1924,Person,1924-134,8800.799999999999272,linens, ,20070517130648,19240711,digitised,JA70003000,0.000000000000000,1757949.000000000000000,88008742.945600003004074,56442.149499999999534,9591.356818851765638,77010.257481588749215,7.701025748158875
275,136,663,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,158389152.311399996280670,394057.664300000004005,158389152.000000000000000,394058.000000000000000,5117376.000000000000000,3,cool,ESSFdk2cool,19,883,0.000000000000000,1931,Lightning,1931-883,1147.799999999999955,linens, ,20070517130602,19310826,digitised,JA70003000,0.000000000000000,1761337.000000000000000,11478370.787799999117851,19742.137800000000425,17383.144209844980651,1454990.753351265797392,145.499075335126577
276,136,663,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,158389152.311399996280670,394057.664300000004005,158389152.000000000000000,394058.000000000000000,5117376.000000000000000,3,cool,ESSFdk2cool,23,120,0.000000000000000,1933,Lightning,1933-120,9333.899999999999636,linens, ,20070517130600,19330716,digitised,JA70003000,0.000000000000000,1761782.000000000000000,93339015.578500002622604,52036.662100000001374,150682.359041787101887,5975438.241077690385282,597.543824107769069
