OID_,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,Shape_Length,Shape_Area
297,710,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1155000.000000000000000,8600.000000000000000,1155000.000000000000000,8600.000000000000000,5122279.000000000000000,7,warm,IMAunwarm,8782.530271121275291,260496.323489601112669
298,711,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,700000.000000000000000,6300.000000000000000,700000.000000000000000,6300.000000000000000,5117557.000000000000000,4,cool,ESSFdkpcool,6298.112372211338879,699630.107757376041263
299,712,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,665000.000000000000000,5800.000000000000000,665000.000000000000000,5800.000000000000000,5117560.000000000000000,4,cool,ESSFdkpcool,5798.373156026163088,664647.957612097845413
300,742,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,234726229.163300007581711,729901.944999999948777,234726229.000000000000000,729902.000000000000000,5117381.000000000000000,3,cool,ESSFdk2cool,368.388490668958980,1041.349475857739208
301,742,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,234726229.163300007581711,729901.944999999948777,234726229.000000000000000,729902.000000000000000,5117381.000000000000000,7,warm,ESSFdk2warm,533.602539247022833,2799.565463086572890
302,744,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,8452500.800000000745058,39799.968000000000757,8452501.000000000000000,39800.000000000000000,5122484.000000000000000,3,cool,IMAuncool,100603.313555273780366,6993938.484120271168649
303,744,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,8452500.800000000745058,39799.968000000000757,8452501.000000000000000,39800.000000000000000,5122484.000000000000000,5,cool,IMAuncool,1900.584542677903301,23128.887925764367537
304,744,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,8452500.800000000745058,39799.968000000000757,8452501.000000000000000,39800.000000000000000,5122484.000000000000000,7,warm,IMAunwarm,71751.460129154642345,1430001.613670648308471
305,748,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,8472500.000000000000000,33700.000000000000000,8472500.000000000000000,33700.000000000000000,5122522.000000000000000,3,cool,IMAuncool,98249.026451426485437,6516800.581173054873943
306,748,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,8472500.000000000000000,33700.000000000000000,8472500.000000000000000,33700.000000000000000,5122522.000000000000000,5,cool,IMAuncool,3777.656324689946359,40208.891218864817347
307,748,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,8472500.000000000000000,33700.000000000000000,8472500.000000000000000,33700.000000000000000,5122522.000000000000000,7,warm,IMAunwarm,82907.759179403481539,1910176.559689088957384
308,750,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,455000.000000000000000,5000.000000000000000,455000.000000000000000,5000.000000000000000,5122432.000000000000000,3,cool,IMAuncool,4997.640240034219460,454710.434834134939592
309,752,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,637500.000000000000000,5000.000000000000000,637500.000000000000000,5000.000000000000000,5122458.000000000000000,3,cool,IMAuncool,4999.077544422383653,637097.763567546615377
310,753,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,125000.000000000000000,1800.000000000000000,125000.000000000000000,1800.000000000000000,5122422.000000000000000,3,cool,IMAuncool,1799.581147934125966,124920.605507104744902
311,754,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1820000.000000000000000,11300.000000000000000,1820000.000000000000000,11300.000000000000000,5122505.000000000000000,3,cool,IMAuncool,27504.414583823148860,1440218.410376269137487
312,754,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1820000.000000000000000,11300.000000000000000,1820000.000000000000000,11300.000000000000000,5122505.000000000000000,5,cool,IMAuncool,250.132116797768447,1877.834546798673955
313,754,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1820000.000000000000000,11300.000000000000000,1820000.000000000000000,11300.000000000000000,5122505.000000000000000,7,warm,IMAunwarm,19042.724109267983295,376769.606907824520022
314,755,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1735000.000000000000000,10000.000000000000000,1735000.000000000000000,10000.000000000000000,5122441.000000000000000,3,cool,IMAuncool,25606.367456361145742,1074772.627483925316483
315,755,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1735000.000000000000000,10000.000000000000000,1735000.000000000000000,10000.000000000000000,5122441.000000000000000,5,cool,IMAuncool,2150.229510580391889,29379.385806091457198
316,755,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1735000.000000000000000,10000.000000000000000,1735000.000000000000000,10000.000000000000000,5122441.000000000000000,7,warm,IMAunwarm,21500.372017874218727,629760.775216393871233
317,756,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,3950000.000000000000000,18200.000000000000000,3950000.000000000000000,18200.000000000000000,5122489.000000000000000,3,cool,IMAuncool,55541.822248574157129,2838485.420443570706993
318,756,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,3950000.000000000000000,18200.000000000000000,3950000.000000000000000,18200.000000000000000,5122489.000000000000000,5,cool,IMAuncool,1450.159578132774868,19375.227124543802347
319,756,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,3950000.000000000000000,18200.000000000000000,3950000.000000000000000,18200.000000000000000,5122489.000000000000000,7,warm,IMAunwarm,45544.336191307666013,1089704.219883203972131
320,778,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,17049994.584600001573563,163099.651199999992969,17049995.000000000000000,163100.000000000000000,5117565.000000000000000,4,cool,ESSFdkpcool,165549.647496497869724,16905987.354369334876537
321,778,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,17049994.584600001573563,163099.651199999992969,17049995.000000000000000,163100.000000000000000,5117565.000000000000000,7,warm,ESSFdkpwarm,8528.429491825290825,136749.981380700191949
322,779,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5450003.625000000000000,20999.855100000000675,5450004.000000000000000,21000.000000000000000,5122283.000000000000000,4,cool,IMAuncool,20994.330017567364848,5447640.493155929259956
323,780,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,695000.000000000000000,5200.000000000000000,695000.000000000000000,5200.000000000000000,5122319.000000000000000,4,cool,IMAuncool,5198.763575549291090,694696.175468390807509
324,781,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,135000.000000000000000,2000.000000000000000,135000.000000000000000,2000.000000000000000,5122222.000000000000000,4,cool,IMAuncool,1999.672463927711760,134938.966348913440015
325,782,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,265000.000000000000000,4000.000000000000000,265000.000000000000000,4000.000000000000000,5122220.000000000000000,4,cool,IMAuncool,3999.106449502623946,264881.612035306170583
326,783,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2227501.825000000186265,12699.927100000000792,2227502.000000000000000,12700.000000000000000,5122272.000000000000000,4,cool,IMAuncool,12713.770826703965213,2196217.170629648957402
327,783,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2227501.825000000186265,12699.927100000000792,2227502.000000000000000,12700.000000000000000,5122272.000000000000000,7,warm,IMAunwarm,1280.915215522185918,30326.635314334656869
328,784,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,402500.000000000000000,3900.000000000000000,402500.000000000000000,3900.000000000000000,5122295.000000000000000,4,cool,IMAuncool,3899.400258552151172,402328.996097777795512
329,785,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,16746762.544700000435114,70366.628599999996368,16746763.000000000000000,70367.000000000000000,5122139.000000000000000,4,cool,IMAuncool,118536.865904016594868,15742475.972259899601340
330,785,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,16746762.544700000435114,70366.628599999996368,16746763.000000000000000,70367.000000000000000,5122139.000000000000000,5,cool,IMAuncool,2249.471506206175036,17495.386997007030004
331,785,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,16746762.544700000435114,70366.628599999996368,16746763.000000000000000,70367.000000000000000,5122139.000000000000000,6,warm,IMAunwarm,48280.336227922911348,964851.294660886400379
332,786,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,637500.000000000000000,6400.000000000000000,637500.000000000000000,6400.000000000000000,5122341.000000000000000,4,cool,IMAuncool,6397.813560255629454,637235.863779429346323
333,787,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1160000.000000000000000,6200.000000000000000,1160000.000000000000000,6200.000000000000000,5117758.000000000000000,4,cool,ESSFdkwcool,5988.054343027249161,1089223.387059445260093
334,787,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1160000.000000000000000,6200.000000000000000,1160000.000000000000000,6200.000000000000000,5117758.000000000000000,6,warm,ESSFdkwwarm,5350.703235634627163,70269.647846601306810
335,788,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,365000.000000000000000,4000.000000000000000,365000.000000000000000,4000.000000000000000,5122289.000000000000000,4,cool,IMAuncool,3998.888945459414572,364845.448740167310461
336,789,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,267500.000000000000000,2500.000000000000000,267500.000000000000000,2500.000000000000000,5122258.000000000000000,4,cool,IMAuncool,3505.873502598888081,168419.956703063013265
337,789,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,267500.000000000000000,2500.000000000000000,267500.000000000000000,2500.000000000000000,5122258.000000000000000,5,cool,IMAuncool,99.936291473354601,624.203267305569852
338,789,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,267500.000000000000000,2500.000000000000000,267500.000000000000000,2500.000000000000000,5122258.000000000000000,7,warm,IMAunwarm,2431.501633890713492,98341.817765406231047
339,790,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2309999.985700000077486,16699.942800000000716,2310000.000000000000000,16700.000000000000000,5122253.000000000000000,4,cool,IMAuncool,20793.625131434073410,2134437.634757631458342
340,790,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2309999.985700000077486,16699.942800000000716,2310000.000000000000000,16700.000000000000000,5122253.000000000000000,7,warm,IMAunwarm,7547.674794154083429,174592.942433256219374
341,791,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,390000.000000000000000,5400.000000000000000,390000.000000000000000,5400.000000000000000,5117556.000000000000000,4,cool,ESSFdkpcool,5398.470909289248993,389838.905296640063170
342,792,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,162500.000000000000000,2300.000000000000000,162500.000000000000000,2300.000000000000000,5117558.000000000000000,4,cool,ESSFdkpcool,2299.178557176189315,162436.798033004917670
343,793,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3897500.000000000000000,43200.000000000000000,3897500.000000000000000,43200.000000000000000,5117527.000000000000000,4,cool,ESSFdkpcool,43320.221870841887721,3888709.416292766109109
344,793,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3897500.000000000000000,43200.000000000000000,3897500.000000000000000,43200.000000000000000,5117527.000000000000000,6,warm,ESSFdkpwarm,1128.953678846305365,7285.079917575909349
345,794,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,22610259.641899999231100,61068.622400000000198,22610260.000000000000000,61069.000000000000000,5122146.000000000000000,4,cool,IMAuncool,102354.441799487278331,21754007.138755101710558
346,794,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,22610259.641899999231100,61068.622400000000198,22610260.000000000000000,61069.000000000000000,5122146.000000000000000,5,cool,IMAuncool,1080.081153609966577,9419.637801908153051
347,794,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,22610259.641899999231100,61068.622400000000198,22610260.000000000000000,61069.000000000000000,5122146.000000000000000,6,warm,IMAunwarm,37690.385926079739875,672671.587068782420829
348,795,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1382500.000000000000000,8900.000000000000000,1382500.000000000000000,8900.000000000000000,5122298.000000000000000,4,cool,IMAuncool,22159.418254103409708,1059736.848587210988626
349,795,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1382500.000000000000000,8900.000000000000000,1382500.000000000000000,8900.000000000000000,5122298.000000000000000,5,cool,IMAuncool,100.046875249739585,625.583982969601152
350,795,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1382500.000000000000000,8900.000000000000000,1382500.000000000000000,8900.000000000000000,5122298.000000000000000,7,warm,IMAunwarm,16188.458600627765918,290079.354785183910280
351,796,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1140000.000000000000000,8900.000000000000000,1140000.000000000000000,8900.000000000000000,5122159.000000000000000,4,cool,IMAuncool,8897.967620569708743,1139547.171802211552858
352,798,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,872500.000000000000000,9200.000000000000000,872500.000000000000000,9200.000000000000000,5122186.000000000000000,4,cool,IMAuncool,13719.128597798277042,721944.173351325211115
353,798,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,872500.000000000000000,9200.000000000000000,872500.000000000000000,9200.000000000000000,5122186.000000000000000,6,warm,IMAunwarm,5521.355339726967941,150220.365261466038646
354,799,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,237500.000000000000000,3600.000000000000000,237500.000000000000000,3600.000000000000000,5122230.000000000000000,4,cool,IMAuncool,3599.565525954276836,237410.433217315556249
355,800,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1808303.079499999992549,8261.890400000000227,1808303.000000000000000,8262.000000000000000,5122106.000000000000000,4,cool,IMAuncool,8260.306654590189282,1807587.505989575991407
356,801,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,532500.000000000000000,4200.000000000000000,532500.000000000000000,4200.000000000000000,5122249.000000000000000,4,cool,IMAuncool,4199.353300344418130,532301.811893111444078
357,802,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2737500.000000000000000,12700.000000000000000,2737500.000000000000000,12700.000000000000000,5122256.000000000000000,4,cool,IMAuncool,29219.092549976474402,2420841.487391599919647
358,802,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2737500.000000000000000,12700.000000000000000,2737500.000000000000000,12700.000000000000000,5122256.000000000000000,7,warm,IMAunwarm,16619.028128187477705,303466.138238181883935
359,803,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2637500.000000000000000,14200.000000000000000,2637500.000000000000000,14200.000000000000000,5122248.000000000000000,4,cool,IMAuncool,21557.342574794529355,2487761.703187685925514
360,803,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2637500.000000000000000,14200.000000000000000,2637500.000000000000000,14200.000000000000000,5122248.000000000000000,7,warm,IMAunwarm,6005.658950742335946,142792.128451289172517
361,805,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,327500.000000000000000,4200.000000000000000,327500.000000000000000,4200.000000000000000,5122180.000000000000000,4,cool,IMAuncool,4199.253394418877178,327377.159838454041164
362,806,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,13605000.000000000000000,51000.000000000000000,13605000.000000000000000,51000.000000000000000,5122231.000000000000000,4,cool,IMAuncool,57866.820328873815015,6181133.454119841568172
363,806,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,13605000.000000000000000,51000.000000000000000,13605000.000000000000000,51000.000000000000000,5122231.000000000000000,5,cool,IMAuncool,564.772691467726759,2841.218631059763538
364,806,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,13605000.000000000000000,51000.000000000000000,13605000.000000000000000,51000.000000000000000,5122231.000000000000000,6,warm,IMAunwarm,24164.930356018725433,578935.554554819245823
365,807,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5081988.707600000314415,24396.124599999999191,5081989.000000000000000,24396.000000000000000,5122158.000000000000000,4,cool,IMAuncool,43936.193946155202866,4740237.921754735521972
366,807,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5081988.707600000314415,24396.124599999999191,5081989.000000000000000,24396.000000000000000,5122158.000000000000000,5,cool,IMAuncool,250.157174619517747,1877.363588055826312
367,807,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5081988.707600000314415,24396.124599999999191,5081989.000000000000000,24396.000000000000000,5122158.000000000000000,6,warm,IMAunwarm,18734.524171473462047,327434.782210058649071
368,808,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,832499.974999999976717,5300.000000000000000,832500.000000000000000,5300.000000000000000,5122206.000000000000000,4,cool,IMAuncool,6337.304466544444949,829905.776396161294542
369,809,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,110000.000000000000000,1700.000000000000000,110000.000000000000000,1700.000000000000000,5117524.000000000000000,4,cool,ESSFdkpcool,1699.628173161361701,109959.807132055953844
370,811,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,387320.675500000012107,3989.369099999999889,387321.000000000000000,3989.000000000000000,5122198.000000000000000,4,cool,IMAuncool,2350.907521898310279,98239.120772839101846
371,811,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,387320.675500000012107,3989.369099999999889,387321.000000000000000,3989.000000000000000,5122198.000000000000000,6,warm,IMAunwarm,666.896244240700526,13197.308692448865258
372,837,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,38427617.110399998724461,412982.057499999995343,38427617.000000000000000,412982.000000000000000,5117546.000000000000000,4,cool,ESSFdkpcool,154559.770358097128337,14705554.067864654585719
373,837,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,38427617.110399998724461,412982.057499999995343,38427617.000000000000000,412982.000000000000000,5117546.000000000000000,6,warm,ESSFdkpwarm,1691.000889231591373,10544.597620024835123
374,837,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,38427617.110399998724461,412982.057499999995343,38427617.000000000000000,412982.000000000000000,5117546.000000000000000,7,warm,ESSFdkpwarm,2681.095443856274869,18493.150776947368286
375,909,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,21986191.701999999582767,241294.058799999998882,21986192.000000000000000,241294.000000000000000,5117510.000000000000000,2,cool,ESSFdkpcool,115883.581397935180576,10443658.477456359192729
376,909,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,21986191.701999999582767,241294.058799999998882,21986192.000000000000000,241294.000000000000000,5117510.000000000000000,4,cool,ESSFdkpcool,135646.651867504609982,11304595.020918594673276
377,909,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,21986191.701999999582767,241294.058799999998882,21986192.000000000000000,241294.000000000000000,5117510.000000000000000,5,cool,ESSFdkpcool,60.134415108056871,124.993374440906706
