OID_,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,Shape_Length,Shape_Area,Calculate_Area_Ha
161,435.000000000000000,ICH,dm, , ,NDT3,ICHdm,ICH dm,Interior Cedar -- Hemlock,Dry Mild, , ,Ecosystems with frequent stand-initiating events,38206727.234399996697903,74333.445500000001630,38206727.000000000000000,74333.000000000000000,5121444.000000000000000,7236.017668251520263,1851121.901326257269830,185.112190132625727
162,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,12794099.147800000384450,62135.848100000002887,12794099.000000000000000,62136.000000000000000,5117323.000000000000000,73609.533729050992406,6601330.598887181840837,660.133059888718208
163,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,5012499.394199999980628,25699.778500000000349,5012499.000000000000000,25700.000000000000000,5117696.000000000000000,10959.682503067600919,419589.881687630084343,41.958988168763014
164,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,9446576.012800000607967,51163.329599999997299,9446576.000000000000000,51163.000000000000000,5117657.000000000000000,893.454801119406739,26620.963402632671205,2.662096340263267
165,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,428384.916299999982584,3648.234699999999975,428385.000000000000000,3648.000000000000000,5117655.000000000000000,3647.426141625152923,428303.725611940200906,42.830372561194025
166,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,8745000.000000000000000,40400.000000000000000,8745000.000000000000000,40400.000000000000000,5117663.000000000000000,16667.354058129662008,1913655.899608239764348,191.365589960823996
167,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,126060560.073899999260902,261330.059000000008382,126060560.000000000000000,261330.000000000000000,5125209.000000000000000,279326.828400504018646,93091292.731853097677231,9309.129273185310012
168,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,105147.860775685199769,25095175.788175370544195,2509.517578817537014
169,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,189484007.387800008058548,399823.768299999996088,189484007.000000000000000,399824.000000000000000,5117317.000000000000000,577816.925353918573819,176488792.246366888284683,17648.879224636690196
170,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,22870516.425200000405312,101943.351899999994203,22870516.000000000000000,101943.000000000000000,5117662.000000000000000,156200.329756390303373,16660629.389932418242097,1666.062938993241914
171,435.000000000000000,ICH,mk,4, ,NDT3,ICHmk4,ICH mk 4,Interior Cedar -- Hemlock,Moist Cool,Elk, ,Ecosystems with frequent stand-initiating events,15613903.427999999374151,28701.471099999998842,15613903.000000000000000,28701.000000000000000,5121519.000000000000000,24769.199043226260983,4219848.747866483405232,421.984874786648334
172,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,3488649.084499999880791,16071.227399999999761,3488649.000000000000000,16071.000000000000000,5120736.000000000000000,7322.321159205649565,1242263.789820672478527,124.226378982067260
173,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,1046030.848499999963678,8130.065800000000309,1046031.000000000000000,8130.000000000000000,5120966.000000000000000,2647.193147738346397,249718.773445861384971,24.971877344586140
174,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,575315.694099999964237,4879.328800000000228,575316.000000000000000,4879.000000000000000,5117676.000000000000000,264.622963072074867,1035.018712091795805,0.103501871209180
175,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,988424.138999999966472,6350.187200000000303,988424.000000000000000,6350.000000000000000,5117668.000000000000000,571.084275863029802,7813.236011029761357,0.781323601102976
176,435.000000000000000,IDF,dm,2, ,NDT4,IDFdm2,IDF dm 2,Interior Douglas-fir,Dry Mild,Kootenay, ,Ecosystems with frequent stand-maintaining fires,2154694911.042200088500977,1438185.760100000072271,2154694910.000000000000000,1438186.000000000000000,5121855.000000000000000,2436664.374064623843879,1805846729.969104051589966,180584.672996910405345
177,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,12640003.125000000000000,34199.875200000002224,12640003.000000000000000,34200.000000000000000,5117322.000000000000000,34191.151949083738145,12633408.292287299409509,1263.340829228729945
178,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,287074443.531599998474121,928508.552000000025146,287074443.000000000000000,928509.000000000000000,5120741.000000000000000,65548.383393213938689,11198175.570652786642313,1119.817557065278606
179,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1137500.000000000000000,9000.000000000000000,1137500.000000000000000,9000.000000000000000,5117324.000000000000000,8996.377468020658853,1136895.777836425695568,113.689577783642576
180,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,706395.762532908353023,575332037.182112336158752,57533.203718211239902
181,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,110344810.161200001835823,385464.121800000022631,110344810.000000000000000,385464.000000000000000,5125219.000000000000000,225924.247970591706689,50071750.974814146757126,5007.175097481414923
182,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,20924379.942600000649691,96855.680200000002515,20924380.000000000000000,96856.000000000000000,5117331.000000000000000,101908.269687272884767,20612184.445800572633743,2061.218444580057167
183,435.000000000000000,ICH,mk,4, ,NDT3,ICHmk4,ICH mk 4,Interior Cedar -- Hemlock,Moist Cool,Elk, ,Ecosystems with frequent stand-initiating events,286894266.179799973964691,553627.755099999951199,286894266.000000000000000,553628.000000000000000,5121525.000000000000000,111721.934557008600677,35960952.708027049899101,3596.095270802705272
184,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,7581196.438900000415742,70904.662800000005518,7581196.000000000000000,70905.000000000000000,5117710.000000000000000,73898.878281354991486,6311694.976966372691095,631.169497696637336
185,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,152267439.163199990987778,428124.198499999998603,152267439.000000000000000,428124.000000000000000,5120742.000000000000000,286406.220355323399417,80152288.026740685105324,8015.228802674068902
186,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,119026.508300000001327,2026.960800000000063,119027.000000000000000,2027.000000000000000,5120859.000000000000000,2015.232222198458885,27886.987586328705220,2.788698758632871
187,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,4420651.450500000268221,34843.376799999998184,4420651.000000000000000,34843.000000000000000,5121013.000000000000000,45462.488904816651484,3806144.662051881663501,380.614466205188194
188,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,7220528.723799999803305,25991.866900000000896,7220529.000000000000000,25992.000000000000000,5120739.000000000000000,31528.788453678218502,7036368.989787625148892,703.636898978762588
189,435.000000000000000,ICH,dm, , ,NDT3,ICHdm,ICH dm,Interior Cedar -- Hemlock,Dry Mild, , ,Ecosystems with frequent stand-initiating events,1967494.225000000093132,10429.975599999999758,1967494.000000000000000,10430.000000000000000,5121445.000000000000000,12111.714953882614282,1924776.796783210011199,192.477679678321010
190,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,947500.000000000000000,6500.000000000000000,947500.000000000000000,6500.000000000000000,5117332.000000000000000,6498.124917323006230,946990.032784676295705,94.699003278467629
191,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,4756864.114299999549985,24692.005199999999604,4756864.000000000000000,24692.000000000000000,5117333.000000000000000,26347.046681676831213,4710186.333262409083545,471.018633326240945
192,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,5236642.092899999581277,47391.596400000002177,5236642.000000000000000,47392.000000000000000,5117714.000000000000000,52020.541499609833409,3906004.959420516621321,390.600495942051680
193,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3163679.282399999909103,29025.634900000000926,3163679.000000000000000,29026.000000000000000,5117433.000000000000000,25118.946502687806060,1216681.746319438563660,121.668174631943856
194,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,222500.000000000000000,2800.000000000000000,222500.000000000000000,2800.000000000000000,5117432.000000000000000,3198.890325785512232,149688.881773848464945,14.968888177384848
195,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2164304.739899999927729,11225.285700000000361,2164305.000000000000000,11225.000000000000000,5125144.000000000000000,11277.165390054233285,2160937.356674501206726,216.093735667450119
196,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,212500.000000000000000,3700.000000000000000,212500.000000000000000,3700.000000000000000,5117436.000000000000000,4417.492569464589906,110421.435485519585200,11.042143548551959
197,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,129880258.929399996995926,293530.141599999973550,129880259.000000000000000,293530.000000000000000,5117312.000000000000000,298266.371833378972951,129721296.830563127994537,12972.129683056313297
198,435.000000000000000,ICH,dm, , ,NDT3,ICHdm,ICH dm,Interior Cedar -- Hemlock,Dry Mild, , ,Ecosystems with frequent stand-initiating events,3659892.095600000116974,11591.185999999999694,3659892.000000000000000,11591.000000000000000,5121438.000000000000000,11656.412826207571925,3657984.176139900460839,365.798417613990068
199,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,516395738.199800014495850,811822.560999999986961,516395739.000000000000000,811823.000000000000000,5125212.000000000000000,825027.524713360355236,515387102.569318294525146,51538.710256931830372
200,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,4229086.690799999982119,13030.667299999999159,4229087.000000000000000,13031.000000000000000,5117652.000000000000000,19261.469473586854292,4071591.117170590907335,407.159111717059091
201,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,298473811.688499987125397,120045.151700000002165,298473812.000000000000000,120045.000000000000000,5121913.000000000000000,302558.678545624308754,248163138.290608584880829,24816.313829060858552
202,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,48100535.343000002205372,121712.134600000004866,48100535.000000000000000,121712.000000000000000,5117316.000000000000000,124485.165580169777968,48008820.206358946859837,4800.882020635895060
203,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,714056.226299999980256,4927.315099999999802,714056.000000000000000,4927.000000000000000,5117653.000000000000000,4926.303343983752711,713724.595918245147914,71.372459591824523
204,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,143561392.372799992561340,528743.484100000001490,143561393.000000000000000,528743.000000000000000,5125215.000000000000000,481645.736920019495301,91450744.585298597812653,9145.074458529859839
205,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1953635.636100000003353,11960.022499999999127,1953636.000000000000000,11960.000000000000000,5117307.000000000000000,12246.231122385584968,1953054.047533014323562,195.305404753301445
206,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,2595000.000000000000000,8900.000000000000000,2595000.000000000000000,8900.000000000000000,5117308.000000000000000,8897.947647299881282,2593601.118698052130640,259.360111869805223
207,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,727679.331400000024587,6382.792499999999563,727679.000000000000000,6383.000000000000000,5117654.000000000000000,6202.654998269499629,708663.174381265183911,70.866317438126515
208,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,4117500.000000000000000,21700.000000000000000,4117500.000000000000000,21700.000000000000000,5117309.000000000000000,21692.544769177435228,4115218.434201740194112,411.521843420174037
209,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,8677500.000000000000000,20500.000000000000000,8677500.000000000000000,20500.000000000000000,5117310.000000000000000,20493.694359364530101,8672964.586591247469187,867.296458659124823
210,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,2972500.000000000000000,14200.000000000000000,2972500.000000000000000,14200.000000000000000,5117311.000000000000000,14194.100141416747647,2970881.577754958998412,297.088157775495915
211,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1692500.000000000000000,8900.000000000000000,1692500.000000000000000,8900.000000000000000,5117314.000000000000000,8897.551007986399782,1691606.915843572933227,169.160691584357295
212,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,517094.441899999976158,3744.284200000000055,517094.000000000000000,3744.000000000000000,5117661.000000000000000,5346.325488521738407,447670.759217266400810,44.767075921726644
213,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,355000.000000000000000,5000.000000000000000,355000.000000000000000,5000.000000000000000,5117315.000000000000000,4998.840273154296483,354834.594607070321217,35.483459460707031
214,435.000000000000000,ICH,dm, , ,NDT3,ICHdm,ICH dm,Interior Cedar -- Hemlock,Dry Mild, , ,Ecosystems with frequent stand-initiating events,46528417.434799998998642,103308.083100000003469,46528417.000000000000000,103308.000000000000000,5121442.000000000000000,105484.001138300780440,46460167.401644706726074,4646.016740164471230
215,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,446994.654600000008941,3096.463699999999790,446995.000000000000000,3096.000000000000000,5117666.000000000000000,3097.207763851807158,446869.993132438452449,44.686999313243845
216,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1352500.000000000000000,9400.000000000000000,1352500.000000000000000,9400.000000000000000,5117674.000000000000000,13142.853736028848289,1028260.786566079477780,102.826078656607947
217,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,3502433.370099999941885,9871.948700000000827,3502433.000000000000000,9872.000000000000000,5117686.000000000000000,9870.270708790520075,3500474.465022866148502,350.047446502286618
218,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,692911.250099999946542,3667.853700000000117,692911.000000000000000,3668.000000000000000,5117684.000000000000000,4929.558816238937652,427244.463757811929099,42.724446375781191
219,435.000000000000000,ICH,dm, , ,NDT3,ICHdm,ICH dm,Interior Cedar -- Hemlock,Dry Mild, , ,Ecosystems with frequent stand-initiating events,1243383641.388400077819824,2045317.335699999937788,1243383642.000000000000000,2045317.000000000000000,5121443.000000000000000,1560212.222473720321432,868703569.792250037193298,86870.356979225005489
220,435.000000000000000,ICH,dm, , ,NDT3,ICHdm,ICH dm,Interior Cedar -- Hemlock,Dry Mild, , ,Ecosystems with frequent stand-initiating events,1836351.660799999954179,7950.595599999999649,1836352.000000000000000,7951.000000000000000,5121436.000000000000000,7946.860190212162706,1835032.541614093584940,183.503254161409359
221,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,330000.000000000000000,3400.000000000000000,330000.000000000000000,3400.000000000000000,5120972.000000000000000,3398.337162079912559,329767.359081563772634,32.976735908156378
222,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1302480.206400000024587,7719.631300000000010,1302480.000000000000000,7720.000000000000000,5117688.000000000000000,8133.672391526569299,1292094.387289034901187,129.209438728903507
223,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,295000.000000000000000,4200.000000000000000,295000.000000000000000,4200.000000000000000,5120945.000000000000000,4199.513875617593840,294795.342054639593698,29.479534205463960
224,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,2705000.000000000000000,9500.000000000000000,2705000.000000000000000,9500.000000000000000,5120783.000000000000000,9498.548665831067410,2703122.667604441754520,270.312266760444174
225,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,51224243.716799996793270,75911.495299999995041,51224244.000000000000000,75911.000000000000000,5117319.000000000000000,80016.473923116602236,51069263.916431158781052,5106.926391643116403
226,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,560231.217199999955483,4719.373800000000301,560231.000000000000000,4719.000000000000000,5117682.000000000000000,4912.788690862475050,556106.392872577533126,55.610639287257754
227,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,771013.992300000041723,5076.472300000000359,771014.000000000000000,5076.000000000000000,5120962.000000000000000,5075.008045537960243,770490.653883037623018,77.049065388303760
228,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1195956.903900000033900,6021.150200000000041,1195957.000000000000000,6021.000000000000000,5117678.000000000000000,6958.270961219295714,1147837.623079059179872,114.783762307905917
229,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,39566940.458599999547005,78162.369200000001001,39566940.000000000000000,78162.000000000000000,5120786.000000000000000,78823.543772870398243,39527942.024444885551929,3952.794202444488747
230,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1776895.544900000095367,7680.818199999999706,1776896.000000000000000,7681.000000000000000,5117685.000000000000000,8544.217014225148887,1752632.177790965884924,175.263217779096607
231,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,230921472.925199985504150,438920.634699999995064,230921473.000000000000000,438921.000000000000000,5120789.000000000000000,422941.113094362313859,222983210.432177126407623,22298.321043217714760
232,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,165263701.128399997949600,256017.262599999987287,165263701.000000000000000,256017.000000000000000,5117321.000000000000000,259693.864600928616710,165066586.293603360652924,16506.658629360335908
233,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,2311883.041199999861419,10004.478999999999360,2311883.000000000000000,10004.000000000000000,5117672.000000000000000,10116.932812277073026,2307471.870985110756010,230.747187098511091
234,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,3921836.915299999993294,20603.915899999999965,3921837.000000000000000,20604.000000000000000,5117691.000000000000000,20603.641968879623164,3919544.399804705753922,391.954439980470568
235,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,139248.783699999999953,1553.986400000000003,139249.000000000000000,1554.000000000000000,5117658.000000000000000,1553.602552771723367,139165.690817377791973,13.916569081737780
236,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,221363.111499999999069,2242.245800000000145,221363.000000000000000,2242.000000000000000,5120949.000000000000000,2242.681757128696063,221231.040565273258835,22.123104056527328
237,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,34622889.249399997293949,50602.311199999996461,34622889.000000000000000,50602.000000000000000,5125205.000000000000000,50599.961609171055898,34602753.219534076750278,3460.275321953407911
238,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,1236632.570700000040233,7210.680800000000090,1236633.000000000000000,7211.000000000000000,5120780.000000000000000,7208.506328956847938,1235902.974251336650923,123.590297425133670
239,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,2672333.201599999796599,14460.440899999999601,2672333.000000000000000,14460.000000000000000,5120953.000000000000000,18151.786457621663430,2567697.752186943776906,256.769775218694406
240,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1974978.582500000018626,12890.478499999999258,1974979.000000000000000,12890.000000000000000,5117660.000000000000000,12916.448180177967515,1972331.857876935508102,197.233185787693571
241,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,1855435.209100000094622,7879.470699999999852,1855435.000000000000000,7879.000000000000000,5120778.000000000000000,6850.718588484411157,1653211.436371703632176,165.321143637170366
242,435.000000000000000,ICH,xw, , ,NDT4,ICHxw,ICH xw,Interior Cedar -- Hemlock,Very Dry Warm, , ,Ecosystems with frequent stand-maintaining fires,493276322.082799971103668,298647.729899999976624,493276322.000000000000000,298648.000000000000000,5121772.000000000000000,30265.931011191598373,10492240.689653985202312,1049.224068965398601
