OID_,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,Shape_Length,Shape_Area,Calculate_Area_Ha
77,638,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,37104421.639600001275539,273974.678799999994226,37104422.000000000000000,273975.000000000000000,5117773.000000000000000,5,cool,ESSFdkwcool,11371.187429377934677,172410.079945139790652,17.241007994513978
78,638,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,37104421.639600001275539,273974.678799999994226,37104422.000000000000000,273975.000000000000000,5117773.000000000000000,6,warm,ESSFdkwwarm,57749.033657075735391,1848929.959147055633366,184.892995914705580
79,638,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,37104421.639600001275539,273974.678799999994226,37104422.000000000000000,273975.000000000000000,5117773.000000000000000,7,warm,ESSFdkwwarm,109118.893560649157735,2521220.553996002301574,252.122055399600242
80,639,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,30823461.449099998921156,64899.514400000000023,30823461.000000000000000,64900.000000000000000,5121527.000000000000000,3,cool,ICHmk5cool,165142.572921801445773,18856743.388565495610237,1885.674338856549639
81,639,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,30823461.449099998921156,64899.514400000000023,30823461.000000000000000,64900.000000000000000,5121527.000000000000000,5,cool,ICHmk5cool,22306.703653746422788,272097.521794703789055,27.209752179470382
82,639,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,30823461.449099998921156,64899.514400000000023,30823461.000000000000000,64900.000000000000000,5121527.000000000000000,6,warm,ICHmk5warm,66928.060953069027164,3189777.483851069118828,318.977748385106906
83,639,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,30823461.449099998921156,64899.514400000000023,30823461.000000000000000,64900.000000000000000,5121527.000000000000000,7,warm,ICHmk5warm,97758.159036416516756,6454831.102006861940026,645.483110200686269
84,640,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,190000.000000000000000,3000.000000000000000,190000.000000000000000,3000.000000000000000,5117530.000000000000000,3,cool,ESSFdkpcool,1706.301292104398044,75158.654782436526148,7.515865478243653
85,641,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,5110000.000000000000000,53100.000000000000000,5110000.000000000000000,53100.000000000000000,5117543.000000000000000,3,cool,ESSFdkpcool,11814.206808061262564,218610.077701836184133,21.861007770183619
86,641,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,5110000.000000000000000,53100.000000000000000,5110000.000000000000000,53100.000000000000000,5117543.000000000000000,7,warm,ESSFdkpwarm,123.996711861566425,332.790966796031114,0.033279096679603
87,643,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,9680355.794800000265241,79965.239300000001094,9680356.000000000000000,79965.000000000000000,5117562.000000000000000,3,cool,ESSFdkpcool,45841.417125393294555,1502083.210290485760197,150.208321029048591
88,644,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1202422.875999999931082,9696.400400000000445,1202423.000000000000000,9696.000000000000000,5122265.000000000000000,3,cool,IMAuncool,248.473015133739182,1839.504086578297347,0.183950408657830
89,645,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1164999.984500000020489,9699.934699999999793,1165000.000000000000000,9700.000000000000000,5117763.000000000000000,3,cool,ESSFdkwcool,13339.699285018465162,644093.036198362824507,64.409303619836280
90,645,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1164999.984500000020489,9699.934699999999793,1165000.000000000000000,9700.000000000000000,5117763.000000000000000,7,warm,ESSFdkwwarm,4652.308493506899140,83515.841227404918754,8.351584122740492
91,646,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,120000.000000000000000,2000.000000000000000,120000.000000000000000,2000.000000000000000,5117545.000000000000000,3,cool,ESSFdkpcool,2148.106609469964042,70716.898122262311517,7.071689812226231
92,647,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,2424313.065599999856204,17274.652300000001560,2424313.000000000000000,17275.000000000000000,5117764.000000000000000,3,cool,ESSFdkwcool,19213.283669954500510,896683.397448714124039,89.668339744871417
93,647,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,2424313.065599999856204,17274.652300000001560,2424313.000000000000000,17275.000000000000000,5117764.000000000000000,7,warm,ESSFdkwwarm,7858.210737546145538,197727.784471663500881,19.772778447166353
94,648,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,815000.000000000000000,9400.000000000000000,815000.000000000000000,9400.000000000000000,5117550.000000000000000,3,cool,ESSFdkpcool,1335.447312178147286,28051.641387242663768,2.805164138724267
95,650,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,362500.000000000000000,4100.000000000000000,362500.000000000000000,4100.000000000000000,5117549.000000000000000,3,cool,ESSFdkpcool,3799.297104199120895,160554.134727481810842,16.055413472748182
96,652,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1542500.000000000000000,11800.000000000000000,1542500.000000000000000,11800.000000000000000,5117767.000000000000000,3,cool,ESSFdkwcool,16482.702885515114758,884561.642851489246823,88.456164285148930
97,652,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1542500.000000000000000,11800.000000000000000,1542500.000000000000000,11800.000000000000000,5117767.000000000000000,5,cool,ESSFdkwcool,1207.740169765060273,19004.679393831109337,1.900467939383111
98,652,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1542500.000000000000000,11800.000000000000000,1542500.000000000000000,11800.000000000000000,5117767.000000000000000,7,warm,ESSFdkwwarm,7375.273200353458378,152365.311780142597854,15.236531178014260
99,653,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,285000.000000000000000,2900.000000000000000,285000.000000000000000,2900.000000000000000,5117555.000000000000000,3,cool,ESSFdkpcool,2391.117773560049500,60049.173516715723963,6.004917351671573
100,654,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,115001.125000000000000,1800.045000000000073,115001.000000000000000,1800.000000000000000,5117559.000000000000000,3,cool,ESSFdkpcool,1471.384232135265393,34572.203311150296940,3.457220331115030
101,655,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,550000.000000000000000,4200.000000000000000,550000.000000000000000,4200.000000000000000,5117768.000000000000000,5,cool,ESSFdkwcool,1194.281604264487441,5232.369681287936146,0.523236968128794
102,655,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,550000.000000000000000,4200.000000000000000,550000.000000000000000,4200.000000000000000,5117768.000000000000000,7,warm,ESSFdkwwarm,4584.183361701034300,528619.735217461246066,52.861973521746130
103,656,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,2900000.000000000000000,25100.000000000000000,2900000.000000000000000,25100.000000000000000,5117571.000000000000000,3,cool,ESSFdkpcool,26675.711867408321268,890286.155720782116987,89.028615572078209
104,657,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,3305000.000000000000000,23800.000000000000000,3305000.000000000000000,23800.000000000000000,5117772.000000000000000,3,cool,ESSFdkwcool,34799.016040318289015,2367573.189202265813947,236.757318920226595
105,657,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,3305000.000000000000000,23800.000000000000000,3305000.000000000000000,23800.000000000000000,5117772.000000000000000,5,cool,ESSFdkwcool,62.996685716707695,158.613109568749650,0.015861310956875
106,657,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,3305000.000000000000000,23800.000000000000000,3305000.000000000000000,23800.000000000000000,5117772.000000000000000,7,warm,ESSFdkwwarm,12377.666981413689427,208813.945537408610107,20.881394553740861
107,658,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1085000.000000000000000,9200.000000000000000,1085000.000000000000000,9200.000000000000000,5117568.000000000000000,3,cool,ESSFdkpcool,12522.316546133213706,424177.050640760047827,42.417705064076010
108,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,3,cool,MSdkcool,74003.665532620332669,10178108.212573710829020,1017.810821257371117
109,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,5,cool,MSdkcool,2350.106422775784722,31876.003138748797937,3.187600313874880
110,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,6,warm,MSdkwarm,28164.188679613569548,1015182.896597347571515,101.518289659734762
111,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,7,warm,MSdkwarm,38162.305046680259693,725617.154285374213941,72.561715428537426
112,682,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,69368773.163499996066093,134404.682499999995343,69368773.000000000000000,134405.000000000000000,5121526.000000000000000,3,cool,ICHmk5cool,59212.111608052560769,4870711.628460398875177,487.071162846039897
113,682,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,69368773.163499996066093,134404.682499999995343,69368773.000000000000000,134405.000000000000000,5121526.000000000000000,5,cool,ICHmk5cool,7871.191941673156180,217421.895156846672762,21.742189515684668
114,682,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,69368773.163499996066093,134404.682499999995343,69368773.000000000000000,134405.000000000000000,5121526.000000000000000,6,warm,ICHmk5warm,54918.078829799895175,3565878.903423522133380,356.587890342352239
115,684,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,3351334.627199999988079,15560.973599999999351,3351335.000000000000000,15561.000000000000000,5117370.000000000000000,3,cool,ESSFdk2cool,3829.239625661663013,14715.030622647844211,1.471503062264784
116,684,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,3351334.627199999988079,15560.973599999999351,3351335.000000000000000,15561.000000000000000,5117370.000000000000000,5,cool,ESSFdk2cool,866.077768667139821,13859.469151765908464,1.385946915176591
117,684,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,3351334.627199999988079,15560.973599999999351,3351335.000000000000000,15561.000000000000000,5117370.000000000000000,6,warm,ESSFdk2warm,8402.632131135114832,737039.731633797055110,73.703973163379715
118,701,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,7430000.000000000000000,46900.000000000000000,7430000.000000000000000,46900.000000000000000,5117765.000000000000000,3,cool,ESSFdkwcool,67947.931897851187387,3888977.832230998668820,388.897783223099907
119,701,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,7430000.000000000000000,46900.000000000000000,7430000.000000000000000,46900.000000000000000,5117765.000000000000000,5,cool,ESSFdkwcool,615.088142689442179,7330.214560361243457,0.733021456036124
120,701,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,7430000.000000000000000,46900.000000000000000,7430000.000000000000000,46900.000000000000000,5117765.000000000000000,7,warm,ESSFdkwwarm,27144.592217391840677,511409.633523391734343,51.140963352339178
121,703,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1090000.000000000000000,8100.000000000000000,1090000.000000000000000,8100.000000000000000,5117544.000000000000000,3,cool,ESSFdkpcool,6863.207805858544816,190596.971634910412831,19.059697163491041
122,732,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,90663324.988199993968010,148070.347700000012992,90663325.000000000000000,148070.000000000000000,5121533.000000000000000,3,cool,ICHmk5cool,191941.383400357386563,33723564.313740916550159,3372.356431374091699
123,732,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,90663324.988199993968010,148070.347700000012992,90663325.000000000000000,148070.000000000000000,5121533.000000000000000,5,cool,ICHmk5cool,8559.819820466014789,155193.225776651990600,15.519322577665200
124,732,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,90663324.988199993968010,148070.347700000012992,90663325.000000000000000,148070.000000000000000,5121533.000000000000000,7,warm,ICHmk5warm,111438.557302222194267,4794978.658155807293952,479.497865815580781
125,741,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,3,cool,IDFxkcool,1281297.383954531745985,46703980.535997360944748,4670.398053599736159
126,741,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,5,cool,IDFxkcool,723636.833778765518218,18315137.103318184614182,1831.513710331818629
127,741,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,6,warm,IDFxkwarm,201670.380186763999518,12297354.208905290812254,1229.735420890529213
128,741,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,7,warm,IDFxkwarm,1938913.506109047913924,154236301.671617418527603,15423.630167161742065
129,742,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,234726229.163300007581711,729901.944999999948777,234726229.000000000000000,729902.000000000000000,5117381.000000000000000,3,cool,ESSFdk2cool,1508209.602321297628805,33959830.960375502705574,3395.983096037550240
130,742,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,234726229.163300007581711,729901.944999999948777,234726229.000000000000000,729902.000000000000000,5117381.000000000000000,5,cool,ESSFdk2cool,342228.438642038207036,8586527.809759257361293,858.652780975925793
131,742,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,234726229.163300007581711,729901.944999999948777,234726229.000000000000000,729902.000000000000000,5117381.000000000000000,6,warm,ESSFdk2warm,267749.624743503227364,33706561.251225329935551,3370.656125122533012
132,742,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,234726229.163300007581711,729901.944999999948777,234726229.000000000000000,729902.000000000000000,5117381.000000000000000,7,warm,ESSFdk2warm,1565831.171511943684891,123267345.684127420186996,12326.734568412743101
133,743,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,27692495.500000000000000,210899.820199999987381,27692496.000000000000000,210900.000000000000000,5117778.000000000000000,3,cool,ESSFdkwcool,260981.666147311305394,13128593.134627617895603,1312.859313462761747
134,743,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,27692495.500000000000000,210899.820199999987381,27692496.000000000000000,210900.000000000000000,5117778.000000000000000,5,cool,ESSFdkwcool,24914.432046312045713,545905.804236630327068,54.590580423663035
135,743,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,27692495.500000000000000,210899.820199999987381,27692496.000000000000000,210900.000000000000000,5117778.000000000000000,7,warm,ESSFdkwwarm,157197.136627961619524,5125145.285772178322077,512.514528577217902
136,745,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,11309275.951600000262260,100730.259300000005169,11309276.000000000000000,100730.000000000000000,5117583.000000000000000,3,cool,ESSFdkpcool,78483.799066147927078,2526713.445780633017421,252.671344578063326
137,745,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,11309275.951600000262260,100730.259300000005169,11309276.000000000000000,100730.000000000000000,5117583.000000000000000,5,cool,ESSFdkpcool,304.137352546572913,1313.448470614380312,0.131344847061438
138,745,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,11309275.951600000262260,100730.259300000005169,11309276.000000000000000,100730.000000000000000,5117583.000000000000000,7,warm,ESSFdkpwarm,18773.971951269013516,527061.918627230916172,52.706191862723095
139,749,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,3690000.000000000000000,24700.000000000000000,3690000.000000000000000,24700.000000000000000,5117775.000000000000000,3,cool,ESSFdkwcool,39964.974101461222745,2492531.660388238728046,249.253166038823878
140,749,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,3690000.000000000000000,24700.000000000000000,3690000.000000000000000,24700.000000000000000,5117775.000000000000000,5,cool,ESSFdkwcool,165.689701643858967,1676.047204555595954,0.167604720455560
141,749,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,3690000.000000000000000,24700.000000000000000,3690000.000000000000000,24700.000000000000000,5117775.000000000000000,7,warm,ESSFdkwwarm,16150.589412927791273,250734.447171286883531,25.073444717128691
142,751,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,912500.000000000000000,8900.000000000000000,912500.000000000000000,8900.000000000000000,5117573.000000000000000,3,cool,ESSFdkpcool,6793.903014266065838,129597.490888744054246,12.959749088874407
143,758,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,317500.000000000000000,3300.000000000000000,317500.000000000000000,3300.000000000000000,5117569.000000000000000,3,cool,ESSFdkpcool,3350.323734650931783,115182.279784243190079,11.518227978424319
144,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,3,cool,MSdkcool,1965369.282786485506222,381215694.939736545085907,38121.569493973656790
145,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,5,cool,MSdkcool,571440.966804846189916,22360332.059096667915583,2236.033205909666776
146,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,6,warm,MSdkwarm,132437.684957401565043,2005595.514646715251729,200.559551464671529
147,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,7,warm,MSdkwarm,1882723.362986273132265,76728043.829282104969025,7672.804382928210543
148,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,3,cool,IDFdk5cool,1741890.547317647607997,204543395.402157098054886,20454.339540215711168
149,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,5,cool,IDFdk5cool,1430720.090738089988008,28099866.572715885937214,2809.986657271588683
150,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,6,warm,IDFdk5warm,44122.221024996186316,4861109.718321966938674,486.110971832196697
151,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,7,warm,IDFdk5warm,2678128.265458775684237,306147334.415300607681274,30614.733441530061100
